form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00350744,15752570,,,PAC,Senate Eagle PAC,,,,,,PO BOX 50430,,NASHVILLE,TN,37205,,,2023-06-20,5000.00,0.00,Contributions to Federal PACS,011,C00719971,,,,,,,,,,,,,,,,,,Contributions to Federal PACS
SB23,C00350744,15752571,,,CCM,Emmer For Congress,,,,,,PO Box 279,,Elk River,MN,55330,P2024,,2023-06-20,5000.00,0.00,Contributions to Federal Candidates,011,C00545749,Emmer For Congress,H4MN06087,Emmer,Tom,,Rep.,Jr.,H,MN,06,,,,,,,,Contributions to Federal Candidates
SB23,C00350744,15752572,,,CCM,"Andy Barr For Congress, Inc.",,,,,,PO Box 2059,,Lexington,KY,40588,P2024,,2023-06-20,5000.00,0.00,Contributions to Federal Candidates,011,C00467571,"Andy Barr For Congress, Inc.",H0KY06104,Barr,Andy,,Rep.,IV,H,KY,06,,,,,,,,Contributions to Federal Candidates
SB23,C00350744,15752573,,,CCM,Huizenga For Congress,,,,,,PO Box 254,,Zeeland,MI,494641509,P2024,,2023-06-20,2000.00,0.00,Contributions to Federal Candidates,011,C00459297,Huizenga For Congress,H0MI02094,Huizenga,Bill,,Rep.,,H,MI,04,,,,,,,,Contributions to Federal Candidates
SB23,C00350744,15752574,,,CCM,Rounds For Senate,,,,,,PO Box 250,,Pierre,SD,575010250,G2026,,2023-06-20,2500.00,0.00,Contributions to Federal Candidates,011,C00532465,Rounds For Senate,S4SD00049,Rounds,Mike,,Sen.,,S,SD,,,,,,,,,Contributions to Federal Candidates
SB23,C00350744,15752575,,,CCM,French Hill For Arkansas,,,,,,PO Box 7841,,Little Rock,AR,72217,P2024,,2023-06-20,3000.00,0.00,Contributions to Federal Candidates,011,C00551275,French Hill For Arkansas,H4AR02141,Hill,French,,Rep.,,H,AR,02,,,,,,,,Contributions to Federal Candidates
SB23,C00350744,15752576,,,CCM,Friends Of John Barrasso,,,,,,PO Box 52008,,Casper,WY,82605,P2024,,2023-06-20,1000.00,0.00,Contributions to Federal Candidates,011,C00436386,Friends Of John Barrasso,S6WY00068,Barrasso,John,A.,Sen.,Dr.,S,WY,,,,,,,,,Contributions to Federal Candidates
SB23,C00350744,15752577,,,CCM,Thom Tillis Committee,,,,,,PO Box 97396,,Raleigh,NC,27624,P2026,,2023-06-20,2500.00,0.00,Contributions to Federal Candidates,011,C00545772,Thom Tillis Committee,S4NC00162,Tillis,Thom,,Sen.,,S,NC,,,,,,,,,Contributions to Federal Candidates
SB23,C00350744,15752578,,,CCM,Thom Tillis Committee,,,,,,PO Box 97396,,Raleigh,NC,27624,G2026,,2023-06-20,2500.00,0.00,Contributions to Federal Candidates,011,C00545772,Thom Tillis Committee,S4NC00162,Tillis,Thom,,Sen.,,S,NC,,,,,,,,,Contributions to Federal Candidates
SB23,C00350744,15752580,,,CCM,Blaine For Congress,,,,,,PO Box 98,,Saint Elizabeth,MO,650750098,P2024,,2023-06-20,2500.00,0.00,Contributions to Federal Candidates,011,C00458679,Blaine For Congress,H8MO09153,Luetkemeyer,Blaine,,Rep.,,H,MO,03,,,,,,,,Contributions to Federal Candidates
