form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00786830,500074464,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-02,197.50,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00786830,500075410,,,ORG,"Altogether Impact, LLC",,,,,,2218 Broadway,Number 218,New York,NY,100246279,,,2024-10-15,2500.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00786830,500075405,,,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2024-10-11,1096.52,0.00,"Credit Card Payment, See Below",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00786830,500075408,500075405,SB29,ORG,Google LLC,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-10-11,92.54,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00786830,500075404,500075405,SB29,ORG,"Squarespace, Inc.",,,,,,225 Varick St,Fl 12,New York,NY,100144383,,,2024-10-11,345.56,0.00,Website Hosting,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00786830,500075409,500075405,SB29,ORG,"Zoom Video Communications, Inc.",,,,,,55 Almaden Blvd,,San Jose,CA,951131608,,,2024-10-11,584.06,0.00,Software,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00786830,500074463,,,ORG,Anedot,,,,,,1340 Poydras St,Ste 1770,New Orleans,LA,701125204,,,2024-10-02,200.30,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00786830,500075412,,,ORG,BlueWest Media,,,,,,5130 E 18th Ave,,Denver,CO,802201318,,,2024-10-16,499675.00,0.00,Media Buy,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00786830,500075399,,,ORG,"BSG Partners, LLC",,,,,,757 E 20th Ave,Ste 370,Denver,CO,802053295,,,2024-10-01,45000.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00786830,500075411,,,ORG,Elias Law Group,,,,,,250 Massachusetts Ave NW,Ste 400,Washington,DC,200015825,,,2024-10-16,4193.10,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00786830,500075402,,,ORG,Greenberg Traurig,,,,,,54 State St,Fl 6,Albany,NY,122072510,,,2024-10-10,202.50,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00786830,500075398,,,ORG,"MLV Strategies, LLC",,,,,,433 Broadway,Ste 416,New York,NY,100132510,,,2024-10-01,20000.00,0.00,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00786830,500075400,,,ORG,The Merrill Strategy Group,,,,,,PO Box 8087,,Berkeley,CA,947078087,,,2024-10-01,-41272.36,0.00,"Direct Mail, See Schedule E",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00786830,500075401,,,PAC,With Honor Fund II Inc.,,,,,,PO Box 813,,Alexandria,VA,223130813,,,2024-10-09,350000.00,0.00,Contribution,,C00831404,With Honor Fund II Inc.,,,,,,,,,,,,,,,,,Non-Contribution Account
