form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00786830,500074585,,,ORG,"Belle Haven Media, LLC",,,,,,1250 Connecticut Ave NW,Ste 700,Washington,DC,200362657,G2024,,2024-10-04,246703.00,2024-10-04,250000.50,Digital Advertising,,,S,H2WA03217,Gluesenkamp Perez,Marie,,,,H,03,WA,Wyatt,Naomi,,,,2024-10-24,,Non-Contribution Account
SE,C00786830,500074762,,,ORG,"Belle Haven Media, LLC",,,,,,1250 Connecticut Ave NW,Ste 700,Washington,DC,200362657,G2024,,2024-10-09,100000.00,2024-10-09,121762.50,Digital Advertising,,,S,H2CO03351,Frisch,Adam,,,,H,03,CO,Wyatt,Naomi,,,,2024-10-24,,Non-Contribution Account
SE,C00786830,500074651,,,ORG,"Evolve Media, LLC",,,,,,1725 I St NW,Ste 300,Washington,DC,200062423,G2024,,2024-10-08,96984.50,2024-10-08,499016.09,Digital Advertising,,,S,H4PA10104,Stelson,Janelle,,,,H,10,PA,Wyatt,Naomi,,,,2024-10-24,,Non-Contribution Account
SE,C00786830,500074760,,,ORG,"Evolve Media, LLC",,,,,,1725 I St NW,Ste 300,Washington,DC,200062423,G2024,,2024-10-09,21583.00,2024-10-09,499016.09,Digital Advertising,,,S,H4PA10104,Stelson,Janelle,,,,H,10,PA,Wyatt,Naomi,,,,2024-10-24,,Non-Contribution Account
SE,C00786830,500074776,,,ORG,"Evolve Media, LLC",,,,,,1725 I St NW,Ste 300,Washington,DC,200062423,G2024,,2024-10-11,245600.00,2024-10-15,550000.86,Digital Advertising,,,S,H4WI03169,Cooke,Rebecca,,,,H,03,WI,Wyatt,Naomi,,,,2024-10-24,,Non-Contribution Account
SE,C00786830,500075273,,,ORG,"Evolve Media, LLC",,,,,,1725 I St NW,Ste 300,Washington,DC,200062423,G2024,,2024-10-16,150000.00,2024-10-16,499016.09,Digital Advertising,,,S,H4PA10104,Stelson,Janelle,,,,H,10,PA,Wyatt,Naomi,,,,2024-10-24,,Non-Contribution Account
SE,C00786830,500074758,,,ORG,Lamar Companies,,,,,,P.O. Box 746966,,Atlanta,GA,303746966,G2024,,2024-10-09,6500.00,2024-10-07,499016.09,Digital Billboard,,,O,H2PA04135,Perry,Scott,,,,H,10,PA,Wyatt,Naomi,,,,2024-10-24,,Non-Contribution Account
SE,C00786830,500074455,,,ORG,The Merrill Strategy Group,,,,,,PO Box 8087,,Berkeley,CA,947078087,G2024,,2024-10-01,41272.36,2024-10-01,360501.06,Direct Mail,,,S,H4FL13200,Fox,Whitney,,,,H,13,FL,Wyatt,Naomi,,,,2024-10-24,,Non-Contribution Account
SE,C00786830,500074650,,,ORG,The Merrill Strategy Group,,,,,,PO Box 8087,,Berkeley,CA,947078087,G2024,,2024-10-07,41272.36,2024-10-07,360501.06,Direct Mail,,,S,H4FL13200,Fox,Whitney,,,,H,13,FL,Wyatt,Naomi,,,,2024-10-24,,Non-Contribution Account
SE,C00786830,500074586,,,ORG,"Village Square, LLC",,,,,,2425 L Street N.W.,# 839,Washington,DC,200372430,G2024,,2024-10-04,3297.50,2024-10-04,250000.50,Digital Production,,,S,H2WA03217,Gluesenkamp Perez,Marie,,,,H,03,WA,Wyatt,Naomi,,,,2024-10-24,,Non-Contribution Account
SE,C00786830,500074759,,,ORG,"Village Square, LLC",,,,,,2425 L Street N.W.,# 839,Washington,DC,200372430,G2024,,2024-10-09,350.00,2024-10-07,499016.09,Digital Production,,,O,H2PA04135,Perry,Scott,,,,H,10,PA,Wyatt,Naomi,,,,2024-10-24,,Non-Contribution Account
SE,C00786830,500074652,,,ORG,"Village Square, LLC",,,,,,2425 L Street N.W.,# 839,Washington,DC,200372430,G2024,,2024-10-08,3015.50,2024-10-08,499016.09,Digital Production,,,S,H4PA10104,Stelson,Janelle,,,,H,10,PA,Wyatt,Naomi,,,,2024-10-24,,Non-Contribution Account
SE,C00786830,500074761,,,ORG,"Village Square, LLC",,,,,,2425 L Street N.W.,# 839,Washington,DC,200372430,G2024,,2024-10-09,917.00,2024-10-09,499016.09,Digital Production,,,S,H4PA10104,Stelson,Janelle,,,,H,10,PA,Wyatt,Naomi,,,,2024-10-24,,Non-Contribution Account
SE,C00786830,500074777,,,ORG,"Village Square, LLC",,,,,,2425 L Street N.W.,# 839,Washington,DC,200372430,G2024,,2024-10-11,4400.00,2024-10-11,550000.86,Digital Production,,,S,H4WI03169,Cooke,Rebecca,,,,H,03,WI,Wyatt,Naomi,,,,2024-10-24,,Non-Contribution Account
