form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00435651,SB29.6197,,,CCM,BISHOP FOR NC,,,,,,PO BOX 1285,,Waxhaw,NC,28173,G2024,,2024-08-26,2000.00,,CONTRIBUTION,011,,,,,,,,,,NC,08,,,,,,,,
SB29,C00435651,SB29.6168,,,CCM,CITIZENS FOR DESTIN HALL,,,,,,606 COLLEGE AVE SW,,LENOIR,NC,28645,G2024,,2024-08-26,6400.00,,CONTRIBUTION,011,,,,,,,,,H,NC,87,,,,,,,,
SB29,C00435651,SB29.6176,,,CCM,COMMITTEE FOR DR TIM REEDER,,,,,,1413 FOX HOLLOW DRIVE,,AYDEN,NC,28513,G2024,,2024-08-26,6400.00,,CONTRIBUTION,011,,,,,,,,,H,NC,,,,,,,,,
SB29,C00435651,SB29.6173,,,CCM,COMMITTEE TO ELECT DONNY LAMBETH,,,,,,4627 S MAIN STREET,,WINSTON-SALEM,NC,27127,G2024,,2024-08-26,3000.00,,CONTRIBUTION,011,,,,,,,,,H,NC,,,,,,,,,
SB29,C00435651,SB29.6180,,,CCM,COMMITTEE TO ELECT MICHAEL LEE,,,,,,P.O. BOX 809,,WILMINGTON,NC,28402,G2024,,2024-08-26,6400.00,,CONTRIBUTION,011,,,,,,,,,S,NC,,,,,,,,,
SB29,C00435651,SB29.6179,,,CCM,DANA CAUDILL JONES NC SENATE,,,,,,600 SUSANNA COURT,,KERNERSVILLE,NC,27284,G2024,,2024-08-26,2000.00,,CONTRIBUTION,011,,,,,,,,,S,NC,31,,,,,,,,
SB29,C00435651,SB29.6182,,,CCM,EDDIE SETTLE FOR SENATE,,,,,,745 E CARTER MILL ROAD,,ELKIN,NC,28621,,,2024-08-26,2000.00,,CONTRIBUTION,011,,,,,,,,,S,NC,,,,,,,,,
SB29,C00435651,SB29.6194,,,CCM,EDDINS FOR NC,,,,,,PO BOX 1133,,Wilkesboro,NC,28697,G2024,,2024-08-26,1000.00,,CONTRIBUTION,011,,,,,,,,,H,NC,94,,,,,,,,
SB29,C00435651,SB29.6195,,,CCM,FRIENDS FOR SYDNEY BATCH,,,,,,5530 Munford Road,Suite 105,Raleigh,NC,27612,G2024,,2024-08-26,3000.00,,CONTRIBUTION,011,,,,,,,,,S,NC,17,,,,,,,,
SB29,C00435651,SB29.6166,,,CCM,JOHN BELL COMMITTEE,,,,,,501 HOLLAND HILL DRIVE,,GOLDSBORO,NC,27530,G2024,,2024-08-26,5000.00,,CONTRIBUTION,011,,,,,,,,,H,NC,,,,,,,,,
SB29,C00435651,SB29.6172,,,CCM,JULIA HOWARD FOR HOUSE COMMITTEE,,,,,,330 S. Salisbury Street,,Mocksville,NC,27028,G2024,,2024-08-26,1000.00,,CONTRIBUTION,011,,,,,,,,,H,NC,79,,,,,,,,
SB29,C00435651,SB29.6170,,,CCM,KYLE HALL COMMITTEE,,,,,,PO BOX 2024,,KING,NC,27021,G2024,,2024-08-26,4000.00,,CONTRIBUTION,011,,,,,,,,,H,NC,,,,,,,,,
SB29,C00435651,SB29.6174,,,CCM,LARRY W. POTTS FOR NC HOUSE OF REPRESENTATIVES,,,,,,373 WAITMAN ROAD,,LEXINGTON,NC,27295,G2024,,2024-08-26,6400.00,,CONTRIBUTION,011,,,,,,,,,H,NC,,,,,,,,,
SB29,C00435651,SB29.6196,,,CCM,MARK HOLLO FOR NC SENATE,,,,,,PO BOX 21,,Conover,NC,28613,G2024,,2024-08-26,2000.00,,CONTRIBUTION,011,,,,,,,,,S,NC,45,,,,,,,,
SB29,C00435651,SB29.6198,,,CCM,NEAL JACKSON FOR NC HOUSE,,,,,,PO BOX 104,,Bennett,NC,27208,G2024,,2024-09-17,2000.00,,CONTRIBUTION,011,,,,,,,,,H,NC,78,,,,,,,,
SB29,C00435651,SB29.6181,,,CCM,RABON FOR SENATE,,,,,,404 West Brunswick Street,,Southport,NC,28461,G2024,,2024-08-26,6400.00,,CONTRIBUTION,011,,,,,,,,,S,NC,,,,,,,,,
SB29,C00435651,SB29.6177,,,CCM,SAM WATFORD FOR NC HOUSE,,,,,,4111 DENTON ROAD,,THOMASVILLE,NC,27360,G2024,,2024-08-26,1000.00,,CONTRIBUTION,011,,,,,,,,,H,NC,,,,,,,,,
SB29,C00435651,SB29.6178,,,CCM,TODD JOHNSON FOR NC SENATE,,,,,,PO BOX 482,,MONROE,NC,28111,G2024,,2024-08-26,6400.00,,CONTRIBUTION,011,,,,,,,,,S,NC,,,,,,,,,
