form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00467837,500937354,,,PTY,CANTWELL VICTORY 2024,,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,P2024,,2024-06-26,1000.00,0.00,Contribution,,C00723189,CANTWELL VICTORY 2024,,,,,,,,,,,,,,,,,
SB23,C00467837,500937368,,,CCM,CASTEN FOR CONGRESS,,,,,,PO Box 132,,Downers Grove,IL,605150132,G2024,,2024-06-26,1000.00,0.00,Contribution,,C00648493,,,CASTEN,SEAN,,,,H,IL,06,,,,,,,,
SB23,C00467837,500937362,,,PTY,DCCC,,,,,,C/O Michelle Tovar 430 South Capit,,Washington,DC,20003,,,2024-06-14,2000.00,0.00,Contribution,,C00000935,DCCC,,,,,,,,,,,,,,,,,
SB23,C00467837,500937361,,,PAC,DEMOCRATS RESHAPING AMERICA (DREAMPAC),,,,,,PO Box 83142,,Gaithersburg,MD,208833142,,,2024-06-14,2500.00,0.00,Contribution,,C00423079,DEMOCRATS RESHAPING AMERICA (DREAMPAC),,,,,,,,,,,,,,,,,
SB23,C00467837,500937374,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2024-06-28,2000.00,0.00,Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00467837,500937357,,,CCM,FRIENDS OF JIM CLYBURN,,,,,,PO Box 12567,,Columbia,SC,292112567,P2024,,2024-06-04,2500.00,0.00,Contribution,,C00255562,,,CLYBURN,JAMES,E.,,,H,SC,06,,,,,,,,
SB23,C00467837,500937366,,,CCM,GILLEN FOR CONGRESS,,,,,,PO Box 774,,Rockville Centre,NY,115710774,P2024,,2024-06-25,2500.00,0.00,Contribution,,C00806547,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,,
SB23,C00467837,500937375,,,CCM,JOE NEGUSE FOR CONGRESS,,,,,,PO Box 7142,,Boulder,CO,803067142,G2024,,2024-06-28,1500.00,0.00,Contribution,,C00648253,,,NEGUSE,JOSEPH,,,,H,CO,02,,,,,,,,
SB23,C00467837,500937369,,,PTY,MORELLE VICTORY FUND,,,,,,PO Box 90914,,Rochester,NY,146090914,P2024,,2024-06-26,1500.00,0.00,Contribution,,C00714527,MORELLE VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00467837,500937360,,,CCM,MRVAN FOR CONGRESS,,,,,,PO Box 55,,Crown Point,IN,463080055,P2024,,2024-06-12,1000.00,0.00,Contribution,,C00727529,,,MRVAN,FRANK,J.,,,H,IN,01,,,,,,,,
SB23,C00467837,500937373,,,CCM,NIKKI FOR CONGRESS,,,,,,PO Box 5171,,Springfield,IL,627055171,G2024,,2024-06-28,2500.00,0.00,Contribution,,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
SB23,C00467837,500937370,,,CCM,PETE AGUILAR FOR CONGRESS,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,G2024,,2024-06-26,2500.00,0.00,Contribution,,C00510461,,,AGUILAR,PETE,,,,H,CA,33,,,,,,,,
