form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00682211,500079690,,,ORG,Adobe,,,,,,345 Park Ave,,San Jose,CA,951102704,,,2024-08-05,264.71,0.00,Software,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00682211,500079696,,,ORG,Adobe,,,,,,345 Park Ave,,San Jose,CA,951102704,,,2024-08-23,33.09,0.00,Software,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00682211,500079689,,,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,282022135,,,2024-08-02,537.82,0.00,"Credit Card Payment, See Below",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00682211,500079960,,,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,282022135,,,2024-08-06,21515.57,0.00,"Credit Card Payment, See Below",,,,,,,,,,,,,,,,,,,,
SB29,C00682211,500080031,500079960,SB29,ORG,Alaska Airlines,,,,,,19300 International Blvd,,Seatac,WA,981885304,,,2024-08-06,3712.97,0.00,Non-Federal In-Kind Travel to Nevada Democratic Party,,,,,,,,,,,,,,,,,,,X,*
SB29,C00682211,500080028,500079960,SB29,ORG,American Airlines,,,,,,1 Skyview Dr,,Fort Worth,TX,761551801,,,2024-08-06,391.96,0.00,Non-Federal In-Kind Travel to Wisconsin Democratic Party,,,,,,,,,,,,,,,,,,,X,*
SB29,C00682211,500080032,500079960,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-08-06,6553.80,0.00,Non-Federal In-Kind Travel to Nevada Democratic Party,,,,,,,,,,,,,,,,,,,X,*
SB29,C00682211,500080030,500079960,SB29,ORG,Hertz,,,,,,8501 Williams Rd,,Estero,FL,339283325,,,2024-08-06,127.76,0.00,Non-Federal In-Kind Travel to Nevada Democratic Party,,,,,,,,,,,,,,,,,,,X,*
SB29,C00682211,500080023,500079960,SB29,ORG,Holiday Inn,,,,,,3 Ravinia Dr,Ste 100,Atlanta,GA,303462121,,,2024-08-06,217.74,0.00,Non-Federal In-Kind Travel to Chelsea Dimas for State Rep. (WA-14),,,,,,,,,,,,,,,,,,,X,*
SB29,C00682211,500080024,500079960,SB29,ORG,Holiday Inn,,,,,,3 Ravinia Dr,Ste 100,Atlanta,GA,303462121,,,2024-08-06,217.71,0.00,Non-Federal In-Kind Travel to Maria Beltran for State Senate (WA-14),,,,,,,,,,,,,,,,,,,X,*
SB29,C00682211,500080027,500079960,SB29,ORG,Marriott International,,,,,,7750 Wisconsin Ave,,Bethesda,MD,208143522,,,2024-08-06,1023.41,0.00,Non-Federal In-Kind Travel to Wisconsin Democratic Party,,,,,,,,,,,,,,,,,,,X,*
SB29,C00682211,500080029,500079960,SB29,ORG,Marriott International,,,,,,7750 Wisconsin Ave,,Bethesda,MD,208143522,,,2024-08-06,5372.15,0.00,Non-Federal In-Kind Travel to Nevada Democratic Party,,,,,,,,,,,,,,,,,,,X,*
SB29,C00682211,500080026,500079960,SB29,ORG,Southwest Airlines,,,,,,2702 Love Field Dr,,Dallas,TX,752351908,,,2024-08-06,520.96,0.00,Non-Federal In-Kind Travel to Wisconsin Democratic Party,,,,,,,,,,,,,,,,,,,X,*
SB29,C00682211,500080033,500079960,SB29,ORG,Southwest Airlines,,,,,,2702 Love Field Dr,,Dallas,TX,752351908,,,2024-08-06,2571.85,0.00,Non-Federal In-Kind Travel to Nevada Democratic Party,,,,,,,,,,,,,,,,,,,X,*
SB29,C00682211,500080025,500079960,SB29,ORG,United Airlines,,,,,,233 S Wacker Dr,,Chicago,IL,606067147,,,2024-08-06,504.50,0.00,Non-Federal In-Kind Travel to Wisconsin Democratic Party,,,,,,,,,,,,,,,,,,,X,*
SB29,C00682211,500079691,,,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,282022135,,,2024-08-07,15.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00682211,500079692,,,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,282022135,,,2024-08-09,20095.24,0.00,"Credit Card Payment, See Below",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00682211,500080062,500079692,SB29,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,282022135,,,2024-08-09,341.88,0.00,Credit Card Fee,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00682211,500080066,500079692,SB29,ORG,Canva,,,,,,3212 E Cesar Chavez St,Bldg 1,Austin,TX,787024938,,,2024-08-09,671.90,0.00,Software,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00682211,500080065,500079692,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-08-09,757.40,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00682211,500080067,500079692,SB29,ORG,Lyft Inc.,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-08-09,1696.82,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00682211,500080068,500079692,SB29,ORG,Marriott International,,,,,,7750 Wisconsin Ave,,Bethesda,MD,208143522,,,2024-08-09,16577.06,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
