form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00023580,B839852,,,PAC,ASPIRE PAC,,,,,,910 17th St NW Ste 925,,Washington,DC,20006,O2023,Not Applicable,2023-01-17,5000.00,,Contribution,011,C00506907,,,,,,,,,, ,,,,,,,,
SB23,C00023580,B839855,,,PAC,CA LUV PAC (CALIFORNIA LEADERSHIP UNITED FOR VICTO,,,,,,499 S. Capitol St SW Suite 422,,Washington,DC,20003,O2023,Not Applicable,2023-01-17,5000.00,,Contribution,011,C00573709,,,,,,,,,, ,,,,,,,,
SB23,C00023580,B839839,,,PAC,Chc Bold Pac,,,,,,PO Box 33079,,Washington,DC,20033,O2023,Not Applicable,2023-01-17,5000.00,,Contribution,011,C00365536,,,,,,,,,, ,,,,,,,,
SB23,C00023580,B839842,,,PAC,COMER-KY PAC,,,,,,228 S Washington St Ste. 115,,Alexandria,VA,22314,O2023,Not Applicable,2023-01-17,5000.00,,Contribution,011,C00650853,,,,,,,,,, ,,,,,,,,
SB23,C00023580,B839851,,,PAC,Congressional Black Caucus PAC,,,,,,PO Box 75357,,Washington,DC,20013,O2023,Not Applicable,2023-01-17,5000.00,,Contribution,011,C00147512,,,,,,,,,, ,,,,,,,,
SB23,C00023580,B839834,,,PAC,Congressional Progressive Caucus Pac,,,,,,PO Box 33079,,Washington,DC,20033,O2023,Not Applicable,2023-01-17,5000.00,,Contribution,011,C00513176,,,,,,,,,, ,,,,,,,,
SB23,C00023580,B839843,,,PTY,DCCC,,,,,,430 S. Capitol St. SE 2nd Fl.,,Washington,DC,20003,O2023,Not Applicable,2023-01-17,30000.00,,Contribution,011,C00000935,,,,,,,,,, ,,,,,,,,
SB23,C00023580,B839837,,,PAC,Democracy Summer Leadership PAC,,,,,,P.O. Box 5418,,Takoma Park,MD,20913,O2023,Not Applicable,2023-01-17,5000.00,,Contribution,011,C00664318,,,,,,,,,, ,,,,,,,,
SB23,C00023580,B839838,,,PTY,DNC Services Corporation/Demc National Cmte,,,,,,430 South Capitol Street SE,,Washington,DC,20003,O2023,Not Applicable,2023-01-17,30000.00,,Contribution,011,C00010603,,,,,,,,,, ,,,,,,,,
SB23,C00023580,B839853,,,CCM,Don Bacon for Congress,,,,,,P.O. Box 391368,,Omaha,NE,68139,P2024,,2023-01-17,1000.00,,Contribution,011,C00575167,,H6NE02125,Bacon,Don,,,,H,NE,02,,,,,,,,
SB23,C00023580,B839836,,,PTY,DSCC,,,,,,120 Maryland Ave. NE,,Washington,DC,20002,O2023,Not Applicable,2023-01-17,30000.00,,Contribution,011,C00042366,,,,,,,,,, ,,,,,,,,
SB23,C00023580,B839849,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,20003,O2023,Not Applicable,2023-01-17,5000.00,,Contribution,011,C00550970,,,,,,,,,, ,,,,,,,,
SB23,C00023580,B839841,,,PAC,Fair Shot PAC,,,,,,PO Box 15,,BOSTON,MA,02137,O2023,Not Applicable,2023-01-17,5000.00,,Contribution,011,C00574970,,,,,,,,,, ,,,,,,,,
SB23,C00023580,B839833,,,CCM,Graves for Congress,,,,,,2345 Grand  Suite 2400,,Kansas City,MO,64108,P2024,,2023-01-17,5000.00,,Contribution,011,C00359034,,H0MO06073,Graves,Sam,,,,H,MO,06,,,,,,,,
