form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00754051,B877592,,,ORG,Local 25 UNITE HERE,,,,,,901 K Street NW Suite 200,,Washington,DC,20001,G2024,,2024-07-12,2112.58,2024-07-09,303750.28,Salaries and benefits for canvassers for 7/12/24 - 7/22/2024,001,C00754051,S,P80000722,Biden,Joseph,R,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B877593,,,ORG,UNITE HERE Local 26,,,,,,101 Station's Landing 4th Floor Ea,,Medford,MA,02155,G2024,,2024-07-12,1161.87,2024-07-09,303750.28,Salaries and benefits for canvassers for 7/12/24 - 7/22/2024,001,C00754051,S,P80000722,Biden,Joseph,R,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B877594,,,ORG,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-07-12,304.12,2024-07-09,303750.28,Salaries and benefits for canvassers for 7/12/24 - 7/22/2024,001,C00754051,S,P80000722,Biden,Joseph,R,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B877595,,,ORG,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-07-12,3872.29,2024-07-09,303750.28,Salaries and benefits for canvassers for 7/12/24 - 7/22/2024,001,C00754051,S,P80000722,Biden,Joseph,R,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B877596,,,ORG,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-07-12,543.65,2024-07-09,303750.28,Salaries and benefits for canvassers for 7/12/24 - 7/22/2024,001,C00754051,S,P80000722,Biden,Joseph,R,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B877600,,,ORG,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-07-12,22821.46,2024-07-09,303750.28,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,O,P80001571,Trump,Donald,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878089,,,ORG,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-07-12,19361.45,2024-07-09,158144.11,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878090,,,ORG,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-07-12,2378.45,2024-07-09,303750.28,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,O,P80001571,Trump,Donald,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878091,,,ORG,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-07-12,2718.23,2024-07-09,158144.11,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878087,,,ORG,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-07-12,1520.59,2024-07-09,158144.11,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878088,,,ORG,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-07-12,16941.27,2024-07-09,303750.28,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,O,P80001571,Trump,Donald,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B879173,,,ORG,Local 25 UNITE HERE,,,,,,901 K Street NW Suite 200,,Washington,DC,20001,G2024,,2024-07-23,8450.30,2024-07-09,303750.28,Salaries and benefits for canvassers for 7/23/24 - 8/31/2024,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B879174,,,ORG,UNITE HERE Local 26,,,,,,101 Station's Landing 4th Floor E.,,Medford,MA,02155,G2024,,2024-07-23,4647.48,2024-07-09,303750.28,Salaries and benefits for canvassers for 7/23/24 - 8/31/2024,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B879175,,,ORG,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-07-23,1216.47,2024-07-09,303750.28,Salaries and benefits for canvassers for 7/23/24 - 8/31/2024,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B879176,,,ORG,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-07-23,15489.16,2024-07-09,303750.28,Salaries and benefits for canvassers for 7/23/24 - 8/31/2024,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B879177,,,ORG,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-07-23,2174.58,2024-07-09,303750.28,Salaries and benefits for canvassers for 7/23/24 - 8/31/2024,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B879178,,,ORG,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-07-23,20865.34,2024-07-09,303750.28,Salaries and benefits for canvassers for 7/23/24 - 8/31/2024,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878077,,,ORG,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-07-12,26081.67,2024-07-09,158144.11,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878082,,,ORG,Local 25 UNITE HERE,,,,,,901 K Street NW Suite 200,,Washington,DC,20001,G2024,,2024-07-12,9242.52,2024-07-09,303750.28,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,O,P80001571,Trump,Donald,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878083,,,ORG,Local 25 UNITE HERE,,,,,,901 K Street NW Suite 200,,Washington,DC,20001,G2024,,2024-07-12,10562.88,2024-07-09,158144.11,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878084,,,ORG,UNITE HERE Local 26,,,,,,101 Station's Landing 4th Floor Ea,,Medford,MA,02155,G2024,,2024-07-12,5083.18,2024-07-09,303750.28,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,O,P80001571,Trump,Donald,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878085,,,ORG,UNITE HERE Local 26,,,,,,101 Station's Landing 4th Floor Ea,,Medford,MA,02155,G2024,,2024-07-12,5809.35,2024-07-09,158144.11,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878086,,,ORG,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-07-12,1330.51,2024-07-09,303750.28,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,O,P80001571,Trump,Donald,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878068,,,ORG,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-07-12,5216.33,2024-07-09,303750.28,Salaries and benefits for canvassers for 7/12/24 - 7/22/2024,001,C00754051,S,P80000722,Biden,Joseph,R,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B877920,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-12,507.53,2024-07-11,303750.28,Salaries and benefits for canvassers for 7/12/24 - 7/22/2024,001,C00754051,S,P80000722,Biden,Joseph,R,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B877924,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-12,604.18,2024-07-11,303750.28,Salaries and benefits for canvassers for 7/12/24 - 7/22/2024,001,C00754051,S,P80000722,Biden,Joseph,R,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B877925,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-12,3196.16,2024-07-11,303750.28,Salaries and benefits for canvassers for 7/12/24 -7/22/2024,001,C00754051,S,P80000722,Biden,Joseph,R,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
