form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00754051,B881301,,,CCM,UNITE HERE Local 26,,,,,,101 Station's Landing 4th Floor Ea,,Medford,MA,02155,G2024,,2024-07-09,5809.35,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,DePasquale,Eugene,,,,,PA, ,,,,,,,,
SB29,C00754051,B881292,,,CCM,Local 25 UNITE HERE,,,,,,901 K Street NW Suite 200,,Washington,DC,20001,G2024,,2024-07-09,10562.88,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,DePasquale,Eugene,,,,,PA, ,,,,,,,,
SB29,C00754051,B881286,,,CCM,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-07-09,26081.67,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,DePasquale,Eugene,,,,,PA, ,,,,,,,,
SB29,C00754051,B881315,,,CCM,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-07-09,1520.59,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,DePasquale,Eugene,,,,,PA, ,,,,,,,,
SB29,C00754051,B881337,,,CCM,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-07-09,2718.23,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,DePasquale,Eugene,,,,,PA, ,,,,,,,,
SB29,C00754051,B881326,,,CCM,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-07-09,19361.45,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,DePasquale,Eugene,,,,,PA, ,,,,,,,,
SB29,C00754051,B881328,,,CCM,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-07-09,19361.45,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B881339,,,CCM,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-07-09,2718.23,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B881317,,,CCM,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-07-09,1520.59,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B881287,,,CCM,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-07-09,26081.67,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B881293,,,CCM,Local 25 UNITE HERE,,,,,,901 K Street NW Suite 200,,Washington,DC,20001,G2024,,2024-07-09,10562.88,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B881302,,,CCM,UNITE HERE Local 26,,,,,,101 Station's Landing 4th Floor Ea,,Medford,MA,02155,G2024,,2024-07-09,5809.35,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B881303,,,CCM,UNITE HERE Local 26,,,,,,101 Station's Landing 4th Floor Ea,,Medford,MA,02155,G2024,,2024-07-09,5809.35,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B881294,,,CCM,Local 25 UNITE HERE,,,,,,901 K Street NW Suite 200,,Washington,DC,20001,G2024,,2024-07-09,10562.88,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B881288,,,CCM,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-07-09,26081.67,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B881320,,,CCM,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-07-09,1520.59,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B881340,,,CCM,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-07-09,2718.23,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B881330,,,CCM,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-07-09,19361.45,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B881364,,,CCM,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-11,3020.90,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,DePasquale,Eugene,,,,,PA, ,,,,,,,,
SB29,C00754051,B881358,,,CCM,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-11,15980.80,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,DePasquale,Eugene,,,,,PA, ,,,,,,,,
SB29,C00754051,B881350,,,CCM,UNITE HERE Local 274,,,,,,1415 N. Broad Street Suite 219,,Philadelphia,PA,19122,G2024,,2024-07-11,69734.40,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,DePasquale,Eugene,,,,,PA, ,,,,,,,,
SB29,C00754051,B881234,,,CCM,Northern Liberty Press,,,,,,1223 North Mascher Street,,Philadelphia,PA,19122,G2024,,2024-07-11,816.21,,Printed handouts for canvassers for distribution 7/12/24 - 8/31/2024,011,,,,DePasquale,Eugene,,,,,PA, ,,,,,,,,
SB29,C00754051,B881375,,,CCM,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-11,2537.63,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,DePasquale,Eugene,,,,,PA, ,,,,,,,,
SB29,C00754051,B881376,,,CCM,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-11,2537.63,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B881235,,,CCM,Northern Liberty Press,,,,,,1223 North Mascher Street,,Philadelphia,PA,19122,G2024,,2024-07-11,816.21,,Printed handouts for canvassers for distribution 7/12/24 - 8/31/2024,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B881351,,,CCM,UNITE HERE Local 274,,,,,,1415 N. Broad Street Suite 219,,Philadelphia,PA,19122,G2024,,2024-07-11,69734.40,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B881360,,,CCM,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-11,15980.80,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B881366,,,CCM,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-11,3020.90,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B881367,,,CCM,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-11,3020.90,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B881362,,,CCM,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-11,15980.80,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B881352,,,CCM,UNITE HERE Local 274,,,,,,1415 N. Broad Street Suite 219,,Philadelphia,PA,19122,G2024,,2024-07-11,69734.40,,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
