form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00011114,500027872,,,CCM,ADAM FOR COLORADO,,,,,,P.O. Box 371,,Woody Creek,CO,816560371,P2024,,2023-12-19,1000.00,0.00,Contribution,011,C00805275,,,FRISCH,ADAM,,Mr.,,H,CO,03,,,,,,,,
SB23,C00011114,500027828,,,CCM,ADRIANO ESPAILLAT FOR CONGRESS,,,,,,P.O. Box H,,New York,NY,100340248,G2024,,2023-12-19,2500.00,0.00,Contribution,011,C00701953,,,Espaillat,Adriano,,Rep.,,H,NY,13,,,,,,,,
SB23,C00011114,500027796,,,CCM,ANDRE CARSON FOR CONGRESS,,,,,,P.O. Box 1863,,Indianapolis,IN,462061863,P2024,,2023-12-19,2500.00,0.00,Contribution,011,C00442921,,,Carson,Andre,,Rep.,,H,IN,07,,,,,,,,
SB23,C00011114,500027839,,,CCM,Andrea Salinas for Oregon,,,,,,P.O. Box 230985,,Tigard,OR,972810985,G2024,,2023-12-19,5000.00,0.00,Contribution,011,C00793703,,,SALINAS,ANDREA,,Rep.,,H,OR,06,,,,,,,,
SB23,C00011114,500027809,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,P.O. Box 22116,,Eagan,MN,551220116,G2024,,2023-12-19,2500.00,0.00,Contribution,011,C00575209,,,Craig,ANGELA,DAWN,Rep.,,H,MN,02,,,,,,,,
SB23,C00011114,500027737,,,CCM,ANGUS KING FOR U.S. SENATE CAMPAIGN,,,,,,"P.O. Box 368, 114 Maine Street, Su",,Brunswick,ME,040110368,G2024,,2023-12-19,5000.00,0.00,Contribution,011,C00516047,,,King,ANGUS,JR.,Sen.,,S,ME,00,,,,,,,,
SB23,C00011114,500027870,,,CCM,ANTHONY PORTANTINO FOR CONGRESS,,,,,,"12501 Imperial Highway, Suite 200",,Norwalk,CA,906508352,P2024,,2023-12-19,2500.00,0.00,Contribution,011,C00832279,,,PORTANTINO,ANTHONY,,Sen.,,H,CA,30,,,,,,,,
SB23,C00011114,500027833,,,CCM,BEATTY FOR CONGRESS,,,,,,"222 East Town Street, Suite 2W",,Columbus,OH,432154616,G2024,,2023-12-19,2500.00,0.00,Contribution,011,C00507368,,,Beatty,Joyce,,Rep.,,H,OH,03,,,,,,,,
SB23,C00011114,500027859,,,CCM,BECCA BALINT FOR VERMONT,,,,,,P.O. Box 291,,Burlington,VT,054020291,G2024,,2023-12-19,2500.00,0.00,Contribution,011,C00797175,,,Balint,Becca,,Rep.,,H,VT,00,,,,,,,,
SB23,C00011114,500027903,,,PAC,BIDEN VICTORY FUND,,,,,,"430 South Capitol Street, SE",,Washington,DC,200034024,O2023,2023 PAC,2023-12-20,100000.00,0.00,Contribution,011,C00744946,BIDEN VICTORY FUND,,,,,,,,,,,,,,,,,
