form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00211318,9D944D842072B5EA1DA,,,COM,All Together Colorado (527),,,,,,191 University Blvd - Ste 118,,Denver,CO,80206,,,2024-02-01,1500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,3120DBE734557DFEC4E,,,COM,Alma Hernandez for State Representative - District 21,,,,,,1095 S. Meyer Avenue,,Tucson,AZ,85701,,,2024-02-09,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,3E179B758BCBB112C1D,,,COM,Analise Ortiz for Arizona,,,,,,PO Box 14842,,Phoenix,AZ,85063,,,2024-02-09,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,879BFE589180A14A62C,,,COM,BACK PAC,,,,,,511 W. Convent Street,,Lafayette,LA,70501,,,2024-02-26,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,5D5C23ABDA97EBC93E9,,,COM,Barbara Carpenter Campaign Fund,,,,,,2345 Chamberlain Avenue,,Baker,LA,70714,,,2024-02-26,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,5EEBEC5B48C0A701686,,,COM,Bird for Colorado,,,,,,PO Box 350753,,Westminster,CO,80035,,,2024-02-01,450.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,D26792C5B2015D28903,,,COM,Brach Myers Campaign,,,,,,513 Beverly Drive,,Lafayette,LA,70503,,,2024-02-26,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,41F8A1333EE6E74BBD3,,,COM,Bravo for Arizona,,,,,,4405 N 31st Drive,,Phoenix,AZ,85017,,,2024-02-09,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,48BE098CC43D7FCC1FA,,,COM,Building a Better Louisiana PAC,,,,,,PO Box 1701,,Prairieville,LA,70769,,,2024-02-26,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,077A832A925E1D56C88,,,COM,Campaign to Elect Bob Owen,,,,,,207 Provosty Drive,,Slidell,LA,70461,,,2024-02-26,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,E1B34192F7FA3A55BAF,,,COM,Catherine Miranda for State Senate,,,,,,5412 W. Ellis Drive,,Laveen,AZ,85339,,,2024-02-09,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,16F380FE02151BB1EA3,,,COM,Colorado Way Forward (527),,,,,,191 University Boulevard,,Denver,CO,80206,,,2024-02-01,1500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,860E03C8027EF568F69,,,COM,Committee to Elect Barbara Kirkmeyer to State Senate,,,,,,6100 County Road 4,,Brighton,CO,80603,,,2024-02-01,450.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
