form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00865725,BE149,,,ORG,RG STRATEGIES LLC,,,,,,2020 CREEKSIDE ROAD,,SANTA BARBARA,CA,93108,G2024,,2024-10-18,28441.14,2024-10-18,1412449.62,DIGITAL ADS,24A,,O,,LOW,EVAN,,,,H,16,CA,ALVAREZ,MATTHEW,,,,2025-01-30,
SE,C00865725,BE155,,,ORG,RG STRATEGIES LLC,,,,,,2020 CREEKSIDE ROAD,,SANTA BARBARA,CA,93108,G2024,,2024-10-18,95928.59,2024-10-18,1412449.62,DIRECT MAIL ADS,24A,,O,,LOW,EVAN,,,,H,16,CA,ALVAREZ,MATTHEW,,,,2025-01-30,
SE,C00865725,BE157,,,ORG,RG STRATEGIES LLC,,,,,,2020 CREEKSIDE ROAD,,SANTA BARBARA,CA,93108,G2024,,2024-10-21,89312.21,2024-10-18,1412449.62,DIRECT MAIL ADS,24E,,S,,LICCARDO,SAM,,,,H,16,CA,ALVAREZ,MATTHEW,,,,2025-01-30,
SE,C00865725,BE150,,,ORG,RG STRATEGIES LLC,,,,,,2020 CREEKSIDE ROAD,,SANTA BARBARA,CA,93108,G2024,,2024-10-22,28441.14,2024-10-18,1412449.62,DIGITAL ADS,24A,,O,,LOW,EVAN,,,,H,16,CA,ALVAREZ,MATTHEW,,,,2025-01-30,
SE,C00865725,BE104,,,ORG,RG STRATEGIES LLC,,,,,,2020 CREEKSIDE ROAD,,SANTA BARBARA,CA,93108,G2024,,2024-10-22,28441.14,2024-10-22,1412449.62,DIGITAL ADS,24A,,O,,LOW,EVAN,,,,H,16,CA,ALVAREZ,MATTHEW,,,,2025-01-30,
SE,C00865725,BE153,,,ORG,RG STRATEGIES LLC,,,,,,2020 CREEKSIDE ROAD,,SANTA BARBARA,CA,93108,G2024,,2024-10-23,150000.00,2024-10-18,1412449.62,DIGITAL ADS,24E,,S,,LICCARDO,SAM,,,,H,16,CA,ALVAREZ,MATTHEW,,,,2025-01-30,
SE,C00865725,BE154,,,ORG,RG STRATEGIES LLC,,,,,,2020 CREEKSIDE ROAD,,SANTA BARBARA,CA,93108,G2024,,2024-10-23,32302.96,2024-10-18,1412449.62,DIRECT MAIL ADS,24A,,O,,LOW,EVAN,,,,H,16,CA,ALVAREZ,MATTHEW,,,,2025-01-30,
SE,C00865725,BE151,,,ORG,RG STRATEGIES LLC,,,,,,2020 CREEKSIDE ROAD,,SANTA BARBARA,CA,93108,G2024,,2024-10-24,10000.00,2024-10-18,1412449.62,DIGITAL ADS,24E,,S,,LICCARDO,SAM,,,,H,16,CA,ALVAREZ,MATTHEW,,,,2025-01-30,
SE,C00865725,BE152,,,ORG,RG STRATEGIES LLC,,,,,,2020 CREEKSIDE ROAD,,SANTA BARBARA,CA,93108,G2024,,2024-10-24,140000.00,2024-10-18,1412449.62,DIGITAL ADS,24E,,S,,LICCARDO,SAM,,,,H,16,CA,ALVAREZ,MATTHEW,,,,2025-01-30,
SE,C00865725,BE156,,,ORG,RG STRATEGIES LLC,,,,,,2020 CREEKSIDE ROAD,,SANTA BARBARA,CA,93108,G2024,,2024-10-28,78845.57,2024-10-18,1412449.62,DIRECT MAIL ADS,24E,,S,,LICCARDO,SAM,,,,H,16,CA,ALVAREZ,MATTHEW,,,,2025-01-30,
SE,C00865725,BE148,,,ORG,RG STRATEGIES LLC,,,,,,2020 CREEKSIDE ROAD,,SANTA BARBARA,CA,93108,G2024,,2024-10-31,22307.99,2024-10-18,1412449.62,DIGITAL ADS,24A,,O,,LOW,EVAN,,,,H,16,CA,ALVAREZ,MATTHEW,,,,2025-01-30,
