form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00652164,500640820,,,CCM,Susie Lee for Congress,,,,,,5130 S Fort Apache Rd,Ste 215 Pmb 382,Las Vegas,NV,891481732,P2024,,2024-02-06,1000.00,0.00,Contribution to Federal Committee - made via credit card,,C00655613,,,Lee,Susie,,,,H,NV,03,,,,,,,,
SB23,C00652164,500640821,,,CCM,Chris Pappas for Congress,,,,,,PO Box 313,,Manchester,NH,031050313,P2024,,2024-02-06,1000.00,0.00,Contribution to Federal Committee - made via credit card,,C00660464,,,Pappas,Chris,,,,H,NH,01,,,,,,,,
SB23,C00652164,500640822,,,CCM,Marie for Congress,,,,,,PO Box 1164,,Washougal,WA,986710926,P2024,,2024-02-06,1000.00,0.00,Contribution to Federal Committee - made via credit card,,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00652164,500640823,,,CCM,Pat Ryan for Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,P2024,,2024-02-06,1000.00,0.00,Contribution to Federal Committee - made via credit card,,C00815290,,,Ryan,Patrick,,,,H,NY,18,,,,,,,,
SB23,C00652164,500640824,,,CCM,Pascrell for Congress,,,,,,PO Box 100,,Teaneck,NJ,076660100,P2024,,2024-02-06,1000.00,0.00,Contribution to Federal Committee - made via credit card,,C00313510,,,PASCRELL,WILLIAM J. HON. JR.,,,,H,NJ,09,,,,,,,,
SB23,C00652164,500640815,,,CCM,Torres For Congress,,,,,,PO Box 580303,,Bronx,NY,104580714,P2024,,2024-02-06,1000.00,0.00,Contribution to Federal Committee - made via credit card,,C00699744,,,Torres,Ritchie John,,,,H,NY,15,,,,,,,,
SB23,C00652164,500640816,,,CCM,Committee to Elect Jared Golden,,,,,,PO Box 7108,,Lewiston,ME,042437108,P2024,,2024-02-06,1000.00,0.00,Contribution to Federal Committee - made via credit card,,C00653816,,,Golden,Jared,,,,H,ME,02,,,,,,,,
SB23,C00652164,500640817,,,CCM,Darren Soto for Congress,,,,,,PO Box 421349,,Kissimmee,FL,347421349,P2024,,2024-02-06,1000.00,0.00,Contribution to Federal Committee - made via credit card,,C00581074,,,Soto,Darren,,,,H,FL,09,,,,,,,,
SB23,C00652164,500640818,,,CCM,Wiley Nickel for Congress,,,,,,499 S Capitol St SW,Ste 407,Washington,DC,200034016,P2024,,2024-02-06,1000.00,0.00,Contribution to Federal Committee - made via credit card,,C00763045,,,Nickel,Wiley,,,,H,NC,13,,,,,,,,
SB23,C00652164,500640819,,,CCM,Jim Costa for Congress,,,,,,2037 W Bullard Ave,# 355,Fresno,CA,937111200,P2024,,2024-02-06,1000.00,0.00,Contribution to Federal Committee - made via credit card,,C00391029,,,Costa,Jim,,,,H,CA,21,,,,,,,,
