form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00720029,500410398,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-01,405.84,0.00,Bank Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410399,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-08,222.41,0.00,Bank Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410400,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-15,294.29,0.00,Bank Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410401,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-22,1280.58,0.00,Bank Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410402,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-29,2894.87,0.00,Bank Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410403,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-01,666.79,0.00,Bank Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410404,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-09,1176.07,0.00,Bank Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410405,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-12,1352.67,0.00,Bank Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410406,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-19,759.71,0.00,Bank Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410407,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-26,1273.84,0.00,Bank Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410408,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-28,24.75,0.00,Bank Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410409,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-03,87.86,0.00,Bank Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410410,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-03,1522.53,0.00,Bank Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410411,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-09,2170.76,0.00,Bank Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410412,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-16,3029.38,0.00,Bank Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410413,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-23,1475.93,0.00,Bank Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410414,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-30,3291.75,0.00,Bank Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410567,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-30,454.55,0.00,Bank Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410415,,,ORG,Beaver Legal Corpration,,,,,,220 S Pine St,Ste 210,Sisters,OR,977591679,,,2024-09-27,1.36,0.00,Legal & Treasury Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410416,,,ORG,Beaver Legal Corpration,,,,,,220 S Pine St,Ste 210,Sisters,OR,977591679,,,2024-09-27,275.00,0.00,Legal & Treasury Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410417,,,ORG,Beaver Legal Corpration,,,,,,220 S Pine St,Ste 210,Sisters,OR,977591679,,,2024-09-27,1092.50,0.00,Legal & Treasury Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410418,,,ORG,Beaver Legal Corpration,,,,,,220 S Pine St,Ste 210,Sisters,OR,977591679,,,2024-09-27,3031.25,0.00,legal& Treasury Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500410419,,,ORG,Intuit Inc,,,,,,2700 Coast Ave,,Mountain View,CA,940431140,,,2024-07-16,90.00,0.00,Software Subscription Fee,,,,,,,,,,,,,,,,,,,,
