form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00024968,51106281,,,PAC,Perimeter PAC,,,,,,124 Washington Street,,Foxboro,MA,02035,,,2024-12-03,1500.00,0.00,Committee Contribution,011,C00544254,,,,,,,,,,,,,,,,,,Committee Contribution
SB23,C00024968,51113264,,,CCM,Bonamici For Congress,,,,,,PO Box 1632,,Beaverton,OR,97075,P2024,,2024-11-30,-2500.00,0.00,Void - Bonamici For Congress,011,C00500421,Bonamici For Congress,H2OR01133,Bonamici,Suzanne,,Rep.,,H,OR,01,,,,,,,,Void - Bonamici For Congress
SB23,C00024968,51113265,,,PAC,All Hands Political Action Committee,,,,,,PO Box 3743,,Carmel,IN,46082,,,2024-11-30,-5000.00,0.00,Void - All Hands Political Action Committee,011,C00687343,,,,,,,,,,,,,,,,,,Void - All Hands Political Action Committee
SB23,C00024968,51113266,,,CCM,Tony Cardenas For Congress,,,,,,249 E. Ocean Blvd. Suite 685,,Long Beach,CA,90802,P2024,,2024-11-30,-2000.00,0.00,Void - Tony Cardenas For Congress,011,C00498873,Tony Cardenas For Congress,H2CA28113,Cardenas,Tony,,Rep.,,H,CA,29,,,,,,,,Void - Tony Cardenas For Congress
SB23,C00024968,51113267,,,CCM,Harder For Congress,,,,,,P.O. Box 4426,,Modesto,CA,95352,P2024,,2024-11-30,-2500.00,0.00,Void - Harder For Congress,011,C00639146,Harder For Congress,H8CA10126,Harder,Josh,,,,H,CA,10,,,,,,,,Void - Harder For Congress
SB23,C00024968,51113268,,,CCM,Bice For Congress,,,,,,PO Box 21315,,Oklahoma City,OK,73156,P2024,,2024-11-30,-2000.00,0.00,Void - Bice For Congress,011,C00703843,Bice For Congress,H0OK05205,Bice,Stephanie,,Rep.,,H,OK,05,,,,,,,,Void - Bice For Congress
SB23,C00024968,51113269,,,CCM,Cartwright For Congress,,,,,,PO Box 414,,Scranton,PA,18501,P2024,,2024-11-30,-2000.00,0.00,Void - Cartwright For Congress,011,C00509968,Cartwright For Congress,H2PA17079,Cartwright,Matt,,,,H,PA,17,,,,,,,,Void - Cartwright For Congress
SB23,C00024968,51113270,,,CCM,Debbie Dingell For Congress,,,,,,19855 W. Outer Dr.,Ste 103 Ae,Dearborn,MI,48124,P2024,,2024-11-30,-2500.00,0.00,Void - Debbie Dingell For Congress,011,C00558213,Debbie Dingell For Congress,H4MI12079,Dingell,Debbie,,,,H,MI,12,,,,,,,,Void - Debbie Dingell For Congress
SB23,C00024968,51113271,,,CCM,Lois Frankel For Congress,,,,,,P.O. Box 812421,,Boca Raton,FL,33481,P2024,,2024-11-30,-2500.00,0.00,Void - Lois Frankel For Congress,011,C00494856,Lois Frankel For Congress,H2FL14053,Frankel,Lois,,Rep.,,H,FL,21,,,,,,,,Void - Lois Frankel For Congress
SB23,C00024968,51113272,,,CCM,Committee To Elect Jared Golden,,,,,,PO Box 7108,,Lewiston,ME,04240,P2024,,2024-11-30,-2000.00,0.00,Void - Committee To Elect Jared Golden,011,C00653816,Committee To Elect Jared Golden,H8ME02185,Golden,Jared,,Rep.,USMC (Ret),H,ME,02,,,,,,,,Void - Committee To Elect Jared Golden
SB23,C00024968,51113273,,,CCM,Huffman For Congress,,,,,,P.O. Box 151563,,San Rafael,CA,94915,G2024,,2024-11-30,-2000.00,0.00,Void - Huffman For Congress,011,C00536680,Huffman For Congress,H2CA06259,Huffman,Jared,,Rep.,,H,CA,02,,,,,,,,Void - Huffman For Congress
