form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00431361,B870492,,,CCM,Citizens for Waters,,,,,,211 S Street NW,,Washington,DC,20001,G2024,,2024-06-06,-2500.00,,Contribution,011,C00167585,,H4CA23011,Waters,Maxine,,,,H,CA,43,,,,,,,,Voided: Original check dated 04/19/24
SB23,C00431361,B876171,,,CCM,Citizens for Waters,,,,,,12501 Imperial Highway Suite 200,,Norwalk,CA,90650,G2024,,2024-06-20,2500.00,,Contribution,011,C00167585,,H4CA23011,Waters,Maxine,,,,H,CA,43,,,,,,,,
SB23,C00431361,B876172,,,CCM,Pete Aguilar for Congress,,,,,,499 S. Capitol St. SW Suite 420,,Washington,DC,20003,G2024,,2024-06-20,2500.00,,Contribution,011,C00510461,,H2CA31125,Aguilar,Pete,,,,H,CA,33,,,,,,,,
SB23,C00431361,B876188,,,CCM,Carey For Congress,,,,,,439 New Jersey Avenue SE,,Washington,DC,20003,G2024,,2024-06-25,2500.00,,Contribution,011,C00779603,,H2OH15228,Carey,Mike,,,,H,OH,15,,,,,,,,
SB23,C00431361,B876186,,,CCM,Cleaver for Congress,,,,,,413 New Jersey Avenue SE,,Washington,DC,20003,G2024,,2024-06-25,2500.00,,Contribution,011,C00395848,,H4MO05234,Cleaver,Emanuel,,,,H,MO,05,,,,,,,,
SB23,C00431361,B876184,,,CCM,Cleaver for Congress,,,,,,413 New Jersey Avenue SE,,Washington,DC,20003,P2024,,2024-06-25,1500.00,,Contribution,011,C00395848,,H4MO05234,Cleaver,Emanuel,,,,H,MO,05,,,,,,,,
SB23,C00431361,B876183,,,CCM,DelBene for Congress,,,,,,499 S. Capitol St. SW Suite 420,,Washington,DC,20003,G2024,,2024-06-25,2500.00,,Contribution,011,C00459099,,H0WA08046,DelBene,Suzan,K,,,H,WA,01,,,,,,,,
SB23,C00431361,B876185,,,CCM,Friends For Gregory Meeks,,,,,,499 S. Capitol St. SW Suite 420,,Washington,DC,20003,G2024,,2024-06-25,2500.00,,Contribution,011,C00329375,,H8NY06048,Meeks,Gregory,W,,,H,NY,05,,,,,,,,
SB23,C00431361,B876173,,,CCM,Friends of Glenn Thompson,,,,,,400 North Michael Street,,St. Marys,PA,15857,G2024,,2024-06-25,1500.00,,Contribution,011,C00444620,,H8PA05071,Thompson,Glenn,,,,H,PA,15,,,,,,,,
SB23,C00431361,B876189,,,CCM,Mike Thompson for Congress,,,,,,413 New Jersey Avenue SE,,Washington,DC,20003,G2024,,2024-06-25,2500.00,,Contribution,011,C00326363,,H8CA01109,Thompson,Mike,,,,H,CA,04,,,,,,,,
SB23,C00431361,B876187,,,CCM,Moore for Congress,,,,,,PO Box 33079,,Washington,DC,20033,P2024,,2024-06-25,2500.00,,Contribution,011,C00397505,,H4WI04183,Moore,Gwendolynne,,,,H,WI,04,,,,,,,,
SB23,C00431361,B876190,,,CCM,Nevadans for Steven Horsford,,,,,,c/o The Strathdee Group PO Box 150,,Washington,DC,20003,G2024,,2024-06-25,2500.00,,Contribution,011,C00668228,,H2NV04011,Horsford,Steven,,,,H,NV,04,,,,,,,,
SB23,C00431361,B876807,,,CCM,Beatty for Congress,,,,,,499 S. Capitol St. SW Suite 420,,Washington,DC,20003,G2024,,2024-06-27,5000.00,,Contribution,011,C00507368,,H2OH03125,Beatty,Joyce,,,,H,OH,03,,,,,,,,
SB23,C00431361,B876182,,,CCM,Blake Moore For Congress,,,,,,3213 Duke Street Suite 700,,Alexandria,VA,22314,G2024,,2024-06-27,5000.00,,Contribution,011,C00738872,,H0UT01205,Moore,Blake,,,,H,UT,01,,,,,,,,
SB23,C00431361,B876181,,,CCM,Carol For Congress,,,,,,217 3rd Street SE,,Washington,DC,20003,G2024,,2024-06-27,5000.00,,Contribution,011,C00653220,,H8WV03097,Miller,Carol,,,,H,WV,01,,,,,,,,
SB23,C00431361,B876175,,,CCM,Huizenga for Congress,,,,,,410 1st Street SE Floor 2,,Washington,DC,20003,G2024,,2024-06-27,4000.00,,Contribution,011,C00459297,,H0MI02094,Huizenga,Bill,,,,H,MI,04,,,,,,,,
SB23,C00431361,B876178,,,CCM,Kaine for Virginia,,,,,,1490-5A Quarterpath Road #272,,Williamsburg,VA,23185,G2024,,2024-06-27,5000.00,,Contribution,011,C00495358,,S2VA00142,Kaine,Tim,,,,S,VA, ,,,,,,,,
SB23,C00431361,B876176,,,CCM,Larson For Congress,,,,,,413 New Jersey Avenue SE,,Washington,DC,20003,G2024,,2024-06-27,2500.00,,Contribution,011,C00330142,,H8CT01046,Larson,John,B,,,H,CT,01,,,,,,,,
SB23,C00431361,B876179,,,CCM,Michelle Steel For Congress,,,,,,220 W Windsor Avenue,,Alexandria,VA,22301,G2024,,2024-06-27,2500.00,,Contribution,011,C00704981,,H0CA48198,Steel,Michelle,,,,H,CA,45,,,,,,,,
SB23,C00431361,B876180,,,CCM,Paul Tonko for Congress,,,,,,911 Central Avenue #221,,Albany,NY,12206,G2024,,2024-06-27,1500.00,,Contribution,011,C00450049,,H8NY21203,Tonko,Paul,,,,H,NY,20,,,,,,,,
SB23,C00431361,B876177,,,CCM,Stand With Sanchez,,,,,,415 New Jersey Avenue SE - Unit 1,,Washington,DC,20003,G2024,,2024-06-27,5000.00,,Contribution,011,C00384057,,H2CA39078,Sanchez,Linda,,,,H,CA,38,,,,,,,,
SB23,C00431361,B876808,,,CCM,Suozzi for Congress,,,,,,1001 Connecticut Ave. NW Ste. 725,,Washington,DC,20036,G2024,,2024-06-27,2500.00,,Contribution,011,C00607200,,H6NY03247,Suozzi,Tom,,,,H,NY,03,,,,,,,,
