form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00495028,500548900,,,ORG,Waterfront Strategies Inc.,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-29,1040964.48,2024-10-25,4183788.96,Television Advertising,,,O,H2VA07170,Anderson,Derrick,,,,H,07,VA,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500545300,,,ORG,Ralston Lapp Guinn Media,,,,,,1054 31st St NW,Ste 430,Washington,DC,200076042,G2024,,2024-10-21,11947.20,2024-11-06,2599487.01,Media Production,,,O,H2NY22212,Williams,Brandon,M.,,,H,22,NY,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500546200,,,ORG,Waterfront Strategies Inc.,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-22,311817.60,2024-10-18,6956366.65,Television Advertising,,,S,H4AZ01194,Shah,Amish,Dr.,,,H,01,AZ,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500546300,,,ORG,Waterfront Strategies Inc.,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-22,1728648.00,2024-10-18,8311361.12,Television Advertising,,,O,H0CA48198,Steel,Michelle,,,,H,45,CA,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500557800,,,ORG,SKDKnickerbocker LLC,,,,,,1150 18th St NW,Ste 800,Washington,DC,200363845,G2024,,2024-10-15,120979.95,2024-10-18,4820972.88,Digital Advertising (Previously Reported),,,O,H2CA37023,Calvert,Ken,,,,H,41,CA,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500558100,,,ORG,Technicolor Politcal LLC,,,,,,PO Box 484,,Belleville,IL,622220484,G2024,,2024-10-15,4250.00,2024-11-08,3242638.78,Media Production (Previously Reported),,,O,H4OH13153,Coughlin,Kevin,,,,H,13,OH,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500546310,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,G2024,,2024-10-22,16500.00,2024-10-22,6034368.09,Digital Production,,,O,H2NY17162,Lawler,Michael,Vincent,,,H,17,NY,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500548910,,,ORG,Waterfront Strategies Inc.,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-29,441936.00,2024-10-25,3271662.65,Television Advertising,,,O,H2VA02064,Kiggans,Jennifer,,,,H,02,VA,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500546210,,,ORG,Waterfront Strategies Inc.,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-22,1060636.00,2024-10-18,8890990.63,Television Advertising,,,O,H4ME02291,Theriault,Austin Leo,,,,H,02,ME,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500549120,,,ORG,Moxie Media,,,,,,PO Box 30084,,Seattle,WA,981132084,G2024,,2024-10-30,11398.04,2024-10-30,8356070.85,Direct Mail,,,O,H2CA47196,Baugh,Scott,,,,H,47,CA,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500542820,,,ORG,Adwell,,,,,,1027 4th St SE,,Washington,DC,200033484,G2024,,2024-10-17,10550.35,2024-10-21,4183788.96,Media Production,,,O,H2VA07170,Anderson,Derrick,,,,H,07,VA,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500548820,,,ORG,"50+1 Strategies, LLC",,,,,,PO Box 358,,San Francisco,CA,941040358,G2024,,2024-10-29,119202.12,2024-10-25,4824137.39,Digital Advertising,,,O,H2CA20094,Valadao,David,,,,H,22,CA,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500548920,,,ORG,Waterfront Strategies Inc.,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-29,1274546.88,2024-10-25,7525390.19,Television Advertising,,,O,H4NC01137,Buckhout,Laurie,,,,H,01,NC,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500558020,,,ORG,Adwell,,,,,,1027 4th St SE,,Washington,DC,200033484,G2024,,2024-10-15,9742.60,2024-11-05,4183788.96,Media Production (Previously Reported),,,O,H2VA07170,Anderson,Derrick,,,,H,07,VA,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500546220,,,ORG,MVAR Media LLC,,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-22,18229.43,2024-11-06,2719357.81,Media Production,,,O,H4OH09169,Merrin,Derek,,,,H,09,OH,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500546320,,,ORG,Waterfront Strategies Inc.,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-22,226796.00,2024-10-18,1316743.12,Television Advertising,,,O,H0TX15124,De La Cruz,Monica,,,,H,15,TX,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500558120,,,ORG,"Three Point Media, LLC",,,,,,290 Broadway,Ste 120,Methuen,MA,018446827,G2024,,2024-10-15,28942.88,2024-11-08,4820972.88,Media Production (Previously Reported),,,O,H2CA37023,Calvert,Ken,,,,H,41,CA,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500547730,,,ORG,"AMS Communications, Inc.",,,,,,500 Sansome St,Ste 404,San Francisco,CA,941113218,G2024,,2024-10-24,25278.24,2024-10-21,5032692.22,Direct Mail,,,O,H2WA03100,Kent,Joseph,,,,H,03,WA,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500546330,,,ORG,AL Media LLC,,,,,,222 W Ontario St,Ste 600,Chicago,IL,606543655,G2024,,2024-10-22,115400.00,2024-10-22,240000.00,Digital Advertising,,,O,H4PA17166,Mercuri,Robert,W,,,H,17,PA,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500548930,,,ORG,Waterfront Strategies Inc.,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-29,2047291.20,2024-10-25,6034368.09,Television Advertising,,,O,H2NY17162,Lawler,Michael,Vincent,,,H,17,NY,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500545730,,,ORG,Ralston Lapp Guinn Media,,,,,,1054 31st St NW,Ste 430,Washington,DC,200076042,G2024,,2024-10-18,25292.03,2024-11-06,1671831.49,Media Production,,,O,H2TX34113,Flores,Mayra Nohemi,,,,H,34,TX,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500542830,,,ORG,"AMS Communications, Inc.",,,,,,500 Sansome St,Ste 404,San Francisco,CA,941113218,G2024,,2024-10-18,22475.60,2024-10-18,4155318.76,Direct Mail - Estimate,,,O,H2AZ02360,Ciscomani,Juan,,,,H,06,AZ,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500546230,,,ORG,Waterfront Strategies Inc.,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-22,759046.00,2024-10-18,4183788.96,Television Advertising,,,O,H2VA07170,Anderson,Derrick,,,,H,07,VA,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500558030,,,ORG,Left Hook,,,,,,2601 Ocean Park Blvd,Ste 324,Santa Monica,CA,904055297,G2024,,2024-10-15,8000.00,2024-11-08,7367415.08,Media Production (Previously Reported),,,O,H2CA13131,Duarte,John,,,,H,13,CA,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500548830,,,ORG,Blueprint Interactive,,,,,,2307 N Trenton St,,Arlington,VA,222074040,G2024,,2024-10-29,44148.17,2024-10-29,4411105.64,Digital Advertising,,,S,H4OR05304,Bynum,Janelle,,,,H,05,OR,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500547740,,,ORG,The Strategy Group,,,,,,730 N Franklin St,Ste 404,Chicago,IL,606547205,G2024,,2024-10-24,41423.43,2024-10-21,4824137.39,Direct Mail,,,O,H2CA20094,Valadao,David,,,,H,22,CA,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500558040,,,ORG,"Pescador Public Strategies, LLC",,,,,,4007 McCullough Ave,Ste 168,San Antonio,TX,782122420,G2024,,2024-10-15,11607.38,2024-10-21,1671831.49,Digital Production (Previously Reported),,,O,H2TX34113,Flores,Mayra Nohemi,,,,H,34,TX,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500546240,,,ORG,AL Media LLC,,,,,,222 W Ontario St,Ste 600,Chicago,IL,606543655,G2024,,2024-10-22,9200.00,2024-10-22,132000.00,Digital Production,,,S,H0IN01150,Mrvan,Frank,J.,,,H,01,IN,Wolff,Brian,,,,2025-01-27,
SE,C00495028,500546340,,,ORG,Waterfront Strategies Inc.,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-22,406080.00,2024-10-22,8356070.85,Television Advertising,,,O,H2CA47196,Baugh,Scott,,,,H,47,CA,Wolff,Brian,,,,2025-01-27,
