form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00821462,SB21B.4188,,,ORG,"S-3 Public Affairs, LLC",,,,,,"418 C Street, NE",,Washington DC,DC,20002,P2024,,2024-11-07,2250.00,,Political Consulting Services,001,C00821462,DRUM MAJOR PAC,,,,,,,,,,,,,,,,,
SB21B,C00821462,SB21B.4193,,,ORG,"S-3 Public Affairs, LLC",,,,,,"418 C Street, NE",,Washington DC,DC,20002,P2024,,2024-11-07,2250.00,,Political Consulting Services,001,C00821462,DRUM MAJOR PAC,,,,,,,,,,,,,,,,,
SB21B,C00821462,SB21B.4194,,,ORG,"S-3 Public Affairs, LLC",,,,,,"418 C Street, NE",,Washington DC,DC,20002,P2024,,2024-11-07,125.00,,Political Consulting Services,001,C00821462,DRUM MAJOR PAC,,,,,,,,,,,,,,,,,
SB21B,C00821462,SB21B.4195,,,ORG,"S-3 Public Affairs, LLC",,,,,,"418 C Street, NE",,Washington DC,DC,20002,P2024,,2024-11-07,2250.00,,Political Consulting Services,001,C00821462,DRUM MAJOR PAC,,,,,,,,,,,,,,,,,
SB21B,C00821462,SB21B.4196,,,ORG,"S-3 Public Affairs, LLC",,,,,,"418 C Street, NE",,Washington DC,DC,20002,P2024,,2024-11-07,2250.00,,Political Consulting Services,001,C00821462,DRUM MAJOR PAC,,,,,,,,,,,,,,,,,
SB21B,C00821462,SB21B.4197,,,ORG,"S-3 Public Affairs, LLC",,,,,,"418 C Street, NE",,Washington DC,DC,20002,P2024,,2024-11-07,2250.00,,Political Consulting Services,001,C00821462,DRUM MAJOR PAC,,,,,,,,,,,,,,,,,
SB21B,C00821462,SB21B.4198,,,ORG,"S-3 Public Affairs, LLC",,,,,,"418 C Street, NE",,Washington DC,DC,20002,P2024,,2024-11-07,2250.00,,Political Consulting Services,001,C00821462,DRUM MAJOR PAC,,,,,,,,,,,,,,,,,
SB21B,C00821462,SB21B.4199,,,ORG,"S-3 Public Affairs, LLC",,,,,,"418 C Street, NE",,Washington DC,DC,20002,P2024,,2024-11-07,1857.10,,Political Consulting Services,001,C00821462,DRUM MAJOR PAC,,,,,,,,,,,,,,,,,
SB21B,C00821462,SB21B.4200,,,ORG,"S-3 Public Affairs, LLC",,,,,,"418 C Street, NE",,Washington DC,DC,20002,P2024,,2024-11-07,2250.00,,Political Consulting Services,001,C00821462,DRUM MAJOR PAC,,,,,,,,,,,,,,,,,
SB21B,C00821462,SB21B.4201,,,ORG,"S-3 Public Affairs, LLC",,,,,,"418 C Street, NE",,Washington DC,DC,20002,P2024,,2024-11-07,2250.00,,Political Consulting Services,001,C00821462,DRUM MAJOR PAC,,,,,,,,,,,,,,,,,
SB21B,C00821462,SB21B.4202,,,ORG,"S-3 Public Affairs, LLC",,,,,,"418 C Street, NE",,Washington DC,DC,20002,P2024,,2024-11-07,115.73,,Political Consulting Services,001,C00821462,DRUM MAJOR PAC,,,,,,,,,,,,,,,,,
SB21B,C00821462,SB21B.4204,,,ORG,"S-3 Public Affairs, LLC",,,,,,"418 C Street, NE",,Washington DC,DC,20002,P2024,,2024-11-21,392.90,,Political Consulting Services,001,C00821462,DRUM MAJOR PAC,,,,,,,,,,,,,,,,,
SB21B,C00821462,SB21B.4205,,,ORG,"S-3 Public Affairs, LLC",,,,,,"418 C Street, NE",,Washington DC,DC,20002,P2024,,2024-11-21,607.10,,Political Consulting Services,001,C00821462,DRUM MAJOR PAC,,,,,,,,,,,,,,,,,
