form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002766,20387784,,,PAC,VOICE PAC,,,,,,PO Box 802,,Rhinebeck,NY,12572,,,2024-10-01,2500.00,0.00,Contribution,011,C00832758,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20388412,,,CCM,Erin For Ky,,,,,,PO Box 5542,,Frankfort,KY,40602,G2024,,2024-10-03,1000.00,0.00,Contribution,011,C00863993,Erin For Ky,H4KY01081,Marshall,Erin,,,,H,KY,01,,,,,,,,Contribution
SB23,C00002766,20388414,,,CCM,Veronica Escobar For Congress,,,,,,PO Box 3961,,El Paso,TX,79923,G2024,,2024-10-03,2500.00,0.00,Contribution,011,C00653923,Veronica Escobar For Congress,H8TX16109,Escobar,Veronica,,,,H,TX,16,,,,,,,,Contribution
SB23,C00002766,20388415,,,CCM,Marc Veasey Congressional Campaign Committee,,,,,,PO Box 50084,,Fort Worth,TX,76105,G2024,,2024-10-03,5000.00,0.00,Contribution,011,C00506832,Marc Veasey Congressional Campaign Committee,H2TX33073,Veasey,Marc,,,,H,TX,33,,,,,,,,Contribution
SB23,C00002766,20419555,,,CCM,"Joe Salerno For Congress, Inc.",,,,,,PO Box 702,,North Cape May,NJ,08204,G2024,,2024-10-04,2500.00,0.00,Contribution,011,C00843441,"Joe Salerno For Congress, Inc.",H4NJ02207,Salerno,Joe,,,,H,NJ,02,,,,,,,,Contribution
SB23,C00002766,20421083,,,CCM,Lucas Kunce for Missouri,,,,,,PO Box 1240,,Independence,MO,64051,G2024,,2024-10-07,5000.00,0.00,Contribution,011,C00771972,Lucas Kunce for Missouri,S2MO00528,Kunce,Lucas,,,,S,MO,,,,,,,,,Contribution
SB23,C00002766,20422237,,,CCM,Maxine For Congress,,,,,,PO Box 12209,,Portland,OR,97212,G2024,,2024-10-08,5000.00,0.00,Contribution,011,C00859108,Maxine For Congress,H4OR03192,Dexter,Maxine,,,,H,OR,03,,,,,,,,Contribution
SB23,C00002766,20423986,,,PAC,Retire Career Politicians,,,,,,"600 Pennsylvania Avenue, SE",15845,Washington,DC,20003,,,2024-10-10,200000.00,0.00,Contribution,011,C00876482,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20423990,,,CCM,Sheila Cherfilus McCormick For Congress,,,,,,"499 S. Capitol Street, SW",Suite 420,Washington,DC,20003,G2024,,2024-10-10,1500.00,0.00,Contribution,011,C00677492,Sheila Cherfilus McCormick For Congress,H8FL20032,Cherfilus-McCormick,Sheila,,,,H,FL,20,,,,,,,,Contribution
SB23,C00002766,20428472,,,CCM,Santos Limon For Congress,,,,,,PO Box 761292,,San Antonio,TX,78245,G2024,,2024-10-11,2500.00,0.00,Contribution,011,C00846063,Santos Limon For Congress,H4TX23138,Limon,Santos,,,,H,TX,23,,,,,,,,Contribution
SB23,C00002766,20428474,,,CCM,Jennifer Schultz Volunteer Committee,,,,,,P.O. Box 3218,,Duluth,MN,55803,G2024,,2024-10-11,1000.00,0.00,Contribution,011,C00810416,Jennifer Schultz Volunteer Committee,H2MN08152,Schultz,Jennifer,,,,H,MN,08,,,,,,,,Contribution
SB23,C00002766,20428478,,,CCM,Jason Crow For Congress,,,,,,8547 E. Arapahoe Road,Suite J-543,Greenwood Village,CO,80112,G2024,,2024-10-11,5000.00,0.00,Contribution,011,C00637363,Jason Crow For Congress,H8CO06229,Crow,Jason,,,,H,CO,06,,,,,,,,Contribution
SB23,C00002766,20428479,,,CCM,Brittany Pettersen For Colorado,,,,,,PO Box 150887,,Lakewood,CO,80215,G2024,,2024-10-11,2500.00,0.00,Contribution,011,C00637215,Brittany Pettersen For Colorado,H8CO07045,Pettersen,Brittany,,,Ms.,H,CO,07,,,,,,,,Contribution
SB23,C00002766,20428698,,,CCM,April McClain Delaney For Congress,,,,,,PO Box 83940,,Gaithersburg,MD,20883,G2024,,2024-10-15,5000.00,0.00,Contribution,011,C00854471,April McClain Delaney For Congress,H4MD06340,McClain Delaney,April,,,,H,MD,06,,,,,,,,Contribution
SB23,C00002766,20429106,,,PAC,HMP,,,,,,"1032 15th Street, NW",Suite 247,Washington,DC,20005,,,2024-10-15,13000.00,0.00,Contribution,011,C00495028,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20429122,,,PAC,Committee for a Democratic Future,,,,,,6129 Long Meadow Road,,McLean,VA,22101,,,2024-10-16,5000.00,0.00,Contribution,011,C00370122,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20429123,,,CCM,Friends Of Rosa DeLauro,,,,,,6129 Long Meadow Road,,McLean,VA,22101,G2024,,2024-10-16,5000.00,0.00,Contribution,011,C00238865,Friends Of Rosa DeLauro,H0CT03072,DeLauro,Rosa,L.,,,H,CT,03,,,,,,,,Contribution
