form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00286807,SB23-EX4615,,,CCM,Bob Casey For Senate,,,,,,750 1st Street NE STE 1070,,Washington,DC,20002,G2024,,2024-10-16,5000.00,0.00,,011,C00431056,Bob Casey For Senate,S6PA00217,Casey,Robert,P,,Jr,S,PA,,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4613,,,CCM,Cohen For Congress,,,,,,228 2nd Street SE,,Washington,DC,20003,G2024,,2024-10-15,1000.00,0.00,,011,C00422980,Cohen For Congress,H6TN09068,Cohen,Steve,I,Mr,,H,TN,09,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4610,,,CCM,Friends Of Sherrod Brown,,,,,,323 7th ST SE,,Washington,DC,20003,G2024,,2024-10-16,5000.00,0.00,,011,C00264697,Friends Of Sherrod Brown,S6OH00163,Brown,Sherrod,,,,S,OH,,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4609,,,CCM,Tammy Baldwin For Senate,,,,,,323 7th ST SE,,Washington,DC,20003,G2024,,2024-10-16,2500.00,0.00,,011,C00326801,Tammy Baldwin For Senate,S2WI00219,Baldwin,Tammy,,,,S,WI,,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4612,,,CCM,Julia Brownley For Congress,,,,,,C/o The Strathee Group,PO Box 15096,Washington,DC,20003,G2024,,2024-10-16,2500.00,0.00,,011,C00513077,Julia Brownley For Congress,H2CA00120,Brownley,Julia,,,,H,CA,26,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4611,,,CCM,Rosen For Nevada,,,,,,PO Box 46110,,Las Vegas,NV,89114,G2024,,2024-10-16,2500.00,0.00,,011,C00606939,Rosen For Nevada,S8NV00156,Rosen,Jacky,,,,S,NV,,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4614,,,PAC,Cantwell Victory 2024,,,,,,401 2nd AVE South STE 303,,Seattle,WA,98104,G2024,,2024-10-16,2500.00,0.00,,011,C00723189,Cantwell Victory 2024,S8WA00194,Cantwell,Maria,,,,S,WA,,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4608,,,CCM,Darren Soto For Congress,,,,,,660 Pennsylvania Ave SE STE 202,,Washington,DC,20003,G2024,,2024-10-16,3000.00,0.00,,011,C00581074,Darren Soto For Congress,H6FL09179,Soto,Darren,,,,H,FL,09,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4600,,,CCM,Stanton For Congress,,,,,,660 Pennsylvania AVE SE STE 202,,Washington,DC,20003,G2024,,2024-10-01,2000.00,0.00,,011,C00657304,Stanton For Congress,H8AZ09040,Stanton,Greg,,,,H,AZ,09,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4601,,,CCM,Gallego For Arizona,,,,,,P.O. Box 1710,,Phoenix,AZ,85001,G2024,,2024-10-04,1000.00,0.00,,011,,Gallego For Arizona,S4AZ00139,Gallego,Rubin,,,,S,AZ,,,,,,,,,Political Contributions
