form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00751099,SB21B.9508,,,ORG,DonorBureau,,,,,,1900 North Culpeper Street,,Arlington,VA,22207,P2024,,2024-05-01,286.00,,Markup Fees,003,C00751099,DEFEND THE CONSTITUTION POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB21B,C00751099,SB21B.9414,,,ORG,DonorBureau,,,,,,1900 North Culpeper Street,,Arlington,VA,22207,P2024,,2024-05-08,54.00,,Markup Fees,003,C00751099,DEFEND THE CONSTITUTION POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB21B,C00751099,SB21B.9501,,,ORG,DonorBureau,,,,,,1900 North Culpeper Street,,Arlington,VA,22207,P2024,,2024-05-15,7.00,,Markup Fees,003,C00751099,DEFEND THE CONSTITUTION POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB21B,C00751099,SB21B.9502,,,ORG,DonorBureau,,,,,,1900 North Culpeper Street,,Arlington,VA,22207,P2024,,2024-05-24,58.50,,Markup Fees,003,C00751099,DEFEND THE CONSTITUTION POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB21B,C00751099,SB21B.9503,,,ORG,DonorBureau,,,,,,1900 North Culpeper Street,,Arlington,VA,22207,P2024,,2024-05-30,166.50,,Markup Fees,003,C00751099,DEFEND THE CONSTITUTION POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB21B,C00751099,SB21B.9504,,,ORG,DonorBureau,,,,,,1900 North Culpeper Street,,Arlington,VA,22207,P2024,,2024-06-05,31.50,,Markup Fees,003,C00751099,DEFEND THE CONSTITUTION POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB21B,C00751099,SB21B.9505,,,ORG,DonorBureau,,,,,,1900 North Culpeper Street,,Arlington,VA,22207,P2024,,2024-06-07,22.50,,Markup Fees,003,C00751099,DEFEND THE CONSTITUTION POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB21B,C00751099,SB21B.9506,,,ORG,DonorBureau,,,,,,1900 North Culpeper Street,,Arlington,VA,22207,P2024,,2024-06-17,7.00,,Markup Fees,003,C00751099,DEFEND THE CONSTITUTION POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB21B,C00751099,SB21B.9507,,,ORG,DonorBureau,,,,,,1900 North Culpeper Street,,Arlington,VA,22207,G2024,,2024-06-25,58.50,,Markup Fees,003,C00751099,DEFEND THE CONSTITUTION POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB21B,C00751099,SB21B.9509,,,ORG,DonorBureau,,,,,,1900 North Culpeper Street,,Arlington,VA,22207,G2024,,2024-06-28,90.00,,Markup Fees,003,C00751099,DEFEND THE CONSTITUTION POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB21B,C00751099,SB21B.9510,,,ORG,DonorBureau,,,,,,1900 North Culpeper Street,,Arlington,VA,22207,G2024,,2024-06-30,67.50,,Markup Fees,003,C00751099,DEFEND THE CONSTITUTION POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB21B,C00751099,SB21B.9417,,,ORG,MVM Financial Consultants,,,,,,PO Box 677,,Shirley,NY,11967,P2024,,2024-04-17,300.00,,Bookkeeping Services,001,C00751099,DEFEND THE CONSTITUTION POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB21B,C00751099,SB21B.9439,,,ORG,MVM Financial Consultants,,,,,,PO Box 677,,Shirley,NY,11967,P2024,,2024-05-06,100.00,,Bookkeeping Services,001,C00751099,DEFEND THE CONSTITUTION POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
