form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00752089,SE.6501,,,ORG,Becker Boards,,,,,,4234 E Indian School Rd,,Phoenix,AZ,85018,G2024,,2024-10-31,1200.00,2024-10-31,299059.98,Billboards,004,C00752089,S,P80000722,HARRIS,KAMALA,,,,P,,AZ,Webster,John,,,,2025-01-09,
SE,C00752089,SE.6474,,,ORG,Convergence Targeted Communications,,,,,,1250 Connecticut Ave NW,,Washington,DC,20036,G2024,,2024-10-31,7000.00,2024-10-31,297859.98,Advertising,004,C00752089,S,P80000722,HARRIS,KAMALA,,,,P,,AZ,Webster,John,,,,2025-01-09,
SE,C00752089,SE.6510,,,IND,,Heaton,Joshua,,,,261 S Colonia Ct.,,Gilbert,AZ,85296,G2024,,2024-11-05,2021.42,2024-11-08,341795.90,assorted merchandise for donors,004,C00752089,S,P80000722,HARRIS,KAMALA,,,,P,,AZ,Webster,John,,,,2025-01-09,
SE,C00752089,SE.6481,,,ORG,"Javelina Consulting, LLC",,,,,,1026 E Keim Dr,,Phoenix,AZ,85014,G2024,,2024-11-04,14996.20,2024-11-04,315774.48,Advertising,004,C00752089,S,P80000722,HARRIS,KAMALA,,,,P,,AZ,Webster,John,,,,2025-01-09,
SE,C00752089,SE.6353,,,ORG,Mesa Sign Shop,,,,,,756 W Main St,,Mesa,AZ,85201,G2024,,2024-10-17,2696.67,2024-10-17,131876.98,Signs,004,C00752089,S,P80000722,HARRIS,KAMALA,,,,P,,,Webster,John,,,,2025-01-09,
SE,C00752089,SE.6461,,,ORG,Mesa Sign Shop,,,,,,756 W Main St,,Mesa,AZ,85201,G2024,,2024-10-26,389.88,2024-10-22,132266.86,Advertising,004,C00752089,S,P80000722,HARRIS,KAMALA,,,,P,,,Webster,John,,,,2025-01-09,
SE,C00752089,SE.6356,,,ORG,"Resilent Strategies, LLC",,,,,,4540 N 11th Ave,,Phoenix,AZ,85013,G2024,,2024-10-18,3250.00,2024-10-17,3250.00,Signs,004,C00752089,S,P80000722,HARRIS,KAMALA,,,,P,,AZ,Webster,John,,,,2025-01-09,
SE,C00752089,SE.6357,,,ORG,"Resilent Strategies, LLC",,,,,,4540 N 11th Ave,,Phoenix,AZ,85013,G2024,,2024-10-18,127821.60,2024-10-18,131071.60,Advertising,004,C00752089,S,P80000722,HARRIS,KAMALA,,,,P,,AZ,Webster,John,,,,2025-01-09,
SE,C00752089,SE.6462,,,ORG,"Resilent Strategies, LLC",,,,,,4540 N 11th Ave,,Phoenix,AZ,85013,G2024,,2024-10-27,7226.62,2024-10-24,138298.22,Advertising,004,C00752089,S,P80000722,HARRIS,KAMALA,,,,P,,AZ,Webster,John,,,,2025-01-09,
SE,C00752089,SE.6463,,,ORG,"Resilent Strategies, LLC",,,,,,4540 N 11th Ave,,Phoenix,AZ,85013,G2024,,2024-10-27,25000.00,2024-10-25,163298.22,Advertising,004,C00752089,S,P80000722,HARRIS,KAMALA,,,,P,,AZ,Webster,John,,,,2025-01-09,
SE,C00752089,SE.6468,,,ORG,"Resilent Strategies, LLC",,,,,,4540 N 11th Ave,,Phoenix,AZ,85013,G2024,,2024-10-30,10588.99,2024-10-29,173887.21,Advertising,004,C00752089,S,P80000722,HARRIS,KAMALA,,,,P,,AZ,Webster,John,,,,2025-01-09,
SE,C00752089,SE.6471,,,ORG,"Resilent Strategies, LLC",,,,,,4540 N 11th Ave,,Phoenix,AZ,85013,G2024,,2024-10-31,46972.77,2024-10-31,220859.98,Advertising,004,C00752089,S,P80000722,HARRIS,KAMALA,,,,P,,AZ,Webster,John,,,,2025-01-09,
SE,C00752089,SE.6480,,,ORG,"Resilent Strategies, LLC",,,,,,4540 N 11th Ave,,Phoenix,AZ,85013,G2024,,2024-11-02,1718.30,2024-11-01,300778.28,Advertising,004,C00752089,S,P80000722,HARRIS,KAMALA,,,,P,,AZ,Webster,John,,,,2025-01-09,
SE,C00752089,SE.6509,,,ORG,"Resilent Strategies, LLC",,,,,,4540 N 11th Ave,,Phoenix,AZ,85013,G2024,,2024-11-05,24000.00,2024-11-05,339774.48,Advertising,004,C00752089,S,P80000722,HARRIS,KAMALA,,,,P,,AZ,Webster,John,,,,2025-01-09,
SE,C00752089,SE.6472,,,ORG,Uplift,,,,,,2120 University Ave,,Berkeley,CA,94704,G2024,,2024-10-31,70000.00,2024-10-31,290859.98,Advertising,004,C00752089,S,P80000722,HARRIS,KAMALA,,,,P,,AZ,Webster,John,,,,2025-01-09,
