form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00400432,SB23.4378,,,CCM,Callie Barr for Congress,,,,,,PO Box 6921 ,,Traverse City,MI,49696,G2024,,2024-09-18,500.00,,Candidate Support,,,Callie Barr for Congress,,,,,,,H,MI,01,,,,,,,,
SB23,C00400432,SB23.4368,,,CCM,Elissa Slotkin for Michigan,,,,,,PO Box 4145,,East Lansing,MI,48826,G2024,,2024-08-09,5000.00,,Candidate Support,,C00834218,Elissa Slotkin for Michigan,,,,,,,S,,,,,,,,,,
SB23,C00400432,SB23.4392,,,CCM,Harris Victory Fund ,,,,,,430 South Capitol St. SE ,,Washington,DC,20003,G2024,,2024-08-16,2000.00,,Candidate Support,,,Harris Victory Fund ,,,,,,,P,,,,,,,,,,
SB23,C00400432,SB23.4384,,,CCM,Hertel for Michigan ,,,,,,PO Box 16037,,Lansing ,MI,48901,G2024,,2024-09-18,1000.00,,Candidate Support,,,Hertel for Michigan ,,,,,,,H,MI,07,,,,,,,,
SB23,C00400432,SB23.4381,,,CCM,Jessica for Michigan ,,,,,,PO Box 51136,,Kalamazoo,MI,49007,G2024,,2024-09-18,500.00,,Candidate Support,,,Jessica for Michigan ,,,,,,,H,MI,04,,,,,,,,
SB23,C00400432,SB23.4390,,,CCM,Kristen for Michigan,,,,,,PO Box 854,,Bay City ,MI,48707,G2024,,2024-07-24,1000.00,,Candidate Support,,,Kristen for Michigan,,,,,,,H,MI,08,,,,,,,,
SB23,C00400432,SB23.4389,,,CCM,Kristen for Michigan,,,,,,PO Box 854,,Bay City ,MI,48707,G2024,,2024-08-16,3000.00,,Candidate Support,,,Kristen for Michigan,,,,,,,H,MI,08,,,,,,,,
SB23,C00400432,SB23.4374,,,CCM,Kristen for Michigan,,,,,,PO Box 854,,Bay City ,MI,48707,G2024,,2024-09-18,1000.00,,Candidate Support,,,Kristen for Michigan,,,,,,,H,MI,08,,,,,,,,
SB23,C00400432,SB23.4388,,,CCM,Marlinga for Congress,,,,,,155 S. Main St #672,,Mount Clemens,MI,48046,G2024,,2024-09-18,1000.00,,Candidate Support,,,Marlinga for Congress,,,,,,,H,MI,10,,,,,,,,
SB23,C00400432,SB23.4370,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,P.O. BOX 6233,,GRAND RAPIDS,MI,49510,G2024,,2024-08-09,5000.00,,Candidate Support ,,C00711317,SCHOLTEN FOR CONGRESS,,,,,,,H,MI,03,,,,,,,,
