form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00630012,500114593,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-06-28,21.75,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00630012,500114594,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-06-28,26.21,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00630012,500114595,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-06-28,24.00,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00630012,500114596,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-06-28,26.21,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00630012,500114597,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,102851000,,,2024-06-05,21.25,0.00,Processing Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00630012,500114598,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,102851000,,,2024-06-05,18.89,0.00,Processing Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00630012,500114599,,,ORG,Bill.Com,,,,,,1810 Embarcadero Rd,,Palo Alto,CA,943033308,,,2024-06-13,42.90,0.00,Bill payment software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00630012,500114099,,,ORG,Blue Revolution LLC,,,,,,43 Kingston St,# 1,Somerville,MA,021442722,,,2024-06-30,55.20,0.00,Fundraising Consulting,003,,,,,,,,,,,,,,,,,,,
SB21B,C00630012,500114100,,,ORG,Blue Revolution LLC,,,,,,43 Kingston St,# 1,Somerville,MA,021442722,,,2024-06-30,63.13,0.00,Fundraising Consulting,003,,,,,,,,,,,,,,,,,,,
SB21B,C00630012,500114600,,,ORG,Canva Pty Ltd,,,,,,2/2 Lacey Street,,Surry Hills NSW 2010 Australia,ZZ,00000,,,2024-06-28,12.99,0.00,Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00630012,500114601,,,ORG,Google Inc,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-06-01,76.32,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00630012,500114603,,,ORG,Hootsuite Inc.,,,,,,756 W Peachtree St NW,Fl 4,Atlanta,GA,303082378,,,2024-06-21,163.53,0.00,Social Media Management Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00630012,500114592,,,IND,,Hornish,Michele,,,,3511 Victor St,,Saint Louis,MO,631041735,,2018 PAC Expenditur,2024-06-28,5000.00,0.00,Strategic Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00630012,500114613,,,ORG,Intuit,,,,,,601 Pennsylvania Ave NW,,Washington,DC,200042601,,,2024-06-07,117.66,0.00,Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00630012,500114607,,,ORG,Newtek Merchant Solutions,,,,,,1981 Marcus Ave,Ste 130,New Hyde Park,NY,110421046,,,2024-06-03,121.04,0.00,Processing Fee,003,,,,,,,,,,,,,,,,,,,
SB21B,C00630012,500114608,,,ORG,Newtek Merchant Solutions,,,,,,1981 Marcus Ave,Ste 130,New Hyde Park,NY,110421046,,,2024-06-03,166.16,0.00,Processing Fee,003,,,,,,,,,,,,,,,,,,,
SB21B,C00630012,500114609,,,ORG,Newtek Merchant Solutions,,,,,,1981 Marcus Ave,Ste 130,New Hyde Park,NY,110421046,,,2024-06-03,56.34,0.00,Processing Fee,003,,,,,,,,,,,,,,,,,,,
