form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00158881,16265098,,,CCM,Ashley Hinson For Congress,,,,,,PO Box 811,,Marion,IA,52302,G2024,,2024-03-08,2500.00,0.00,Contribution,011,C00706267,Ashley Hinson For Congress,H0IA01174,Arenholz,Ashley,Hinson,,,H,IA,02,,,,,,,,Contribution
SB23,C00158881,16265245,,,CCM,Barragan For Congress,,,,,,1840 South Gaffey Street #421,,San Pedro,CA,90731,G2024,,2024-03-08,2500.00,0.00,Contribution,011,C00577353,Barragan For Congress,H6CA44103,Barragan,Nanette,,,,H,CA,44,,,,,,,,Contribution
SB23,C00158881,16265322,,,CCM,Beatty For Congress,,,,,,222 East Town Street,Suite 2W,Columbus,OH,43215,G2024,,2024-03-08,2500.00,0.00,Contribution,011,C00507368,Beatty For Congress,H2OH03125,Beatty,Joyce,,,,H,OH,03,,,,,,,,Contribution
SB23,C00158881,16265423,,,CCM,Beatty For Congress,,,,,,222 East Town Street,Suite 2W,Columbus,OH,43215,G2024,,2024-03-08,2500.00,0.00,Contribution,011,C00507368,Beatty For Congress,H2OH03125,Beatty,Joyce,,,,H,OH,03,,,,,,,,Contribution
SB23,C00158881,16265569,,,CCM,French Hill For Arkansas,,,,,,PO Box 7841,,Little Rock,AR,72217,G2024,,2024-03-08,1000.00,0.00,Contribution,011,C00551275,French Hill For Arkansas,H4AR02141,Hill,James French,,,,H,AR,02,,,,,,,,Contribution
SB23,C00158881,16265661,,,CCM,Jason Smith For Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,63702,G2024,,2024-03-08,5000.00,0.00,Contribution,011,C00541862,Jason Smith For Congress,H4MO08162,Smith,Jason,T.,,,H,MO,08,,,,,,,,Contribution
SB23,C00158881,16265738,,,CCM,John Duarte For Congress,,,,,,9460 Tegner Road,,Hilmar,CA,95324,G2024,,2024-03-08,1250.00,0.00,Contribution,011,C00808279,John Duarte For Congress,H2CA13131,Duarte,John,,,,H,CA,13,,,,,,,,Contribution
SB23,C00158881,16265826,,,CCM,Mike Flood For Congress,,,,,,PO Box 81041,,Lincoln,NE,68501,G2024,,2024-03-08,2500.00,0.00,Contribution,011,C00801241,Mike Flood For Congress,H2NE01118,Flood,Mike,,,,H,NE,01,,,,,,,,Contribution
SB23,C00158881,16265935,,,CCM,Monica for Congress,,,,,,P.O. Box 4605,,McAllen,TX,78502,G2024,,2024-03-08,5000.00,0.00,Contribution,011,C00723072,Monica for Congress,H0TX15124,De La Cruz,Monica,,,,H,TX,15,,,,,,,,Contribution
SB23,C00158881,16266044,,,CCM,Friends Of Sherrod Brown,,,,,,"600 Pennsylvania Ave. SE, #15180",,Washington,DC,20003,G2024,,2024-03-08,4000.00,0.00,Contribution,011,C00264697,Friends Of Sherrod Brown,S6OH00163,Brown,Sherrod,,,,S,OH,,,,,,,,,Contribution
