form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00813824,500480023,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,P2024,,2023-07-10,33.58,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00813824,500481579,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,P2024,,2023-07-17,15.81,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00813824,500476044,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,P2024,,2023-07-31,130.35,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00813824,500476045,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,P2024,,2023-08-01,130.35,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00813824,500476343,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,P2024,,2023-08-07,663.61,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00813824,500477037,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,P2024,,2023-08-14,429.98,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00813824,500477334,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,P2024,,2023-08-21,348.60,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00813824,500477562,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,P2024,,2023-08-28,205.41,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00813824,500477563,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,P2024,,2023-09-01,367.35,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00813824,500477804,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,P2024,,2023-09-05,273.41,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00813824,500478009,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,P2024,,2023-09-11,667.19,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00813824,500479015,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,P2024,,2023-09-18,0.99,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00813824,500481570,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,P2024,,2023-07-26,35.27,0.00,Bank fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00813824,500481571,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,P2024,,2023-08-25,74.25,0.00,Bank fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00813824,500481572,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,P2024,,2023-09-27,103.88,0.00,Bank fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00813824,500481576,,,ORG,Mission Control,,,,,,624 Hebron Ave,Ste 200,Glastonbury,CT,060335006,P2024,,2023-09-07,5686.60,0.00,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00813824,500481573,,,ORG,NGP VAN,,,,,,655 15th St NW,Ste 650,Washington,DC,200055701,P2024,,2023-07-31,100.00,0.00,Computer support,,,,,,,,,,,,,,,,,,,,
SB21B,C00813824,500481574,,,ORG,NGP VAN,,,,,,655 15th St NW,Ste 650,Washington,DC,200055701,P2024,,2023-08-03,100.00,0.00,Computer support,,,,,,,,,,,,,,,,,,,,
SB21B,C00813824,500481575,,,ORG,NGP VAN,,,,,,655 15th St NW,Ste 650,Washington,DC,200055701,P2024,,2023-09-01,100.00,0.00,Computer support,,,,,,,,,,,,,,,,,,,,
