form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00495861,501192780,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2024-08-26,176.03,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501195781,,,ORG,TelevisaUnivision,,,,,,101 Constitution Ave NW,,Washington,DC,200012133,,,2024-08-30,13705.50,0.00,Non-Contribution Account: Ad Buy,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501195772,,,ORG,"Hulu, LLC",,,,,,2500 Broadway,Fl 2,Santa Monica,CA,904043065,,,2024-08-30,20991.50,0.00,Non-Contribution Account: Ad Buy,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501191453,,,ORG,Priorities USA,,,,,,PO Box 15845,,Washington,DC,200030845,,,2024-08-14,9473.89,0.00,Non-Contribution Account: Digital Competitive Software Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501195773,,,ORG,iHeartMedia,,,,,,20880 Stone Oak Pkwy,,San Antonio,TX,782587460,,,2024-08-30,9276.50,0.00,Non-Contribution Account: Ad Buy,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501192893,,,ORG,Elias Law Group,,,,,,250 Massachusetts Ave NW,Ste 400,Washington,DC,200015825,,,2024-08-22,15000.00,0.00,Non-Contribution Account: Legal Services,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501191193,,,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2024-08-15,1277.25,0.00,Non-Contribution Account: Credit Card Payment - See Below if Itemized,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501191192,501191193,SB29,ORG,Network Solutions,,,,,,13861 Sunrise Valley Dr,Ste 300,Herndon,VA,201716126,,,2024-08-15,54.83,0.00,Non-Contribution Account: Website Domain Host,,,,,,,,,,,,,,,,,,,X,*
SB29,C00495861,501191184,501191193,SB29,ORG,Hilton Garden Inn Woodland Hills,,,,,,6360 Canoga Ave,,Woodland Hills,CA,913672501,,,2024-08-15,386.94,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00495861,501191186,501191193,SB29,ORG,Avis Budget Car Rental LLC,,,,,,6 Sylvan Way,,Parsippany,NJ,070543826,,,2024-08-15,16.97,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00495861,501191188,501191193,SB29,ORG,Avis Budget Car Rental LLC,,,,,,6 Sylvan Way,,Parsippany,NJ,070543826,,,2024-08-15,206.62,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00495861,501191189,501191193,SB29,ORG,Alaska Airlines,,,,,,19300 International Blvd,,Seatac,WA,981885304,,,2024-08-15,256.55,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00495861,501191454,,,ORG,Wex,,,,,,97 Darling Ave,,South Portland,ME,041062301,,,2024-08-19,93498.78,0.00,Non-Contribution Account: Credit Card Prepayment for Ad Buy and Ad Production Costs,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501195774,,,ORG,"NBCUniversal Media, LLC",,,,,,100 Universal City Plaza,,Universal City,CA,916081002,,,2024-08-30,8854.00,0.00,Non-Contribution Account: Ad Buy,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501193784,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2024-08-30,2.50,0.00,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501192894,,,ORG,"John Lotas Productions, Inc.",,,,,,1123 Broadway,Ste 1218,New York,NY,100102007,,,2024-08-22,8262.50,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501193785,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2024-08-29,265.00,0.00,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,11575695I,11575695,SA17,COM,Women Vote!,,,,,,1800 M St NW,Ste 375N,Washington,DC,200365862,,,2024-08-16,33000.00,0.00,Non-Contribution Account: Polling,,C00473918,,,,,,,,,,,,,,,,,,* Non-Contribution Account; In-Kind Received
