form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00476978,500013560,,,ORG,Alfheim For Wisconsin,,,,,,PO Box 644,,Appleton,WI,549120644,,,2024-08-08,1000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013567,,,ORG,Andre Carroll for PA,,,,,,PO Box 5100,,Philadelphia,PA,191415100,,,2024-08-20,250.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013577,,,ORG,Ashley Brundage For Florida State House,,,,,,301 W Platt St,Ste A329,Tampa,FL,336062292,,,2024-08-08,1000.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013586,,,ORG,Center For Black Equity,,,,,,901 6th St SW,Apt 612A,Washington,DC,200243836,,,2024-08-14,1000.00,0.00,Non-Federal Contribution/Event Sponsorship,,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013578,,,ORG,Chad Klitzman For State Senate,,,,,,PO Box 266125,,Weston,FL,333266125,,,2024-08-08,1000.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013583,,,ORG,Chris Massicotte For Monroe County Commissioner,,,,,,1615 Laird St,,Key West,FL,330405311,,,2024-08-20,1000.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013572,,,ORG,Committee to Elect Dallas Harris,,,,,,8020 S Rainbow Blvd,Ste # 100,Las Vegas,NV,891396494,,,2024-08-20,1000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013566,,,ORG,Committee to Elect Doris Walkins,,,,,,1014 4th Ave E,,Olympia,WA,985064017,,,2024-08-29,250.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013575,,,ORG,Committee to Elect Stormie Forte,,,,,,PO Box 37066,,Raleigh,NC,276277066,,,2024-08-20,250.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013573,,,ORG,David Richardson For Miami-Dade Tax Collector,,,,,,1742 W Flagler St,,Miami,FL,331352017,,,2024-08-20,500.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013568,,,ORG,DeShanna Neal For District 13 Campaign Committee,,,,,,PO Box 30825,,Wilmington,DE,198057825,,,2024-08-29,250.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013585,,,ORG,Dr. Ravi for TUSD,,,,,,3380 E Via Golondrina,,Tucson,AZ,857165840,,,2024-08-20,250.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013569,,,ORG,Friends of Amaad Rivera Wagner,,,,,,617 S Quincy St,,Green Bay,WI,543013624,,,2024-08-20,500.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013561,,,ORG,Friends of Brady Coulthard,,,,,,PO Box 44051,,West Allis,WI,532147051,,,2024-08-08,250.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
