form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00204453,SB23.10015,,,CCM,"AUSTIN SCOTT FOR CONGRESS, INC.",,,,,,2185 Rayburn HOB,,Washington,DC,20515,P2024,,2024-03-28,2000.00,,Contribution,,,"AUSTIN SCOTT FOR CONGRESS, INC.",,Scott,Austin,,,,H,GA,08,,,,,,,,
SB23,C00204453,SB23.10011,,,CCM,BOB CASEY FOR SENATE INC,,,,,,611 Pennsylvania Ave SE Suite 143,,Washington,DC,20003,P2024,,2024-03-28,1500.00,,Contribution,,C00431056,BOB CASEY FOR SENATE INC,,Casey,Bob,,,,S,PA,,,,,,,,,
SB23,C00204453,SB23.10023,,,CCM,BOOZMAN FOR ARKANSAS,,,,,,PO BOX 671,,ROGERS,AR,72757,G2028,,2024-03-28,5000.00,,Contribution,,C00476317,BOOZMAN FOR ARKANSAS,,Boozman,John,,,,S,AR,,,,,,,,,
SB23,C00204453,SB23.10043,,,CCM,BUDDY CARTER FOR CONGRESS,,,,,,824 S. MILLEDGE AVE,SUITE 101,ATHENS,GA,30605,P2024,,2024-03-28,2500.00,,Contribution,,,BUDDY CARTER FOR CONGRESS,,CARTER,BUDDY,,,,H,GA,01,,,,,,,,
SB23,C00204453,SB23.10016,,,CCM,CITIZENS FOR JOHN RUTHERFORD,,,,,,3121 Venture Pl,Ste 1,Jacksonville,FL,322576218,P2024,,2024-03-28,4000.00,,Contribution,,,CITIZENS FOR JOHN RUTHERFORD,,RUTHERFORD,JOHN,,,,H,FL,05,,,,,,,,
SB23,C00204453,SB23.10028,,,CCM,FINSTAD FOR CONGRESS,,,,,,PO Box 923,,New Ulm,MN,56073,P2024,,2024-03-28,1000.00,,Contribution,,,FINSTAD FOR CONGRESS,,Finstad,Brad,,,,H,MN,01,,,,,,,,
SB23,C00204453,SB23.10037,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO Box 52008,,Casper,WY,82605,P2024,,2024-03-28,1500.00,,Contribution,,,,,,,,,,S,WY,,,,,,,,,
SB23,C00204453,SB23.10033,,,CCM,FRIENDS OF ROSA DELAURO,,,,,,340 Orange Street,,New Haven,CT,06511,P2024,,2024-03-28,1500.00,,Contribution,,C00238865,FRIENDS OF ROSA DELAURO,H0CT03072,DeLauro,Rosa,,,,H,CT,03,,,,,,,,
SB23,C00204453,SB23.10017,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,PO BOX 76187,Suite 800,WASHINGTON,DC,20013,G2024,,2024-03-28,2500.00,,Contribution,,C00264697,FRIENDS OF SHERROD BROWN,S6OH00163,BROWN,SHERROD,,,,S,OH,00,,,,,,,,
SB23,C00204453,SB23.10042,,,CCM,LUMMIS FOR CONGRESS,,,,,,127A Russell Senate Office Build.,,Washington,DC,20510,P2026,,2024-03-28,1500.00,,Contribution,,,LUMMIS FOR CONGRESS,,LUMMIS,CYNTHIA,MARIE,,,S,WY,,,,,,,,,
SB23,C00204453,SB23.10022,,,CCM,MARTIN HEINRICH FOR SENATE,,,,,,600 Pennsylvania Ave SE Unit 15180,,Washington,DC,20003,P2024,,2024-03-28,1000.00,,Contribution,,,MARTIN HEINRICH FOR SENATE,,Heinrich,Martin,,,,S,NM,,,,,,,,,
SB23,C00204453,SB23.10018,,,CCM,PEOPLE FOR BEN,,,,,,611 Pennsylvania Ave,STE 143,Washington,DC,20003,P2026,,2024-03-28,1000.00,,Contribution,,,PEOPLE FOR BEN,,LUJAN,BEN RAY,,,,S,NM,,,,,,,,,
SB23,C00204453,SB23.10032,,,CCM,PETE RICKETTS FOR SENATE,,,,,,"1327 H Street, Suite 101",,Lincoln,NE,68508,P2026,,2024-03-28,1000.00,,Contribution,,,PETE RICKETTS FOR SENATE,,Ricketts,Pete,,,,S,NE,,,,,,,,,
SB23,C00204453,SB23.10039,,,CCM,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,,,,,,1519 WASHINGTON STREET,SUITE 200,LAREDO,TX,78040,G2024,,2024-03-28,2500.00,,Contribution,,C00371302,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,H2TX23082,CUELLAR,HENRY R.,,,,H,TX,28,,,,,,,,
SB23,C00204453,SB23.10010,,,CCM,VERN BUCHANAN FOR CONGRESS,,,,,,SO Central Ave - Suite 900,,Sarasota,FL,34236,P2024,,2024-03-28,5000.00,,Contribution,,,VERN BUCHANAN FOR CONGRESS,,Buchanan,Vern,,,,H,FL,16,,,,,,,,
