form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00756940,500001298,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-01-01,0.60,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001329,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-01-01,1.59,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001330,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-01-08,4.35,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001340,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-01-08,209.29,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001331,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-01-15,0.40,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001341,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-01-15,27.32,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001332,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-01-22,0.99,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001342,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-01-22,16.52,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001343,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-01-29,7.40,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001344,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-01-31,3.81,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001333,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-02-05,1.39,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001345,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-02-05,2.19,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001334,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-02-12,3.95,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001346,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-02-12,2.97,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001335,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-02-19,1.39,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001347,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-02-19,43.22,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001348,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-02-26,8.92,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001349,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-02-28,4.61,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001336,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-03-05,0.99,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001350,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-03-05,3.18,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001337,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-03-12,3.95,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001351,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-03-12,482.13,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001338,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-03-19,1.39,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001352,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-03-19,33.93,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001353,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-03-26,4.37,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001354,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-03-31,3.62,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001339,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-04-02,0.99,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001396,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-04-09,3.95,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001400,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-04-09,3.18,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001397,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-04-16,0.40,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001399,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-04-16,8.66,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001398,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-04-23,49.08,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001440,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-04-23,0.99,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001407,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-04-30,159.11,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001401,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-05-07,4.94,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001408,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-05-07,21.72,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001402,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-05-14,18.39,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001409,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-05-14,6.23,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001403,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-05-21,0.99,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001410,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-05-21,13.19,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001411,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-05-28,15.59,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001412,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-05-31,19.07,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001404,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-06-04,0.99,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001413,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-06-04,17.02,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001405,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-06-11,3.95,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001414,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-06-11,212.15,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001406,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-06-18,1.39,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001415,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-06-18,16.97,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001416,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-06-25,10.51,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001417,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2023-06-30,6.60,0.00,Non-Contribution Account - Service Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001386,,,ORG,Alamo Mailing,,,,,,13114 Lookout Run,,San Antonio,TX,782335158,,,2023-04-20,8593.83,0.00,Non-Contribution Account - Printing - Non-Federal IE,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001368,,,ORG,Capitol Compliance Associates,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-01-11,7500.00,0.00,Non-Contribution Account - Compliance Services,,,,,,,,,,,,,,,,,,,,
