form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00839662,500504872,,,COM,Beth Helfrich For NC,,,,,,PO Box 771,,Davidson,NC,280360771,G2024,,2024-05-30,3000.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00839662,500504875,,,COM,Citizens For Rao,,,,,,128 Gratiot Dr,,Morrisville,NC,275607712,G2024,,2024-05-30,500.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00839662,500504870,,,COM,Committee To Elect Bryan Cohn,,,,,,119 W Front St,,Oxford,NC,275653665,G2024,,2024-05-30,3000.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00839662,500504869,,,COM,Committee To Elect Lorenza Wilkins,,,,,,3804 Green Pastures W,,Battleboro,NC,278098900,G2024,,2024-05-30,3000.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00839662,500504867,,,COM,Committee To Elect Raymond Smith,,,,,,PO Box 10772,,Goldsboro,NC,275320772,G2024,,2024-05-30,500.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00839662,500504866,,,COM,Committee To Elect Shinica Thomas,,,,,,301 Hillsborough St,Ste 950,Raleigh,NC,276034273,G2024,,2024-05-30,500.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00839662,500504874,,,COM,Committee To Re-Elect Howard J Hunter III Representative,,,,,,PO Box 944,,Ahoskie,NC,279100944,G2024,,2024-05-30,3000.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00839662,500504877,,,COM,Hill For NC Senate,,,,,,3600 College Rd S,Ste PM,Wilmington,NC,284122002,G2024,,2024-05-30,500.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00839662,500504882,,,COM,Hopkins For House,,,,,,1001 Wade Ave,Ste 323,Raleigh,NC,276053353,G2024,,2024-05-30,500.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00839662,500504881,,,COM,Kandie Smith For NC,,,,,,PO Box 1832,,Greenville,NC,278351832,G2024,,2024-05-30,500.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00839662,500504878,,,COM,Lisa Grafstein Campaign,,,,,,1001 Wade Ave,Ste 323,Raleigh,NC,276053353,G2024,,2024-05-30,500.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00839662,500504873,,,COM,Nicole For NC,,,,,,4029 Moorland Dr,,Charlotte,NC,282261134,G2024,,2024-05-30,3000.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00839662,500504868,,,COM,Pittman For NC,,,,,,PO Box 902,,Wilson,NC,278940902,G2024,,2024-05-30,3000.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00839662,500504876,,,COM,Riggs For Our Courts,,,,,,1001 Wade Ave,Ste 323,Raleigh,NC,276053353,G2024,,2024-05-30,500.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00839662,500504871,,,COM,Team Jackson For NC,,,,,,1001 Wade Ave,Ste 323,Raleigh,NC,276053353,G2024,,2024-05-30,3000.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00839662,500504879,,,COM,Terence Everitt For NC,,,,,,1001 Wade Ave,Ste 323,Raleigh,NC,276053353,G2024,,2024-05-30,500.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00839662,500504880,,,COM,Woodson Bradley For NC,,,,,,PO Box 49068,,Charlotte,NC,282770072,G2024,,2024-05-30,500.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
