form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00000729,SB23.3343,,,CCM,BILIRAKIS FOR CONGRESS,,,,,,PO BOX 606,,TARPON SPRINGS,FL,346880606,G2024,,2024-08-28,5000.00,0.00,Contribution to Federal Candidate,011,C00408534,BILIRAKIS FOR CONGRESS,H6FL09070,Bilirakis,Gus,,Rep.,,H,FL,12,,,,,,,,
SB23,C00000729,SB23.3330,,,PAC,CHC BOLD PAC,,,,,,PO BOX 33079,,WASHINGTON,DC,20033,O2024,,2024-08-19,5000.00,0.00,Contribution,011,C00365536,CHC BOLD PAC,,,,,,,,,,,,,,,,,
SB23,C00000729,SB23.3335,,,CCM,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,,,,,,1071 TWIN BRANCH LN,,WESTON,FL,33326,P2024,,2024-08-20,1000.00,0.00,Contribution to Federal Candidate,011,C00385773,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,H4FL20023,Wasserman Schultz,Debbie,,Rep.,,H,FL,25,,,,,,,,
SB23,C00000729,SB23.3329,,,CCM,DEREK SCHMIDT FOR CONGRESS,,,,,,PO BOX 4010,,TOPEKA,KS,66604,G2024,,2024-08-19,5000.00,0.00,Contribution to Federal Candidate,011,C00877373,DEREK SCHMIDT FOR CONGRESS,H4KS02164,,,,.,,H,KS,02,,,,,,,,
SB23,C00000729,SB23.3331,,,PAC,ELECT DEMOCRATIC WOMEN,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,O2024,,2024-08-19,5000.00,0.00,Contribution,011,C00685297,ELECT DEMOCRATIC WOMEN,,,,,,,,,,,,,,,,,
SB23,C00000729,SB23.3334,,,CCM,FREDERICA S. WILSON FOR CONGRESS,,,,,,"413 NEW JERSEY AVENUE, SE",,WASHINGTON,DC,20003,P2024,,2024-08-20,1000.00,0.00,Contribution to Federal Candidate,011,C00460055,FREDERICA S. WILSON FOR CONGRESS,H0FL17068,Wilson,Frederica,,Rep.,,H,FL,24,,,,,,,,
SB23,C00000729,SB23.3336,,,CCM,GREG STEUBE FOR CONGRESS,,,,,,5317 FRUITVILLE RD,# 102,SARASOTA,FL,342326402,P2024,,2024-08-20,2000.00,0.00,Contribution to Federal Candidate,011,C00671891,GREG STEUBE FOR CONGRESS,H8FL17053,Steube,W.,,Rep.,,H,FL,17,,,,,,,,
SB23,C00000729,SB23.3333,,,CCM,KAT FOR CONGRESS,,,,,,5200 NW 43RD ST STE 102-180,,GAINESVILLE,FL,32606,P2024,,2024-08-20,1000.00,0.00,Contribution to Federal Candidate,011,C00730895,KAT FOR CONGRESS,H0FL03175,Cammack,Kat,,Rep.,,H,FL,03,,,,,,,,
SB23,C00000729,SB23.3326,,,CCM,MAXINE FOR CONGRESS,,,,,,PO BOX 12209,,PORTLAND,OR,97212,G2024,,2024-08-13,5000.00,0.00,Contribution to Federal Candidate,011,C00859108,MAXINE FOR CONGRESS,H4OR03192,Dexter,Maxine,,,,H,OR,03,,,,,,,,
SB23,C00000729,SB23.3332,,,CCM,MIKE HARIDOPOLOS FOR CONGRESS,,,,,,610 S BOULEVARD,,TAMPA,FL,336062647,P2024,,2024-08-20,5000.00,0.00,Contribution to Federal Candidate,011,C00877324,MIKE HARIDOPOLOS FOR CONGRESS,H4FL08168,Haridopolos,Mike,,,,H,FL,08,,,,,,,,
SB23,C00000729,SB23.3342,,,CCM,MIKE HARIDOPOLOS FOR CONGRESS,,,,,,610 S BOULEVARD,,TAMPA,FL,336062647,G2024,,2024-08-28,5000.00,0.00,Contribution to Federal Candidate,011,C00877324,MIKE HARIDOPOLOS FOR CONGRESS,H4FL08168,Haridopolos,Mike,,,,H,FL,08,,,,,,,,
SB23,C00000729,SB23.3319,,,CCM,MOOLENAAR FOR CONGRESS,,,,,,5915 EASTMAN AVENUE,SUITE 100,MIDLAND,MI,486406824,P2024,,2024-08-02,2500.00,0.00,Contribution to Federal Candidate,011,C00561530,MOOLENAAR FOR CONGRESS,H4MI04126,Moolenaar,John,,Rep.,,H,MI,02,,,,,,,,
SB23,C00000729,SB23.3318,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,PO BOX 696,,MADISON,WI,53701,P2024,,2024-08-02,5000.00,0.00,Contribution to Federal Candidate,011,C00326801,TAMMY BALDWIN FOR SENATE,S2WI00219,Baldwin,Tammy,,Sen.,,S,WI,,,,,,,,,
