form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00629212,500027886,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-06-09,197.50,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00629212,500028018,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-06-28,45.81,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00629212,500028019,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-06-28,78.64,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00629212,500027913,,,ORG,American Express,,,,,,200 Vesey St,Fl 48,New York,NY,102851000,,,2024-06-12,84.51,0.00,Credit Card Payment - Below if Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00629212,500027919,500027913,SB21B,ORG,American Airlines,,,,,,PO Box 619616,,Fort Worth,TX,76155,,,2024-06-12,-454.10,0.00,Travel Refund,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00629212,500027918,500027913,SB21B,ORG,Hertz Car Rental,,,,,,5905 W Sahara Ave,,Las Vegas,NV,891463126,,,2024-06-12,-189.81,0.00,Travel Refund,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00629212,500027916,500027913,SB21B,ORG,Hotels.Com,,,,,,5400 Lyndon B Johnson Fwy,Ste 500,Dallas,TX,752401019,,,2024-06-12,446.16,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00629212,500028013,,,ORG,"Capitol Compliance Associates, Inc.",,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-06-06,2000.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00629212,500027880,,,CCM,Catherine Cortez Masto For Senate,,,,,,8020 S Rainbow Blvd,Ste 100 Pmb 112,Las Vegas,NV,891396494,,,2024-06-07,3917.91,0.00,Salary and Benefits,,C00575548,,,Cortez Masto,Catherine,,,,S,NV,00,,,,,,,,
SB21B,C00629212,500028017,,,ORG,Intuit,,,,,,7130 Placid St,,Las Vegas,NV,891194203,,,2024-06-12,95.40,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00629212,500028014,,,ORG,Left Coast Consulting,,,,,,22870 Carriage Dr,,Reno,NV,895217811,,,2024-06-14,8750.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00629212,500028016,,,ORG,Salk Strategies,,,,,,810 7Th St NE,Unit 212,Washington,DC,200023610,,,2024-06-18,500.00,0.00,Rent,,,,,,,,,,,,,,,,,,,,
SB21B,C00629212,500028015,,,ORG,Von Nida Consulting,,,,,,1349 Jefferson Ave,Apt 3,Brooklyn,NY,112215312,,,2024-06-14,8750.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
