form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00029447,500016963,,,CCM,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,,,,,,1071 Twin Branch Ln,,Weston,FL,333262828,P2024,,2023-10-12,2500.00,0.00,Contribution,,C00385773,,,WASSERMAN SCHULTZ,DEBBIE,,,,H,FL,23,,,,,,,,
SB23,C00029447,500016964,,,CCM,DELBENE FOR CONGRESS,,,,,,PO Box 477,,Kirkland,WA,980830477,P2024,,2023-10-19,1500.00,0.00,Contribution,,C00459099,,,DELBENE,SUZAN K,,,,H,WA,01,,,,,,,,
SB23,C00029447,500016962,,,CCM,DIANA DEGETTE FOR CONGRESS,,,,,,PO Box 61337,,Denver,CO,802068337,P2024,,2023-10-12,2500.00,0.00,Contribution,,C00311639,,,DEGETTE,DIANA L.,,,,H,CO,01,,,,,,,,
SB23,C00029447,500016961,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,PO Box 2728,,Issaquah,WA,980270125,P2024,,2023-10-12,1000.00,0.00,Contribution,,C00652628,,,SCHRIER,KIM,,Dr.,,H,WA,08,,,,,,,,
SB23,C00029447,500016967,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,PO Box 15293,,Washington,DC,200030293,G2024,,2023-10-26,2500.00,0.00,Contribution,,C00264697,,,BROWN,SHERROD,,,,S,OH,,,,,,,,,
SB23,C00029447,500016960,,,CCM,GABE AMO FOR CONGRESS,,,,,,PO Box 40457,,Providence,RI,029400457,O2023,Special General,2023-10-04,5000.00,0.00,Contribution,,C00838060,,,AMO,GABRIEL,F,,,H,RI,01,,,,,,,,
SB23,C00029447,500016966,,,CCM,KIGGANS FOR CONGRESS,,,,,,PO Box 5042,,Virginia Beach,VA,234710042,P2024,,2023-10-26,2500.00,0.00,Contribution,,C00776120,,,KIGGANS,JENNIFER,,,,H,VA,02,,,,,,,,
SB23,C00029447,500016973,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172nd Ave,Ste # 166,Happy Valley,OR,970868738,P2024,,2023-10-12,2500.00,0.00,Contribution,,C00784520,,,CHAVEZ-DEREMER,LORI,,,,H,OR,05,,,,,,,,
SB23,C00029447,500016974,,,CCM,MARLENE FOR CONGRESS,,,,,,7904 E Chaparral Rd,Ste A110-472,Scottsdale,AZ,852507370,P2024,,2023-10-12,5000.00,0.00,Contribution,,C00840751,,,GALAN-WOODS,MARLENE,,,,H,AZ,01,,,,,,,,
SB23,C00029447,500016968,,,CCM,ROSEN FOR NEVADA,,,,,,PO Box 27195,,Las Vegas,NV,891261195,G2024,,2023-10-26,1500.00,0.00,Contribution,,C00606939,,,ROSEN,JACKY,,,,S,NV,,,,,,,,,
SB23,C00029447,500016965,,,CCM,Torres For Congress,,,,,,PO Box 580303,,Bronx,NY,104580714,P2024,,2023-10-26,2500.00,0.00,Contribution,,C00699744,,,TORRES,RITCHIE,JOHN,,,H,NY,15,,,,,,,,
