form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00266585,27302044,,,COM,Jarvis for Texas,,,,,,PO Box 16600,,Houston,TX,77222,,,2024-04-01,1000.00,0.00,"Jarvis Johnson, STATE SENATE 139th TX-Political Contribution",011,,,,Johnson,Jarvis,,,,,,,,,,,,,,"Jarvis Johnson, STATE SENATE 139th TX-Political Contribution"
SB29,C00266585,27302045,,,COM,Chantel Jackson for NY,,,,,,775 Concourse Village,East 16A,Bronx,NY,10451,,,2024-04-01,250.00,0.00,"Chantel Jackson, STATE HOUSE 79th NY-Political Contribution",011,,,,Jackson,Chantel,,,,,,,,,,,,,,"Chantel Jackson, STATE HOUSE 79th NY-Political Contribution"
SB29,C00266585,27302047,,,COM,Brent Hagenbuch for Senate,,,,,,2800 Shoreline Drive,,Denton,TX,76210,,,2024-04-01,1000.00,0.00,"Brent Hagenbuch, STATE SENATE  TX-Political Contribution",011,,,,Hagenbuch,Brent,,,,,,,,,,,,,,"Brent Hagenbuch, STATE SENATE  TX-Political Contribution"
SB29,C00266585,27302056,,,COM,Romaine for Suffolk,,,,,,3080 Route 112,Suite D,Medford,NY,11772,,,2024-04-01,1000.00,0.00,"Ed Romaine, County Executive  NY-Political Contribution",011,,,,Romaine,Ed,,,,,,,,,,,,,,"Ed Romaine, County Executive  NY-Political Contribution"
SB29,C00266585,27312213,,,COM,Friends of Patricia Fahy 2024,,,,,,P.O. Box 8282,,Albany,NY,12208,,,2024-04-04,500.00,0.00,"Patricia Fahy, STATE SENATE - Political Contribution",011,,,,Fahy,Patricia,,,,,,,,,,,,,,"Patricia Fahy, STATE SENATE - Political Contribution"
SB29,C00266585,27325989,,,COM,Zellnor for New York,,,,,,244 Fifth Ave.,Suite 2166,New York,NY,10001,,,2024-04-15,2000.00,0.00,"Zellnor Myrie, STATE SENATE 20th NY-Political Contribution",011,,,,Myrie,Zellnor,,,,,,,,,,,,,,"Zellnor Myrie, STATE SENATE 20th NY-Political Contribution"
SB29,C00266585,27325995,,,COM,Friends of Amy Paulin,,,,,,12 Burgess Road,,Scarsdale,NY,10583,,,2024-04-15,1500.00,0.00,"Amy Paulin, STATE HOUSE 88th NY-Political Contribution",011,,,,Paulin,Amy,,NY Asm.,,,,,,,,,,,,"Amy Paulin, STATE HOUSE 88th NY-Political Contribution"
SB29,C00266585,27325997,,,COM,University of Houston PAC,,,,,,1 E. Greenway Plaza,Suite 225,Houston,TX,77046,,,2024-04-15,1000.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00266585,27326334,,,COM,George Alvarez for NY,,,,,,220 E. Kingsbridge Road,Apt. 21,Bronx,NY,10458,,,2024-04-15,250.00,0.00,"George Alvarez, STATE HOUSE 78th NY-Political Contribution",011,,,,Alvarez,George,,,,,,,,,,,,,,"George Alvarez, STATE HOUSE 78th NY-Political Contribution"
SB29,C00266585,27326338,,,COM,Friends of Didi  Barrett for Assembly,,,,,,59 Rossway Road,,Pleasant Valley,NY,12569,,,2024-04-15,250.00,0.00,"Didi Barrett, STATE HOUSE 106th NY-Political Contribution",011,,,,Barrett,Didi,,,,,,,,,,,,,,"Didi Barrett, STATE HOUSE 106th NY-Political Contribution"
