form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00010470,B885855,,,PAC,Arizona Chamber PAC,,,,,,100 North 7th Ave. #400,,Phoenix,AZ,85007,O2024,Not Applicable,2024-09-25,1000.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00010470,B885863,,,CCM,Mitzi Epstein for AZ Senate,,,,,,733 E. Stacey Lane,,Tempe,AZ,85284,G2024,,2024-09-25,4000.00,,G-2024 State Senate 12 AZ,011,,,,Epstein,Denise,,,,S,AZ,12,,,,,,,,
SB29,C00010470,B885867,,,CCM,Gowan for Senate,,,,,,PO Box 1985,,Sierra Vista,AZ,85636,G2024,,2024-09-25,4000.00,,G-2024 State Senate 19 AZ,011,,,,Gowan,David,,,,S,AZ,19,,,,,,,,
SB29,C00010470,B885866,,,CCM,Vince Leach for Senate,,,,,,12995 N Oracle Rd. Ste 141 MS 113,,Tucson,AZ,85739,G2024,,2024-09-25,4000.00,,G-2024 State Senate 17 AZ,011,,,,Leach,Vince,,,,S,AZ,17,,,,,,,,
SB29,C00010470,B885864,,,CCM,Vote Mesnard,,,,,,1427 W Homestead Ct,,Chandler,AZ,85286,G2024,,2024-09-25,4000.00,,G-2024 State Senate 13 AZ,011,,,,Mesnard,J.D.,,,,S,AZ,13,,,,,,,,
SB29,C00010470,B885858,,,CCM,Montenegro for House,,,,,,15680 W Campbell Ave,,Goodyear,AZ,85395,G2024,,2024-09-25,3000.00,,G-2024 State House 29 AZ,011,,,,Montenegro,Steve,B,,,H,AZ,29,,,,,,,,
SB29,C00010470,B885857,,,CCM,Seaman4AZ,,,,,,5009 N. Overfield Rd.,,Casa Grande,AZ,85194,G2024,,2024-09-25,3000.00,,G-2024 State House 16 AZ,011,,,,Seaman,Keith,,,,H,AZ,16,,,,,,,,
SB29,C00010470,B885862,,,CCM,Priya Sundareshan for Arizona Senate,,,,,,6560 N Placita De Tia Road,,Tucson,AZ,85750,G2024,,2024-09-25,4000.00,,G-2024 State Senate 18 AZ,011,,,,Sundareshan,Priya,,,,S,AZ,18,,,,,,,,
SB29,C00010470,B885859,,,CCM,Weninger for AZ,,,,,,1360 S. Camellia Ct.,,Chandler,AZ,85286,G2024,,2024-09-25,3000.00,,G-2024 State House 13 AZ,011,,,,Weninger,Jeff,,,,H,AZ,13,,,,,,,,
SB29,C00010470,B885854,,,PAC,Arizona Communities United PAC,,,,,,611 Pennsylvania Ave SE Num 143,,Washington,DC,20003,O2024,Not Applicable,2024-09-25,5000.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00010470,B886784,,,CCM,Mike Naig for Iowa Agriculture,,,,,,PO Box 93851,,Des Moines,IA,50393,G2026,,2024-09-30,500.00,,G-2026 Secretary of Agriculture  IA,000,,,,,,,,,,, ,,,,,,,,
SB29,C00010470,B886794,,,CCM,Friends of Jacob Bossman,,,,,,2650 S Cedar Street,,Sioux City,IA,51106,G2024,,2024-09-30,500.00,,G-2024 State House 6 IA,011,,,,Bossman,Jacob,,,,H,IA,06,,,,,,,,
SB29,C00010470,B886808,,,CCM,Bousselot for Iowa,,,,,,4003 SW 4Th St,,Ankeny,IA,50023,P2026,,2024-09-30,500.00,,P-2026 State Senate 21 IA,011,,,,Bousselot,Michael,,,,S,IA,21,,,,,,,,
SB29,C00010470,B886807,,,CCM,Waylon Brown for State Senate,,,,,,2415 Highway 218,,Osage,IA,50461,G2024,,2024-09-30,500.00,,G-2024 State Senate 30 IA,011,,,,Brown,Waylon,,,,S,IA,30,,,,,,,,
SB29,C00010470,B886809,,,CCM,Dan Dawson for State Senate,,,,,,213 Upland Drive,,Council Bluffs,IA,51503,G2024,,2024-09-30,500.00,,G-2024 State Senate 10 IA,011,,,,Dawson,Dan,,,,S,IA,10,,,,,,,,
SB29,C00010470,B886786,,,CCM,Determann for Iowa House,,,,,,1650 Rockwood Ct.,,Clinton,IA,52732,G2024,,2024-09-30,500.00,,G-2024 State House 69 IA,011,,,,Determann,Tom,,,,H,IA,69,,,,,,,,
SB29,C00010470,B886789,,,CCM,Dean Fisher for House,,,,,,2859 C Avenue,,Garwin,IA,50632,G2024,,2024-09-30,500.00,,G-2024 State House 72 IA,011,,,,Fisher,Dean,,,,H,IA,72,,,,,,,,
SB29,C00010470,B886806,,,CCM,Eric Giddens for Iowa,,,,,,1416 Madison St,,Cedar Falls,IA,50613,G2024,,2024-09-30,500.00,,G-2024 State Senate 32 IA,011,,,,Giddens,Eric,,,,S,IA,32,,,,,,,,
SB29,C00010470,B886804,,,CCM,Citizens for Pat Grassley,,,,,,30601 Deer Trail Drive,,New Hartford,IA,50660,G2024,,2024-09-30,1500.00,,G-2024 State House 57 IA,011,,,,Grassley,Patrick (Pat),,,,H,IA,57,,,,,,,,
SB29,C00010470,B886793,,,CCM,Gustoff for Iowa,,,,,,806 NW Parkside Drive,,Ankeny,IA,50023,G2024,,2024-09-30,500.00,,G-2024 State House 40 IA,011,,,,Gustoff,Bill,,,,H,IA,40,,,,,,,,
SB29,C00010470,B886798,,,CCM,Jones for Iowa,,,,,,4470 Highway 71,,Sioux Rapids,IA,50585,G2024,,2024-09-30,500.00,,G-2024 State House 6 IA,011,,,,Jones,Megan,,,,H,IA,06,,,,,,,,
SB29,C00010470,B886801,,,CCM,Kaufmann for State House,,,,,,1527 330th St.,,Wilton,IA,52778,G2024,,2024-09-30,500.00,,G-2024 State House 82 IA,011,,,,Kaufmann,Bobby,,,,H,IA,82,,,,,,,,
SB29,C00010470,B886805,,,CCM,Friends for Klimesh,,,,,,304 Oak Street,,Spillville,IA,52168,G2024,,2024-09-30,500.00,,G-2024 State Senate 32 IA,011,,,,Klimesh,Michael,,,,S,IA,32,,,,,,,,
SB29,C00010470,B886802,,,CCM,Jennifer Konfrst for Iowa,,,,,,6518 Northwest Drive,,Windsor Heights,IA,50324,G2024,,2024-09-30,500.00,,G-2024 State House 32 IA,011,,,,Konfrst,Jennifer,,,,H,IA,32,,,,,,,,
SB29,C00010470,B886896,,,CCM,Kraayenbrink for Iowa Senate Committee,,,,,,1561 National Ave.,,Fort Dodge,IA,50501,G2024,,2024-09-30,500.00,,G-2024 State Senate 4 IA,011,,,,Kraayenbrink,Tim,,,,S,IA,04,,,,,,,,
SB29,C00010470,B886788,,,CCM,Latham for Iowa,,,,,,PO Box 540,,Sheffield,IA,50475,G2024,,2024-09-30,500.00,,G-2024 State House 54 IA,011,,,,Latham,Shannon,,,,H,IA,54,,,,,,,,
SB29,C00010470,B886797,,,CCM,Friends for Brian Lohse,,,,,,1500 NE Morgan Dr,,Bondurant,IA,50035,G2024,,2024-09-30,500.00,,G-2024 State House 45 IA,011,,,,Lohse,Brian,,,,H,IA,45,,,,,,,,
SB29,C00010470,B886791,,,CCM,Joshua Meggers for Iowa House,,,,,,801 7th Street,,Grundy Center,IA,50638,G2024,,2024-09-30,500.00,,G-2024 State House 54 IA,011,,,,Meggers,Joshua,,,,H,IA,54,,,,,,,,
SB29,C00010470,B886790,,,CCM,Citizens for Mommsen,,,,,,2308 15th St. Ct.,,DeWitt,IA,52742,G2024,,2024-09-30,500.00,,G-2024 State House 70 IA,011,,,,Mommsen,Norlin,,,,H,IA,70,,,,,,,,
SB29,C00010470,B886795,,,CCM,Amy Nielsen for Iowa,,,,,,640 Broadmoor Dr.,,North liberty,IA,52317,G2024,,2024-09-30,500.00,,G-2024 State House 77 IA,011,,,,Nielsen,Amy,,,,H,IA,77,,,,,,,,
SB29,C00010470,B886785,,,CCM,Kim Reynolds for Iowa #5173,,,,,,900 Des Moines St.,,Des Moines,IA,50309,P2026,,2024-09-30,2500.00,,P-2026 Governor  IA,011,,,,Reynolds,Kim,,,,,IA, ,,,,,,,,
SB29,C00010470,B886796,,,CCM,Citizens for Sexton,,,,,,2202 Ogden Avenue,,Rockwell City,IA,50579,G2024,,2024-09-30,500.00,,G-2024 State House 7 IA,011,,,,Sexton,Mike,,,,H,IA,07,,,,,,,,
SB29,C00010470,B886792,,,CCM,Siegrist for Iowa House,,,,,,204 Lori Lane,,Council Bluffs,IA,51503,G2024,,2024-09-30,500.00,,G-2024 State House 19 IA,011,,,,Siegrist,Brent,,,,H,IA,19,,,,,,,,
SB29,C00010470,B886783,,,CCM,Sinclair for Iowa,,,,,,1255 King Rd.,,Allerton,IA,50008,G2024,,2024-09-30,1500.00,,G-2024 State Senate 12 IA,011,,,,Sinclair,Amy,,,,S,IA,12,,,,,,,,
SB29,C00010470,B886787,,,CCM,Stone for House,,,,,,132 Woodland Dr,,Forest City,IA,50436,G2024,,2024-09-30,500.00,,G-2024 State House 09 IA,011,,,,Stone,Henry,,,,H,IA,09,,,,,,,,
SB29,C00010470,B886782,,,CCM,Sarah Trone Garriott for Iowa,,,,,,6755 Reed Lane,,West Des Moines,IA,50266,G2024,,2024-09-30,500.00,,G-2024 State Senate 14 IA,011,,,,Trone Garriott,Sarah,,,,S,IA,14,,,,,,,,
SB29,C00010470,B886781,,,CCM,Friends of Whitver,,,,,,4019 NE Bellagio Circle,,Ankeny,IA,50023,P2026,,2024-09-30,1500.00,,P-2026 State Senate 23 IA,011,,,,Whitver,Jack,,,,S,IA,23,,,,,,,,
SB29,C00010470,B886799,,,CCM,Wills for Iowa,,,,,,15732 Tradewind Dr.,,Spirit Lake,IA,51360,G2024,,2024-09-30,500.00,,G-2024 State House 10 IA,011,,,,Wills,John,,,,H,IA,10,,,,,,,,
SB29,C00010470,B886803,,,CCM,Win With Windschitl,,,,,,2912 Light Breeze Ln.,,Missouri Valley,IA,51555,G2024,,2024-09-30,1500.00,,G-2024 State House 15 IA,011,,,,Windschitl,Matt,,,,H,IA,15,,,,,,,,
SB29,C00010470,B886800,,,CCM,Wulf For Iowa,,,,,,PO Box 161,,Hudson IA 50643,IA,50643,G2024,,2024-09-30,500.00,,G-2024 State House 76 IA,011,,,,Wulf,Derek,,,,H,IA,76,,,,,,,,
SB29,C00010470,B886894,,,CCM,Brian Bingman for Corporation Commissioner,,,,,,1502 E. McKinley Ave.,,Sapulpa,OK,74066,G2024,,2024-09-30,1000.00,,G-2024 Corporation Commission  OK,011,,,,Bingman,Brian,J,,,,OK, ,,,,,,,,
SB29,C00010470,B886835,,,CCM,Trey Caldwell for State House,,,,,,1013 WE 40th St,,Lawton,OK,73501,G2024,,2024-09-30,500.00,,G-2024 State House 63 OK,011,,,,Caldwell,Trey,,,,H,OK,63,,,,,,,,
SB29,C00010470,B886834,,,CCM,Friends of Denise CH 2022,,,,,,11937 N. Mustang Road,,Surrey Hills-Yukon,OK,73099,G2024,,2024-09-30,500.00,,G-2024 State House 41 OK,011,,,,Crosswhite Hader,Denise,,,,H,OK,41,,,,,,,,
SB29,C00010470,B886833,,,CCM,Friends of Bob Ed Culver,,,,,,14796 West Grandview Road,,Tahlequah,OK,74464,G2024,,2024-09-30,500.00,,G-2024 State House 4 OK,011,,,,Culver,Bob Ed,,,,H,OK,04,,,,,,,,
SB29,C00010470,B886893,,,CCM,Friends of Eddy Dempsey,,,,,,1012 Peaceful Home Road,,Valliant,OK,74764,G2024,,2024-09-30,500.00,,G-2024 State House 1 OK,011,,,,Dempsey,Eddy,,,,H,OK,01,,,,,,,,
SB29,C00010470,B886832,,,CCM,Scott Fetgatter for State House,,,,,,2300 N. Lincoln Blvd. Room 248A,,Oklahoma City,OK,73105,G2024,,2024-09-30,500.00,,G-2024 State House 16 OK,011,,,,Fetgatter,Scott,,,,H,OK,16,,,,,,,,
SB29,C00010470,B886810,,,CCM,Families for Avery Frix,,,,,,PO Box 1149,,Muskogee,OK,74402,G2024,,2024-09-30,500.00,,G-2024 State Senate 9 OK,011,,,,Frix,Avery,,,,S,OK,09,,,,,,,,
SB29,C00010470,B886895,,,CCM,Emily Gise for Oklahoma State House,,,,,,12700 Shenandoah Drive,,Oklahoma City,OK,73173,G2024,,2024-09-30,500.00,,G-2024 State House 90 OK,011,,,,Gise,Emily,,,,H,OK,90,,,,,,,,
SB29,C00010470,B886811,,,CCM,Chuck Hall for State Senate 2022,,,,,,PO BOX 1233,,Guthrie,OK,73044,P2026,,2024-09-30,500.00,,P-2026 State Senate 20 OK,011,,,,Hall,Chuck,,,,S,OK,20,,,,,,,,
SB29,C00010470,B886829,,,CCM,Cmte to Elect David Hardin,,,,,,2300 N. Lincoln Blvd. Room 250,,Oklahoma City,OK,73105,G2024,,2024-09-30,500.00,,G-2024 State House 86 OK,011,,,,Hardin,David,,,,H,OK,86,,,,,,,,
SB29,C00010470,B886828,,,CCM,FRIENDS OF ERICK HARRIS 2024,,,,,,2417 GLENMERE DRIVE,,EDMOND,OK,73003,G2024,,2024-09-30,500.00,,G-2024 State House 39 OK,011,,,,Harris,Erick,,,,H,OK,39,,,,,,,,
