form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00001016,500074766,,,CCM,ALMA ADAMS FOR CONGRESS,,,,,,PO Box 20622,,Greensboro,NC,274200622,G2024,,2024-06-17,5000.00,0.00,Contribution,,C00546358,,,ADAMS,ALMA SHEALEY,,,,H,NC,12,,,,,,,,
SB23,C00001016,500075320,,,CCM,BACCAM FOR IOWA,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,G2024,,2024-06-24,5000.00,0.00,Contribution,,C00856021,,,BACCAM,LANON,,,,H,IA,03,,,,,,,,
SB23,C00001016,500075321,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,G2024,,2024-06-24,5000.00,0.00,Contribution,,C00787648,,,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,,
SB23,C00001016,500075355,,,PTY,DCCC,,,,,,430 S Capitol St SE,Fl 2,Washington,DC,200034024,,,2024-06-25,45000.00,0.00,Contribution-Recount Fund,,C00000935,DCCC,,,,,,,,,,,,,,,,,
SB23,C00001016,500075356,,,PTY,DCCC,,,,,,430 S Capitol St SE,Fl 2,Washington,DC,200034024,,,2024-06-25,15000.00,0.00,Contribution,,C00000935,DCCC,,,,,,,,,,,,,,,,,
SB23,C00001016,500075357,,,PTY,DCCC,,,,,,430 S Capitol St SE,Fl 2,Washington,DC,200034024,,,2024-06-25,45000.00,0.00,Contribution-Building Fund,,C00000935,DCCC,,,,,,,,,,,,,,,,,
SB23,C00001016,500074767,,,CCM,DEBORAH ROSS FOR CONGRESS,,,,,,PO Box 28258,,Raleigh,NC,276118258,G2024,,2024-06-17,5000.00,0.00,Contribution,,C00729277,,,ROSS,DEBORAH,,,,H,NC,02,,,,,,,,
SB23,C00001016,500073971,,,CCM,GEORGE LATIMER FOR CONGRESS,,,,,,PO Box 789,,White Plains,NY,106020789,P2024,,2024-06-04,5000.00,0.00,Contribution,,C00859041,,,LATIMER,GEORGE,,,,H,NY,16,,,,,,,,
SB23,C00001016,500073970,,,CCM,GILLEN FOR NY,,,,,,PO Box 33079,,Washington,DC,200330079,P2024,,2024-06-04,5000.00,0.00,Contribution,,C00840165,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,,
SB23,C00001016,500075322,,,CCM,GILLEN FOR NY,,,,,,PO Box 33079,,Washington,DC,200330079,G2024,,2024-06-24,5000.00,0.00,Contribution,,C00840165,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,,
SB23,C00001016,500074513,,,CCM,GREG CASAR FOR CONGRESS,,,,,,PO Box 301923,,Austin,TX,787030033,G2024,,2024-06-13,5000.00,0.00,Contribution,,C00791897,,,CASAR,GREG,,,,H,TX,35,,,,,,,,
SB23,C00001016,500073958,,,CCM,JOEL KRAUTTER FOR MONTANA,,,,,,PO Box 26141,,Alexandria,VA,223136141,P2024,,2024-06-03,5000.00,0.00,Contribution,,C00850552,,,KRAUTTER,JOEL,,,,H,MT,02,,,,,,,,
SB23,C00001016,500074516,,,CCM,KATHERINE CLARK FOR CONGRESS,,,,,,PO Box 361,,Malden,MA,021480004,G2024,,2024-06-13,5000.00,0.00,Contribution,,C00541888,,,CLARK,KATHERINE,,,,H,MA,05,,,,,,,,
SB23,C00001016,500074772,,,CCM,MAX MILLER FOR CONGRESS,,,,,,19525 Hilliard Blvd,Unit 16010,Rocky River,OH,441164700,G2024,,2024-06-17,5000.00,0.00,Contribution,,C00770818,,,MILLER,MAX,,,,H,OH,07,,,,,,,,
