form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00236489,413DBD7F2D4EA1DB166,,,CCM,Merrin For Congress,,,,,,PO Box 75,,Monclova,OH,43542,G2024,,2024-10-15,5000.00,,2024 General,011,C00863829,Merrin,H4OH09169,Merrin,Derek,,,,H,OH,09,,,,,,,,
SB23,C00236489,025857627D263D718EA,,,PAC,Nrsc Victory,,,,,,228 S Washington St,Ste 115,Alexandria,VA,22314,O2024,Contribution,2024-10-07,30000.00,,2024 Contribution,011,C00837518,Nrsc Victory,,,,,,,,,,,,,,,,,
SB23,C00236489,0CE8A0CEC7DEF5962E0,,,PTY,Michigan Republican Party,,,,,,520 Seymour Ave,,Lansing,MI,48933,O2024,Contribution,2024-10-07,5000.00,,JFC Split to NRSC Victory,011,C00041160,Michigan Republican Party,,,,,,,,,,,,,,,,X,
SB23,C00236489,9839ADCA7E018D916A1,,,PTY,Montana Republican State Central Committee,,,,,,PO Box 935,,Helena,MT,59624,O2024,Contribution,2024-10-07,5000.00,,JFC Split to NRSC Victory,011,C00008086,Montana Republican State Central Committee,,,,,,,,,,,,,,,,X,
SB23,C00236489,BB849C04C83319519A8,,,PTY,Nevada Republican Central Committee,,,,,,840 S Rancho Dr,Ste 4,Las Vegas,NV,891063837,O2024,Contribution,2024-10-07,5000.00,,JFC Split to NRSC Victory,011,C00082925,Nevada Republican Central Committee,,,,,,,,,,,,,,,,X,
SB23,C00236489,C3B5C3AB6E7814DE524,,,PTY,Ohio Republican Party State Central & Executive Committee,,,,,,471 EAST BROAD STREET,SUITE 1510,COLUMBUS,OH,43215,O2024,Contribution,2024-10-07,5000.00,,JFC Split to NRSC Victory,011,C00162339,Ohio Republican Party State Central & Executive Committee,,,,,,,,,,,,,,,,X,
SB23,C00236489,6FD5B4D4AD583FCB0DE,,,PTY,Republican Federal Committee Of Pennsylvania,,,,,,3501 N Front St,,Harrisburg,PA,17110,O2024,Contribution,2024-10-07,5000.00,,JFC Split to NRSC Victory,011,C00044842,Republican Federal Committee Of Pennsylvania,,,,,,,,,,,,,,,,X,
SB23,C00236489,CFA20045291C368FB3C,,,PTY,Republican Party Of Florida,,,,,,420 E Jefferson St,,Tallahassee,FL,32301,O2024,Contribution,2024-10-07,5000.00,,JFC Split to NRSC Victory,011,C00099259,Republican Party Of Florida,,,,,,,,,,,,,,,,X,
SB23,C00236489,3F5259B6214E6DDD528,,,CCM,Sheri Biggs For Congress,,,,,,PO Box 2685,,Anderson,SC,29622,G2024,,2024-10-02,5000.00,,2024 General,011,C00866426,Biggs,H4SC01313,Biggs,Sheri,,,,H,SC,03,,,,,,,,
SB23,C00236489,E2015025496D2F1B24E,,,PAC,Steer PAC,,,,,,901 N Washington St,Ste 700,Alexandria,VA,223141535,O2024,Contribution,2024-10-02,5000.00,,2024 Contribution,011,C00762682,Steer PAC,,,,,,,,,,,,,,,,,
SB23,C00236489,216608E250694C9E61C,,,CCM,Stutzman For Congress,,,,,,PO Box 339,,Howe,IN,46746,G2024,,2024-10-02,2500.00,,2024 General,011,C00838110,Stutzman,H4IN03174,Stutzman,Marlin,Andrew,,,H,IN,03,,,,,,,,
SB23,C00236489,7C87F101C0A6E2B79DB,,,CCM,Zinke For Congress,,,,,,704C 13th St E,Ste 260,Whitefish,MT,599372981,G2024,,2024-10-10,5000.00,,2024 General,011,C00778159,Zinke,H4MT01041,Zinke,Ryan,Keith,,,H,MT,01,,,,,,,,
