form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00769109,500041740,,,CCM,Montanans for Tester,,,,,,3242 Cummins Way,,Missoula,MT,598023222,P2024,,2023-09-27,1000.00,0.00,Contribution to Federal Committee,,C00412304,,,Tester,Jon,R.,,,S,MT,00,,,,,,,,
SB23,C00769109,500042011,,,CCM,Kaine for Virginia,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,P2024,,2023-12-19,3500.00,0.00,Contribution to Federal Committee,,C00495358,,,Kaine,Tim,,,,S,VA,00,,,,,,,,
SB23,C00769109,500041741,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2023-09-27,2500.00,0.00,Contribution to Federal Committee,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00769109,500042012,,,CCM,Debbie for Florida,,,,,,PO Box 432250,,Miami,FL,332432250,P2024,,2023-12-19,3500.00,0.00,Contribution to Federal Committee,,C00848648,,,Mucarsel-Powell,Debbie,,,,S,FL,00,,,,,,,,
SB23,C00769109,500041742,,,CCM,Gillibrand for Senate,,,,,,126 C St NW,Fl 2,Washington,DC,200012132,P2024,,2023-09-27,1500.00,0.00,Contribution to Federal Committee,,C00413914,,,Gillibrand,Kirsten,,,,S,NY,00,,,,,,,,
SB23,C00769109,500042013,,,CCM,Whitehouse for Senate,,,,,,PO Box 40280,,Providence,RI,029400280,P2024,,2023-12-19,2000.00,0.00,Contribution to Federal Committee,,C00410803,,,Whitehouse,Sheldon,,,,S,RI,00,,,,,,,,
SB23,C00769109,500041733,,,CCM,Debbie for Florida,,,,,,PO Box 432250,,Miami,FL,332432250,P2024,,2023-09-27,1500.00,0.00,Contribution to Federal Committee,,C00848648,,,Mucarsel-Powell,Debbie,,,,S,FL,00,,,,,,,,
SB23,C00769109,500042014,,,CCM,Gillibrand for Senate,,,,,,126 C St NW,Fl 2,Washington,DC,200012132,P2024,,2023-12-19,2000.00,0.00,Contribution to Federal Committee,,C00413914,,,Gillibrand,Kirsten,,,,S,NY,00,,,,,,,,
SB23,C00769109,500041734,,,CCM,Martin Heinrich for Senate,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,P2024,,2023-09-27,3500.00,0.00,Contribution to Federal Committee,,C00434563,,,Heinrich,Martin,,,,S,NM,00,,,,,,,,
SB23,C00769109,500042015,,,CCM,Friends of Sherrod Brown,,,,,,918 Pennsylvania Ave SE,,Washington,DC,200032140,G2024,,2023-12-19,2500.00,0.00,Contribution to Federal Committee,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB23,C00769109,500041735,,,CCM,Whitehouse for Senate,,,,,,PO Box 40280,,Providence,RI,029400280,P2024,,2023-09-27,1500.00,0.00,Contribution to Federal Committee,,C00410803,,,Whitehouse,Sheldon,,,,S,RI,00,,,,,,,,
SB23,C00769109,500042016,,,CCM,"Bob Casey for Senate, Inc",,,,,,PO Box 58746,,Philadelphia,PA,191028746,G2024,,2023-12-19,2500.00,0.00,Contribution to Federal Committee,,C00431056,,,Casey,Robert,Jr.,,,S,PA,00,,,,,,,,
SB23,C00769109,500041736,,,CCM,"Bob Casey for Senate, Inc",,,,,,PO Box 58746,,Philadelphia,PA,191028746,P2024,,2023-09-27,1000.00,0.00,Contribution to Federal Committee,,C00431056,,,Casey,Robert,Jr.,,,S,PA,00,,,,,,,,
SB23,C00769109,500041737,,,CCM,Friends of Sherrod Brown,,,,,,918 Pennsylvania Ave SE,,Washington,DC,200032140,P2024,,2023-09-27,1000.00,0.00,Contribution to Federal Committee,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB23,C00769109,500042018,,,CCM,Friends of Lucy McBath,,,,,,885 Woodstock Rd,Ste Pm 430,Roswell,GA,300752211,P2024,,2023-12-19,2500.00,0.00,Contribution to Federal Committee,,C00672295,,,Kay,Lucia,McBath,Ms.,,H,GA,06,,,,,,,,
SB23,C00769109,500041738,,,CCM,Tammy Baldwin for Senate,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2023-09-27,1000.00,0.00,Contribution to Federal Committee,,C00326801,,,Baldwin,Tammy,,,,S,WI,00,,,,,,,,
SB23,C00769109,500042019,,,CCM,Colin Allred for Senate,,,,,,PO Box 601631,,Dallas,TX,753601631,P2024,,2023-12-19,3500.00,0.00,Contribution to Federal Committee,,C00839597,,,ALLRED,COLIN,,,,S,TX,00,,,,,,,,
SB23,C00769109,500041739,,,CCM,Rosen for Nevada,,,,,,PO Box 27195,,Las Vegas,NV,891261195,P2024,,2023-09-27,1000.00,0.00,Contribution to Federal Committee,,C00606939,,,Rosen,Jacky,,,,S,NV,00,,,,,,,,
