form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00225342,SB23.7916,,,CCM,BERGMAN FOR CONGRESS,,,,,,"3585 BUNKER HILL RD, #434",,ACME,MI,49610,P2024,,2023-03-01,2500.00,,Contribution; US House,,,BERGMAN FOR CONGRESS,H6MI01226,BERGMAN,JOHN,,,,H,MI,01,,,,,,,,
SB23,C00225342,SB23.7922,,,CCM,BILL FOSTER FOR CONGRESS,,,,,,P.O. BOX 9104,,AURORA,IL,60598,P2024,,2023-03-24,500.00,,Contribution; US House,,C00435099,BILL FOSTER FOR CONGRESS,H8IL14067,FOSTER,G. WILLIAM (BILL),,,,H,IL,11,,,,,,,,
SB23,C00225342,SB23.7914,,,CCM,DREW FERGUSON FOR CONGRESS INC.,,,,,,PO BOX 387,,WEST POINT,GA,31833,P2022,,2023-03-21,-2500.00,,Void Check; dated 3/22/22,,C00607838,DREW FERGUSON FOR CONGRESS INC.,H0GA10269,FERGUSON,ANDREW,,,,H,GA,10,,,,,,,,
SB23,C00225342,SB23.7912,,,CCM,FRIENDS OF BENNIE THOMPSON,,,,,,PO BOX 100,,BOLTON,MS,39041,P2022,,2023-03-21,-1000.00,,Void Check #9948; dated 12/7/21,,C00279851,FRIENDS OF BENNIE THOMPSON,H4MS02068,THOMPSON,BENNIE G.,,,,H,MS,02,,,,,,,,
SB23,C00225342,SB23.7918,,,CCM,FRIENDS OF DON BEYER,,,,,,801 DUKE STREET,,ALEXANDRIA,VA,22314,P2024,,2023-03-02,1500.00,,Contribution; US House,,C00555888,FRIENDS OF DON BEYER,H4VA08224,BEYER,DONALD STERNOFF,,,,H,VA,08,,,,,,,,
SB23,C00225342,SB23.7923,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO BOX 52008,,CASPER,WY,82605,P2024,,2023-03-24,2500.00,,Contribution; US Senate,,C00436386,FRIENDS OF JOHN BARRASSO,S6WY00068,BARRASSO,JOHN A,,,,S,WY,00,,,,,,,,
SB23,C00225342,SB23.7921,,,CCM,JEFFRIES FOR CONGRESS,,,,,,"3430 CONNECTICUT AVENUE, NW #11704",,WASHINGTON,DC,20008,P2024,,2023-03-17,500.00,,Contribution; US House,,C00503052,JEFFRIES FOR CONGRESS,H2NY10092,JEFFRIES,HAKEEM,,,,H,NY,08,,,,,,,,
SB23,C00225342,SB23.7919,,,CCM,MAGGIE FOR NH,,,,,,PO BOX 298,,CONCORD,NH,03302,P2028,,2023-03-13,1000.00,,Contribution; US Senate,,C00588772,MAGGIE FOR NH,S6NH00091,HASSAN,MARGARET WOOD,,,,S,NH,00,,,,,,,,
SB23,C00225342,SB23.7915,,,CCM,MANN FOR CONGRESS,,,,,,PO BOX 1084,,SALINA,KS,67402,P2024,,2023-03-01,2500.00,,Contribution; US House,,C00460659,MANN FOR CONGRESS,H0KS01123,MANN,TRACEY ROBERT,,,,H,KS,01,,,,,,,,
SB23,C00225342,SB23.7925,,,CCM,MCCLELLAN FOR CONGRESS,,,,,,PO BOX 818,,RICHMOND,VA,23218,P2024,,2023-03-29,2500.00,,Contribution; US House,,C00829812,MCCLELLAN FOR CONGRESS,H4VA04066,MCCLELLAN,JENNIFER,,,,H,VA,04,,,,,,,,
SB23,C00225342,SB23.7920,,,CCM,MENENDEZ FOR SENATE,,,,,,PO BOX 32248,,NEWARK,NJ,07102,P2024,,2023-03-17,1500.00,,Contribution; US Senate,,C00264564,MENENDEZ FOR SENATE,S6NJ00289,MENENDEZ,ROBERT,,,,S,NJ,00,,,,,,,,
SB23,C00225342,SB23.7924,,,CCM,SANFORD BISHOP FOR CONGRESS,,,,,,P. O. BOX 909,,COLUMBUS,GA,31902,P2024,,2023-03-27,1000.00,,Contribution; US House,,C00266940,SANFORD BISHOP FOR CONGRESS,H2GA02031,BISHOP,SANFORD,,,,H,GA,02,,,,,,,,
SB23,C00225342,SB23.7908,,,CCM,SCHIFF FOR CONGRESS,,,,,,"777 S. FIGUEROA STREET, SUITE 4050",,LOS ANGELES,CA,90017,P2022,,2023-03-21,-1000.00,,Void Check #9643; dated 7/29/2021,,,SCHIFF FOR CONGRESS,H0CA27085,SCHIFF,ADAM,,,,H,CA,28,,,,,,,,
