form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00682211,500076682,,,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,282022135,,,2024-06-03,786.88,0.00,"Credit Card Payment, See Below",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00682211,500076699,500076682,SB29,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,282022135,,,2024-06-03,462.21,0.00,Credit Card Fee,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00682211,500076700,500076682,SB29,ORG,Lyft Inc.,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-06-03,302.64,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00682211,500076688,,,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,282022135,,,2024-06-07,15.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00682211,500076689,,,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,282022135,,,2024-06-18,15000.00,0.00,"Credit Card Payment, See Below",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00682211,500076707,500076689,SB29,ORG,Airbnb,,,,,,888 Brannan St,,San Francisco,CA,941034928,,,2024-06-18,3405.34,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00682211,500076714,500076689,SB29,ORG,Alaska Airlines,,,,,,19300 International Blvd,,Seatac,WA,981885304,,,2024-06-18,647.20,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00682211,500076715,500076689,SB29,ORG,American Airlines,,,,,,1 Skyview Dr,,Fort Worth,TX,761551801,,,2024-06-18,1026.63,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00682211,500076706,500076689,SB29,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,282022135,,,2024-06-18,405.49,0.00,Credit Card Fee,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00682211,500076701,500076689,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-06-18,597.40,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00682211,500076704,500076689,SB29,ORG,FluttrFlow,,,,,,883 N Shoreline Blvd,,Mountain View,CA,940431942,,,2024-06-18,600.00,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00682211,500076702,500076689,SB29,ORG,Lyft Inc.,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-06-18,1995.74,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00682211,500076703,500076689,SB29,ORG,Marriott International,,,,,,7750 Wisconsin Ave,,Bethesda,MD,208143522,,,2024-06-18,503.19,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00682211,500076705,500076689,SB29,ORG,Microsoft,,,,,,1 Microsoft Way,,Redmond,WA,980528300,,,2024-06-18,7.71,0.00,Software,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00682211,500076708,500076689,SB29,ORG,Springhill Suites,,,,,,10400 Fernwood Rd,,Bethesda,MD,208171102,,,2024-06-18,2533.24,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00682211,500076712,500076689,SB29,ORG,United Airlines,,,,,,233 S Wacker Dr,,Chicago,IL,606067147,,,2024-06-18,1379.35,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00682211,500076686,,,ORG,Common Power,,,,,,6811 46th Ave NE,,Seattle,WA,981157631,,,2024-06-12,7066.74,0.00,Staff Time & Overhead,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00682211,500076672,,,ORG,PEX,,,,,,462 Fashion Ave,Fl 21,New York,NY,100187422,,,2024-06-05,4150.00,0.00,Non-Federal In-Kind Travel to Nevada Democratic Party,,,,,,,,,,,,,,,,,,,,
SB29,C00682211,500076684,,,ORG,Trello Inc.,,,,,,1 Exchange Plz,Fl 25,New York,NY,100063745,,,2024-06-05,7.25,0.00,Software,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00682211,500076685,,,ORG,Trello Inc.,,,,,,1 Exchange Plz,Fl 25,New York,NY,100063745,,,2024-06-26,3972.27,0.00,Software,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
