form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00488080,SB23.5329,,,CCM,AUGUST PFLUGER FOR CONGRESS,,,,,,PO BOX 3530,,SAN ANGELO,TX,76902,G2024,,2024-10-17,5000.00,,Contribution,,C00719294,AUGUST PFLUGER FOR CONGRESS,H0TX11230,PFLUGER,AUGUST LEE,,,II,H,TX,11,,,,,,,,
SB23,C00488080,SB23.5339,,,CCM,BUDDY CARTER FOR CONGRESS,,,,,,PO BOX 10570,,SAVANNAH,GA,31412,G2024,,2024-10-16,1500.00,,Contribution,,C00543967,BUDDY CARTER FOR CONGRESS,H4GA01039,CARTER,EARL LEROY,,,,H,GA,01,,,,,,,,
SB23,C00488080,SB23.5333,,,CCM,CAREY FOR CONGRESS,,,,,,PO BOX 16032,,COLUMBUS,OH,43216,G2024,,2024-10-17,2500.00,,Contribution,,C00779603,CAREY FOR CONGRESS,H2OH15228,CAREY,MIKE,,,,H,OH,15,,,,,,,,
SB23,C00488080,SB23.5330,,,CCM,CAROL FOR CONGRESS,,,,,,228 S. WASHINGTON STREET,SUITE 115,ALEXANDRIA,VA,22314,G2024,,2024-10-17,2000.00,,Contribution,,C00653220,CAROL FOR CONGRESS,H8WV03097,MILLER,CAROL DEVINE,,,,H,WV,01,,,,,,,,
SB23,C00488080,SB23.5326,,,CCM,CRAIG GOLDMAN FOR CONGRESS,,,,,,PO BOX 100039,,FORT WORTH,TX,76185,G2024,,2024-10-17,1500.00,,Contribution,,C00855528,CRAIG GOLDMAN FOR CONGRESS,H4TX12065,GOLDMAN,CRAIG,,,,H,TX,12,,,,,,,,
SB23,C00488080,SB23.5340,,,CCM,HUNT FOR CONGRESS,,,,,,1707 1/2 POST OAK BLVD. #525,,HOUSTON,TX,77056,G2024,,2024-10-17,1500.00,,Contribution,,C00701003,HUNT FOR CONGRESS,H0TX07170,HUNT,WESLEY,,,,H,TX,38,,,,,,,,
SB23,C00488080,SB23.5323,,,CCM,JIM JUSTICE FOR U.S. SENATE,,,,,,3501 MACCORKLE AVE SE,NUM 131,CHARLESTON,WV,25304,G2024,,2024-10-17,3000.00,,Contribution,,C00839100,JIM JUSTICE FOR U.S. SENATE,S4WV00332,JUSTICE,JAMES CONLEY II,,,,S,WV,00,,,,,,,,
SB23,C00488080,SB23.5334,,,CCM,"JOHN JAMES FOR CONGRESS, INC.",,,,,,P.O. BOX 628,,ST. CLAIR SHORES,MI,48080,G2024,,2024-10-17,2000.00,,Contribution,,C00803502,"JOHN JAMES FOR CONGRESS, INC.",H2MI10150,JAMES,JOHN,,,,H,MI,10,,,,,,,,
SB23,C00488080,SB23.5319,,,CCM,KANSANS FOR MARSHALL,,,,,,PO BOX 1588,,GREAT BEND,KS,67530,P2026,,2024-10-17,2000.00,,Contribution,,C00576173,KANSANS FOR MARSHALL,H6KS01179,MARSHALL,ROGER W,,,,S,KS,01,,,,,,,,
SB23,C00488080,SB23.5338,,,CCM,"LAWLER FOR CONGRESS, INC.",,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,G2024,,2024-10-17,2000.00,,Contribution,,C00815415,"LAWLER FOR CONGRESS, INC.",H2NY17162,LAWLER,MICHAEL VINCENT,,,,H,NY,17,,,,,,,,
