form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00820100,SB21B.1,,,ORG,RIGHTSIDE COMPLIANCE LLC,,,,,,P.O. BOX 341027,,AUSTIN,TX,78734,,,2023-01-09,382.50,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00820100,SB21B.4,,,ORG,CROSBY OTTENHOFF GROUP,,,,,,611 PENNSYLVANIA AVE SE # 267,,WASHINGTON,DC,20003,,,2023-02-15,1468.75,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00820100,SB21B.5,,,ORG,PPG POLITICAL CONSULTING LLC,,,,,,1520 SOUTH CHURCH AVE,,TAMPA,FL,33629,,,2023-02-15,4000.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00820100,SB21B.6,,,IND,,GRITTE,PAGE,,,,1520 SOUTH CHURCH AVE,,TAMPA,FL,33629,,,2023-02-20,2636.09,,FOOD / BEVERAGE / TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00820100,SB21B.7,SB21B.6,SB21B,IND,,GRITTE,PAGE,,,,1520 SOUTH CHURCH AVE,,TAMPA,FL,33629,,,2023-02-20,233.35,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00820100,SB21B.8,SB21B.6,SB21B,ORG,AMERICAN AIRLINES,,,,,,PO BOX 619616,,DFW AIRPORT,TX,75261,,,2023-02-20,1080.80,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00820100,SB21B.9,SB21B.6,SB21B,ORG,ENTERPRISE RENTAL CAR,,,,,,RONALD REAGAN WASH,NATL AIRPORT,ARLINGTON,VA,22202,,,2023-02-20,293.80,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00820100,SB21B.10,SB21B.6,SB21B,ORG,FAIRFIELD INN,,,,,,3808 WHITE LAKE BLVD,,NAPLES,FL,34117,,,2023-02-20,437.92,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00820100,SB21B.13,SB21B.6,SB21B,ORG,PANERA BREAD,,,,,,6230 W ROLLING ROAD,,WEST SPRINGFIELD,VA,22152,,,2023-02-20,388.87,,FOOD / BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00820100,SB21B.16,,,ORG,RIGHTSIDE COMPLIANCE LLC,,,,,,P.O. BOX 341027,,AUSTIN,TX,78734,,,2023-02-20,526.98,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00820100,SB21B.17,,,ORG,CROSBY OTTENHOFF GROUP,,,,,,611 PENNSYLVANIA AVE SE # 267,,WASHINGTON,DC,20003,,,2023-03-27,1762.50,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00820100,SB21B.18,,,ORG,PPG POLITICAL CONSULTING LLC,,,,,,1520 S CHURCH AVE,,TAMPA,FL,33629,,,2023-03-27,2000.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00820100,SB21B.25,,,ORG,PPG POLITICAL CONSULTING LLC,,,,,,1520 S CHURCH AVE,,TAMPA,FL,33629,,,2023-05-04,2000.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00820100,SB21B.23,,,ORG,REPUBLIC STRATEGIES,,,,,,220 W WINDSOR AVE,,ALEXANDRIA,VA,22301,,,2023-05-04,5406.16,,EVENT DECORATIONS / FOOD / BEVERAGE / RENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00820100,SB21B.27,,,ORG,CROSBY OTTENHOFF GROUP,,,,,,611 PENNSYLVANIA AVE SE # 267,,WASHINGTON,DC,20003,,,2023-05-24,1357.50,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00820100,SB21B.28,,,ORG,THE GOBER GROUP PLLC,,,,,,PO BOX 341016,,AUSTIN,TX,78734,,,2023-05-24,400.00,,LEGAL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00820100,SB21B.29,,,ORG,CMDI,,,,,,1593 SPRING HILL ROAD STE 400,,TYSONS CORNER,VA,22182,,,2023-06-01,50.00,,DATABASE MANAGEMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00820100,SB21B.30,,,ORG,CMDI,,,,,,1593 SPRING HILL ROAD STE 400,,TYSONS CORNER,VA,22182,,,2023-06-29,50.00,,DATABASE MANAGEMENT,,,,,,,,,,,,,  ,,,,,,,
