form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00853010,500720437,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-20,291.31,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500724690,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-27,395.54,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500725284,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-31,492.67,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500726494,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-03,237.69,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500726495,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-05,269.82,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500727514,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-10,22.36,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500728770,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-17,76.71,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500731263,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-24,127.25,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500731951,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-25,22.67,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500733062,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-10-29,12.00,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500733064,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-10-29,102.00,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500733068,,,ORG,Bee Compliance LLC,,,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2024-10-28,4600.00,0.00,Compliance Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500733069,,,ORG,Bee Compliance LLC,,,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2024-11-25,4600.00,0.00,Compliance Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500731217,,,ORG,Cecilia Castellano for State Representative Campaign,,,,,,430 Savannah Hts,,Von Ormy,TX,780734999,G2024,,2024-10-31,677.38,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* TX - Cecilia Castellano (HD-80)
SB29,C00853010,500731227,,,ORG,Committee to Elect Megan Kocher,,,,,,621 Lee St,,Plymouth,PA,186511026,G2024,,2024-10-31,677.38,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* PA - Megan Kocher (HD-119)
SB29,C00853010,500733070,,,ORG,DC Health Link,,,,,,PO Box 97022,,Washington,DC,200907022,,,2024-11-01,540.43,0.00,Health Insurance - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00853010,500733343,,,ORG,"FFBrands, LLC.",,,,,,275 Adelphi St,,Brooklyn,NY,112054637,G2024,,2024-11-02,453.67,0.00,Non-Federal In-Kind; GOTV Travel - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,PA - Eleanor Breslin (HD-143)
SB29,C00853010,500731226,,,ORG,Fox for Senate District 25,,,,,,2224 Sur Ave,,New Braunfels,TX,781320160,G2024,,2024-10-31,677.38,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* TX - Merrie Fox (SD-25)
SB29,C00853010,500731216,,,ORG,Friends of Angela Girol,,,,,,6709 April Ln,,Pittsburgh,PA,152363529,G2024,,2024-10-31,677.38,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* PA - Angela Girol (HD-39)
SB29,C00853010,500731211,,,ORG,Friends of Anna Payne,,,,,,346 Stratton Ct,,Langhorne,PA,190471664,G2024,,2024-10-31,677.38,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* PA - Anna Payne (HD-142)
SB29,C00853010,500731215,,,ORG,Friends of Anna Thomas,,,,,,3325 Darien Rd,,Bethlehem,PA,180201316,G2024,,2024-10-31,677.38,0.00,Non-Federal In-Kind; Staff Time - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,* PA - Anna Thomas (HD-137)
