form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002766,19724258,,,ORG,Building Bridges PAC,,,,,,PO Box 12056,,Lansing,MI,48901,,,2023-09-01,25000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19724847,,,COM,Calone for Suffolk,,,,,,PO Box 720,,East Setauket,NY,11733,,,2023-09-06,1000.00,0.00,Non-Federal Contribution,011,,,,Calone,Dave,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19725200,,,COM,Ready for Freddie Committee,,,,,,PO Box 331812,,Nashville,TN,37203,,,2023-09-07,2500.00,0.00,Non-Federal Contribution,011,,,,O'Connell,Freddie,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19725201,,,COM,Chris Cheng for Metro Council,,,,,,2600 Lakeshore Drive,,Old Hickory,TN,37138,,,2023-09-07,1000.00,0.00,Non-Federal Contribution,011,,,,Cheng,Chris,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19725202,,,COM,Quin for Council,,,,,,1710 Blair Drive,,Nashville,TN,37212,,,2023-09-07,1000.00,0.00,Non-Federal Contribution,011,,,,Evans-Segall,Quin,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19725203,,,COM,Friends of Tasha Ellis,,,,,,3419 Old Anderson Road,,Antioch,TN,37013,,,2023-09-07,1000.00,0.00,Non-Federal Contribution,011,,,,Ellis,Tasha,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19725210,,,PTY,Los Angeles County Democratic Party,,,,,,777 S. Figueroa Street,Suite 4050,Los Angeles,CA,90017,,,2023-09-07,10000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19725254,,,COM,Evans for NC,,,,,,926 Fleetwood Drive,,Fayetteville,NC,28305,,,2023-09-07,2500.00,0.00,Non-Federal Contribution,011,,,,Evans,Chris,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19725263,,,COM,Friends of Matt Joseph,,,,,,443 E. 6th Street,,Dayton,OH,45402,,,2023-09-07,1000.00,0.00,Non-Federal Contribution,011,,,,Joseph,Matt,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19725264,,,COM,Citizens for Chris Shaw,,,,,,3826 Cordell Drive,,Kittering,OH,45439,,,2023-09-07,1000.00,0.00,Non-Federal Contribution,011,,,,Shaw,Chris,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19725265,,,COM,Cherry for Council,,,,,,2776 Hemlock Drive,,Toledo,OH,43614,,,2023-09-07,550.00,0.00,Non-Federal Contribution,011,,,,Cherry,Matt,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19725267,,,PTY,Lucas County Democratic Party,,,,,,1817 Madison Avenue,,Toledo,OH,43604,,,2023-09-07,1000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19725268,,,COM,Colonel Pam Stevenson for Attorney General,,,,,,PO Box 11966,,Louisville,KY,40203,,,2023-09-07,2100.00,0.00,Non-Federal Contribution,011,,,,Stevenson,Pam,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19725269,,,COM,Buddy Wheatley for Secretary of State,,,,,,1003 Russell Street,,Covington,KY,41011,,,2023-09-07,2100.00,0.00,Non-Federal Contribution,011,,,,Wheatley,Buddy,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19725270,,,COM,Harris-Dawson for City Council 2015 Officeholder,,,,,,"13636 Ventura Blvd, Ste 247",,Sherman Oaks,CA,91423,,,2023-09-07,900.00,0.00,Non-Federal Contribution,011,,,,Harris-Dawson,Marqueece,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19756317,,,COM,Friends of Kim Reeder,,,,,,PO Box 1358,,Frankfort,KY,40602,,,2023-09-13,2100.00,0.00,Non-Federal Contribution,011,,,,Reeder,Kim,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19756318,,,COM,Michael Bowman for State Treasurer,,,,,,13503 Kinross Road,,Louisville,KY,40272,,,2023-09-13,2100.00,0.00,Non-Federal Contribution,011,,,,Bowman,Michael,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19756326,,,PTY,New York State Democratic Assembly Campaign Comm,,,,,,107 Washington Avenue,Suite 1LL,Albany,NY,12210,,,2023-09-13,5000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19760515,,,COM,Bryan for Assembly,,,,,,777 South Figueroa Street,Suite 4050,Los Angeles,CA,90017,,,2023-09-14,5500.00,0.00,Non-Federal Contribution,011,,,,Bryan,Isaac,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19760519,,,COM,Smith for Mayor,,,,,,312 Mary Lane Circle,,South Lebanon,OH,45065,,,2023-09-14,1000.00,0.00,Non-Federal Contribution,011,,,,Smith,Jim,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19760520,,,PTY,Montgomery County Democratic Party,,,,,,313 S. Jefferson Street,Suite 102,Dayton,OH,45402,,,2023-09-14,500.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
