form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00119008,4688397,,,CCM,Jason Smith For Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,637021324,G2024,,2024-10-31,2500.00,0.00,Contribution,011,C00541862,Jason Smith For Congress,H4MO08162,Smith,Jason,,Rep.,,H,MO,08,,,,,,,,Contribution
SB23,C00119008,4688398,,,CCM,Lahood For Congress,,,,,,P.O. Box 10735,,Peoria,IL,61612,G2024,,2024-10-31,2500.00,0.00,Contribution,011,C00575050,Lahood For Congress,H6IL18088,LaHood,Darin,,Rep.,,H,IL,16,,,,,,,,Contribution
SB23,C00119008,4688399,,,PAC,Heartland Values PAC,,,,,,PO Box 505,,Sioux Falls,SD,57101,,,2024-10-31,3500.00,0.00,Contribution,011,C00409003,,,,,,,,,,,,,,,,,,Contribution
SB23,C00119008,4688400,,,PAC,Freedom Fund,,,,,,824 S Milledge Ave,Ste 101,Athens,GA,30605,,,2024-10-31,2500.00,0.00,Contribution,011,C00390674,,,,,,,,,,,,,,,,,,Contribution
SB23,C00119008,4688401,,,PAC,Leadership and Accountability are National Keys PAC,,,,,,PO Box 1639,,Bethany,OK,73008,,,2024-10-31,2500.00,0.00,Contribution,011,C00492058,,,,,,,,,,,,,,,,,,Contribution
SB23,C00119008,4688402,,,PAC,Wild and Wonderful PAC,,,,,,3538 South Wakefield St,,Arlington,VA,22206,,,2024-10-31,2500.00,0.00,Contribution,011,C00489336,,,,,,,,,,,,,,,,,,Contribution
SB23,C00119008,4688403,,,PAC,Impact,,,,,,192 Lexington Ave,Suite 1001,New York,NY,10016,,,2024-10-31,1500.00,0.00,Contribution,011,C00348607,,,,,,,,,,,,,,,,,,Contribution
SB23,C00119008,4688404,,,CCM,Friends of Bennie Thompson,,,,,,PO Box 100,,Bolton,MS,39041,G2024,,2024-10-31,2500.00,0.00,Contribution,011,C00279851,Friends of Bennie Thompson,H4MS02068,Thompson,Bennie,G.,Rep.,,H,MS,02,,,,,,,,Contribution
SB23,C00119008,4688405,,,CCM,Clarke For Congress,,,,,,PO Box 250200,,Brooklyn,NY,11225,G2024,,2024-10-31,1000.00,0.00,Contribution,011,C00415331,Clarke For Congress,H4NY11138,Clarke,Yvette,D.,Rep.,,H,NY,09,,,,,,,,Contribution
SB23,C00119008,4688406,,,CCM,LaMonica McIver for Congress,,,,,,PO Box 25585,,Newark,NJ,07101,G2024,,2024-10-31,1000.00,0.00,Contribution,011,C00878603,LaMonica McIver for Congress,H4NJ10176,McIver,LaMonica,,,,H,NJ,10,,,,,,,,Contribution
