form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00687491,BE91,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-07,0.10,2023-01-31,0.00,Voter Guide (10/7-10/19),24E,,S,,Padilla,Alex,,,,S,,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE92,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-07,0.10,2023-01-31,0.00,Voter Guide (10/7-10/19),24E,,S,,Smith,Christy,,,,H,27,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE93,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-07,0.11,2023-01-31,0.00,Voter Guide (10/7-10/19),24E,,S,,Cardenas,Tony,,,,H,29,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE94,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-07,0.10,2023-01-31,0.00,Voter Guide (10/7-10/19),24E,,S,,Schiff,Adam,,,,H,30,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE95,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-07,0.10,2023-01-31,0.00,Voter Guide (10/7-10/19),24E,,S,,Napolitano,Grace,,,,H,31,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE96,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-07,0.10,2023-01-31,0.00,Voter Guide (10/7-10/19),24E,,S,,Sherman,Brad,,,,H,32,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE97,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-07,0.10,2023-01-31,0.00,Voter Guide (10/7-10/19),24E,,S,,Gomez,Jimmy,,,,H,34,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE98,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-07,0.10,2023-01-31,0.00,Voter Guide (10/7-10/19),24E,,S,,Lieu,Ted,,,,H,36,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE99,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-07,0.10,2023-01-31,0.00,Voter Guide (10/7-10/19),24E,,S,,Kamlager,Sydney,,,,H,37,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE100,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-07,0.10,2023-01-31,0.00,Voter Guide (10/7-10/19),24E,,S,,Sanchez,Linda,,,,H,38,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE101,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-07,0.10,2023-01-31,0.00,Voter Guide (10/7-10/19),24E,,S,,Garcia,Robert,,,,H,42,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE102,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-07,0.10,2023-01-31,0.00,Voter Guide (10/7-10/19),24E,,S,,Waters,Maxine,,,,H,43,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE103,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-07,0.10,2023-01-31,0.00,Voter Guide (10/7-10/19),24E,,S,,Barragan,Nanette,,,,H,44,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE104,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-20,0.15,2023-01-31,0.00,Voter Guide (10/20-11/8),24E,,S,,Padilla,Alex,,,,S,,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE105,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-20,0.15,2023-01-31,0.00,Voter Guide (10/20-11/8),24E,,S,,Smith,Christy,,,,H,27,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE106,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-20,0.15,2023-01-31,0.00,Voter Guide (10/20-11/8),24E,,S,,Schiff,Adam,,,,H,30,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE107,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-20,0.16,2023-01-31,0.00,Voter Guide (10/20-11/8),24E,,S,,Napolitano,Grace,,,,H,31,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE108,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-20,0.15,2023-01-31,0.00,Voter Guide (10/20-11/8),24E,,S,,Sherman,Brad,,,,H,32,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE109,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-20,0.16,2023-01-31,0.00,Voter Guide (10/20-11/8),24E,,S,,Gomez,Jimmy,,,,H,34,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE110,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-20,0.15,2023-01-31,0.00,Voter Guide (10/20-11/8),24E,,S,,Lieu,Ted,,,,H,36,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE111,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-20,0.16,2023-01-31,0.00,Voter Guide (10/20-11/8),24E,,S,,Kamlager,Sydney,,,,H,37,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE112,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-20,0.15,2023-01-31,0.00,Voter Guide (10/20-11/8),24E,,S,,Sanchez,Linda,,,,H,38,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE113,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-20,0.16,2023-01-31,0.00,Voter Guide (10/20-11/8),24E,,S,,Garcia,Robert,,,,H,42,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE114,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-20,0.16,2023-01-31,0.00,Voter Guide (10/20-11/8),24E,,S,,Waters,Maxine,,,,H,43,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE115,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-20,0.16,2023-01-31,0.00,Voter Guide (10/20-11/8),24E,,S,,Barragan,Nanette,,,,H,44,CA,Pahl,Linda,,,,2023-07-31,
SE,C00687491,BE116,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2022,,2022-10-20,0.15,2023-01-31,0.00,Voter Guide (10/20-11/8),24E,,S,,Cardenas,Tony,,,,H,29,CA,Pahl,Linda,,,,2023-07-31,
