form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00693127,SB21B.6317,,,ORG,American Express,,,,,,200 Vesey St,,Manhattan,NY,10285,,,2024-11-27,59679.04,,See Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00693127,SB21B.6317.0,SB21B.6317,SB21B,ORG,Allianz Travel Insurance,,,,,,9950 Mayland Dr,,Richmond,VA,23233,,,2024-11-27,251.69,,PAC Travel Insurance,,,,,,,,,,,,,,,,,,,X,
SB21B,C00693127,SB21B.6317.1,SB21B.6317,SB21B,ORG,American Airlines,,,,,,PO Box 619616,,Dallas,TX,75261,,,2024-11-27,11310.28,,PAC Airfare,,,,,,,,,,,,,,,,,,,X,
SB21B,C00693127,SB21B.6317.2,SB21B.6317,SB21B,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,30354,,,2024-11-27,4854.40,,PAC Airfare,,,,,,,,,,,,,,,,,,,X,
SB21B,C00693127,SB21B.6317.3,SB21B.6317,SB21B,ORG,Miami Limo LLC,,,,,,951 Brickell Ave #1806,,Miami,FL,33131,,,2024-11-27,3985.00,,PAC Event Travel Expense,,,,,,,,,,,,,,,,,,,X,
SB21B,C00693127,SB21B.6317.4,SB21B.6317,SB21B,ORG,The Ritz Carlton,,,,,,1 Lincoln Rd,,Miami Beach,FL,33139,,,2024-11-27,36325.48,,PAC Event Facility,,,,,,,,,,,,,,,,,,,X,
SB21B,C00693127,SB21B.6317.5,SB21B.6317,SB21B,ORG,United Airlines,,,,,,233 South Wacker Dr,,Chicago,IL,60606,,,2024-11-27,2786.18,,PAC Airfare,,,,,,,,,,,,,,,,,,,X,
SB21B,C00693127,SB21B.6350,,,ORG,Anedot,,,,,,1340 Poydras St Ste 1770,,New Orleans,LA,70112,,,2024-12-11,140.60,,PAC CC Transaction Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00693127,SB21B.6359,,,ORG,Anedot,,,,,,1340 Poydras St Ste 1770,,New Orleans,LA,70112,,,2024-12-30,250.61,,PAC CC Transaction Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00693127,SB21B.6325,,,ORG,"Capelianis Consulting, LLC",,,,,,221 North Patrick St,,Alexandria,VA,22314,,,2024-12-02,5000.00,,PAC Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00693127,SB21B.6329,,,ORG,"Capelianis Consulting, LLC",,,,,,221 North Patrick St,,Alexandria,VA,22314,,,2024-12-16,1358.06,,PAC Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00693127,SB21B.6326,,,ORG,Professional Data Services,,,,,,824 S Milledge Ave Ste 101,,Athens,GA,30605,,,2024-12-06,1025.19,,PAC Compliance Consulting,,,,,,,,,,,,,,,,,,,,
