form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00365270,500468537,,,CCM,"Bob Casey For Senate, Inc.",,,,,,30 S 15Th St,Ste 400,Philadelphia,PA,191024826,P2024,,2023-04-10,5000.00,0.00,Contribution,,C00431056,,,Casey,Robert,P.,,,S,PA,00,,,,,,,,
SB23,C00365270,500471504,,,CCM,"Bob Casey For Senate, Inc.",,,,,,30 S 15Th St,Ste 400,Philadelphia,PA,191024826,G2024,,2023-06-21,5000.00,0.00,Contribution,,C00431056,,,Casey,Robert,P.,,,S,PA,00,,,,,,,,
SB23,C00365270,500454641,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2023-01-17,25000.00,0.00,Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00365270,500461038,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2023-03-15,30000.00,0.00,Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00365270,500468535,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2023-03-30,15000.00,0.00,Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00365270,500468536,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2023-05-31,25000.00,0.00,Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00365270,500461039,,,PAC,EMILY'S List,,,,,,1800 M St NW,Ste 375N,Washington,DC,200365862,,,2023-03-20,5000.00,0.00,Contribution,,C00193433,EMILY'S List,,,,,,,,,,,,,,,,,
SB23,C00365270,500468540,,,PAC,EQUALITY PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2023-04-26,1500.00,0.00,Contribution,,C00550970,EQUALITY PAC,,,,,,,,,,,,,,,,,
SB23,C00365270,500471507,,,CCM,FRIENDS OF MAZIE HIRONO,,,,,,PO Box 677,,Honolulu,HI,968090677,P2024,,2023-06-22,5000.00,0.00,Contribution,,C00420760,,,Hirono,Mazie,K.,,,S,HI,00,,,,,,,,
SB23,C00365270,500471508,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,PO Box 76187,,Washington,DC,200136187,P2024,,2023-06-22,5000.00,0.00,Contribution,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
