form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00431874,500049004,,,CCM,Angus King for U.S. Senate,,,,,,PO Box 368,,Brunswick,ME,040110368,G2024,,2024-03-18,5000.00,0.00,Federal Contribution,,C00516047,,,King,Angus,,,,S,ME,00,,,,,,,,
SB23,C00431874,500049224,,,PAC,Casey Keystone Victory Fund,,,,,,PO Box 58746,,Philadelphia,PA,191028746,,,2024-03-29,5000.00,0.00,Federal Contribution,,C00545830,Casey Keystone Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00431874,500049005,,,CCM,Gallego for Arizona,,,,,,PO Box 1710,,Phoenix,AZ,850011710,P2024,,2024-03-18,5000.00,0.00,Federal Contribution,,C00558627,,,Gallego,Ruben,,,,S,AZ,00,,,,,,,,
SB23,C00431874,500049225,,,PTY,Montana Democratic Party,,,,,,PO Box 802,,Helena,MT,596240802,,,2024-03-29,5000.00,0.00,Federal Contribution,,C00010033,Montana Democratic Party,,,,,,,,,,,,,,,,,
SB23,C00431874,500048895,,,CCM,Colin Allred for Senate,,,,,,611 Pennsylvania Ave SE,Ste 143,Washington,DC,200034303,P2024,,2024-03-05,5000.00,0.00,Federal Contribution,,C00839597,,,Allred,Colin,,,,S,TX,00,,,,,,,,
SB23,C00431874,500049006,,,CCM,Schiff for Senate,,,,,,611 Pennsylvania Ave SE,Ste 143,Washington,DC,200034303,G2024,,2024-03-18,5000.00,0.00,Federal Contribution,,C00343871,,,Schiff,Adam,,,,S,CA,00,,,,,,,,
SB23,C00431874,500049226,,,PAC,Slotkin Victory Fund 2024,,,,,,PO Box 4145,,East Lansing,MI,488264145,,,2024-03-29,5000.00,0.00,Federal Contribution,,C00834226,Slotkin Victory Fund 2024,,,,,,,,,,,,,,,,,
SB23,C00431874,500049276,,,CCM,Baccam for Iowa,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,P2024,,2024-03-08,5000.00,0.00,Federal Contribution,,C00856021,,,Baccam,Lanon,,,,H,IA,03,,,,,,,,
SB23,C00431874,500049227,,,PAC,Kaine Victory Fund,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,,,2024-03-29,5000.00,0.00,Federal Contribution,,C00833350,Kaine Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00431874,500049169,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2024-03-25,25000.00,0.00,Federal Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,Legal Fund
