form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00460972,500342950,,,CCM,Bob Casey for Senate Inc,,,,,,PO Box 58746,,Philadelphia,PA,191028746,G2024,,2024-03-28,500.00,0.00,Contribution,,C00431056,,,Casey,Robert,P.,,Jr.,S,PA,00,,,,,,,,
SB23,C00460972,500342951,,,CCM,Klobuchar for Minnesota,,,,,,PO Box 4146,,Saint Paul,MN,551040146,G2024,,2024-03-28,1500.00,0.00,Contribution,,C00431353,,,Klobuchar,Amy,,,,S,MN,00,,,,,,,,
SB23,C00460972,500342942,,,CCM,Friends of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2024-03-27,500.00,0.00,Contribution,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB23,C00460972,500342952,,,CCM,Montanans for Tester,,,,,,PO Box 1135,,Helena,MT,596241135,G2024,,2024-03-28,500.00,0.00,Contribution,,C00412304,,,Tester,R. Jon,,,,S,MT,00,,,,,,,,
SB23,C00460972,500342953,,,CCM,Rosen For Nevada,,,,,,PO Box 27195,,Las Vegas,NV,891261195,G2024,,2024-03-28,500.00,0.00,Contribution,,C00606939,,,Rosen,Jacky,,,,S,NV,00,,,,,,,,
SB23,C00460972,500342954,,,CCM,Val Hoyle for Congress,,,,,,PO Box 657,,Springfield,OR,974770116,G2024,,2024-03-28,2000.00,0.00,Contribution,,C00796144,,,Hoyle,Valerie,,,,H,OR,04,,,,,,,,
SB23,C00460972,500342955,,,CCM,Alsobrooks for Senate,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,P2024,,2024-03-28,2500.00,0.00,Contribution,,C00840017,,,Alsobrooks,Angela,,,,S,MD,00,,,,,,,,
SB23,C00460972,500342956,,,CCM,Lisa Blunt Rochester for Senate,,,,,,PO Box 9767,,Wilmington,DE,198090767,P2024,,2024-03-28,5000.00,0.00,Contribution,,C00843391,,,Blunt Rochester,Lisa,,,,S,DE,00,,,,,,,,
SB23,C00460972,500342957,,,CCM,Gallego for Arizona,,,,,,PO Box 1710,,Phoenix,AZ,850011710,P2024,,2024-03-06,5000.00,0.00,Contribution,,C00558627,,,Gallego,Ruben,,,,S,AZ,00,,,,,,,,
SB23,C00460972,500342948,,,CCM,Andrea Salinas for Oregon,,,,,,PO Box 230985,,Tigard,OR,972810985,G2024,,2024-03-28,2000.00,0.00,Contribution,,C00793703,,,Salinas,Andrea,,,,H,OR,06,,,,,,,,
SB23,C00460972,500342949,,,CCM,Angus King for US Senate Campaign,,,,,,114 Maine St,Ste 1A,Brunswick,ME,040112029,P2024,,2024-03-28,5000.00,0.00,Contribution,,C00516047,,,King,Angus,Stanley,,Jr.,S,ME,00,,,,,,,,
