form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00843110,500696048,,,ORG,Accelerate Political Advisors,,,,,,11706 Lytle St,,Silver Spring,MD,209022217,,,2024-08-02,10000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00843110,500686562,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-04,3314.63,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00843110,500688069,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-11,15464.19,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00843110,500689098,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-18,7788.80,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00843110,500691057,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-25,5500.61,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00843110,500692857,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-31,3617.18,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00843110,500696091,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2024-08-29,216.95,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00843110,500696237,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2024-08-29,12.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00843110,500696054,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,102851000,,,2024-08-05,10325.39,0.00,Credit Card Payment - See Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00843110,500696293,500696054,SB21B,ORG,Actblue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-05,2500.00,0.00,Event Sponsorship,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00843110,500696294,500696054,SB21B,ORG,Amazon,,,,,,440 Terry Ave N,,Seattle,WA,981095210,,,2024-08-05,21.17,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00843110,500696295,500696054,SB21B,ORG,Amazon,,,,,,440 Terry Ave N,,Seattle,WA,981095210,,,2024-08-05,656.72,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00843110,500696296,500696054,SB21B,ORG,Amazon,,,,,,440 Terry Ave N,,Seattle,WA,981095210,,,2024-08-05,127.56,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00843110,500696297,500696054,SB21B,ORG,Amtrak,,,,,,60 Massachusetts Ave NE,,Washington,DC,200024285,,,2024-08-05,8.88,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00843110,500696298,500696054,SB21B,ORG,Amtrak,,,,,,60 Massachusetts Ave NE,,Washington,DC,200024285,,,2024-08-05,407.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00843110,500696299,500696054,SB21B,ORG,Amtrak,,,,,,60 Massachusetts Ave NE,,Washington,DC,200024285,,,2024-08-05,172.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00843110,500696300,500696054,SB21B,ORG,Bluestone Lane,,,,,,90 Water St,,New York,NY,100053578,,,2024-08-05,6.75,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00843110,500696301,500696054,SB21B,ORG,BrickNFire Pizza Company,,,,,,110 S Eutaw St,,Baltimore,MD,212011608,,,2024-08-05,35.51,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
