form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00340455,50155742,,,COM,Jack for AG,,,,,,PO Box 22611,,Philadelphia,PA,19110,,,2024-04-02,1000.00,0.00,"Jack Stollsteimer, ATTORNEY GENERAL  PA",011,,,,Stollsteimer,Jack,,Mr.,,,,,,,,,,,,"Jack Stollsteimer, ATTORNEY GENERAL  PA"
SB29,C00340455,50155748,,,COM,Friends of Jared Solomon,,,,,,PO Box 7522,,Philadelphia,PA,19101,,,2024-04-02,1000.00,0.00,"Jared Solomon, ATTORNEY GENERAL  PA",011,,,,Solomon,Jared,,PA Rep.,,,,,,,,,,,,"Jared Solomon, ATTORNEY GENERAL  PA"
SB29,C00340455,50155754,,,COM,DePasquale for AG,,,,,,PO Box 53043,,Pittsburgh,PA,15219,,,2024-04-02,1000.00,0.00,"Eugenio DePasquale, ATTORNEY GENERAL  PA",011,,,,DePasquale,Eugenio,,Mr.,,,,,,,,,,,,"Eugenio DePasquale, ATTORNEY GENERAL  PA"
SB29,C00340455,50158093,,,PTY,House Republican Campaign Committee,,,,,,PO Box 556,,Harrisburg,PA,17108,,,2024-04-04,1000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00340455,50158095,,,COM,Friends of Rosemary Brown,,,,,,PO Box 17,,Tannersville,PA,18372,,,2024-04-04,500.00,0.00,"Rosemary Brown, STATE SENATE 40th PA",011,,,,Brown,Rosemary,,PA Sen.,,,,,,,,,,,,"Rosemary Brown, STATE SENATE 40th PA"
SB29,C00340455,50158100,,,COM,Patriots for Coleman,,,,,,1410 Buck Hill Lane,,Breinigsville,PA,18031,,,2024-04-04,1000.00,0.00,"Jarrett Coleman, STATE SENATE 16th PA",011,,,,Coleman,Jarrett,,PA Sen.,,,,,,,,,,,,"Jarrett Coleman, STATE SENATE 16th PA"
SB29,C00340455,50158101,,,COM,Committee to Elect Ryan Bizzarro,,,,,,PO Box 8570,,Erie,PA,16505,,,2024-04-04,1000.00,0.00,"Ryan Bizzarro, STATE HOUSE 3rd PA",011,,,,Bizzarro,Ryan,,PA Rep.,,,,,,,,,,,,"Ryan Bizzarro, STATE HOUSE 3rd PA"
SB29,C00340455,50158102,,,COM,Greg Scott PAC,,,,,,PO Box 376,,Norristown,PA,194040376,,,2024-04-04,250.00,0.00,"Greg Scott, STATE HOUSE 54th PA",011,,,,Scott,Greg,,PA Rep.,,,,,,,,,,,,"Greg Scott, STATE HOUSE 54th PA"
SB29,C00340455,50158106,,,COM,Brandon Markosek Campaign,,,,,,207 Glenwood Drive,,Monroeville,PA,15146,,,2024-04-04,500.00,0.00,"Brandon Markosek, STATE HOUSE 25th PA",011,,,,Markosek,Brandon,,PA Rep.,,,,,,,,,,,,"Brandon Markosek, STATE HOUSE 25th PA"
SB29,C00340455,50158109,,,COM,Friends of Tina Pickett,,,,,,PO Box 203,,Wysox,PA,18854,,,2024-04-04,500.00,0.00,"Tina Pickett, STATE HOUSE 110th PA",011,,,,Pickett,Tina,L.,PA Rep.,,,,,,,,,,,,"Tina Pickett, STATE HOUSE 110th PA"
