form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00165159,SB23.19828,,,ORG,Chase Card Services,,,,,,PO Box 15153,,Wilmington,DE,198865153,P2024,,2023-07-31,34000.00,,Donation,,,,,,,,,,,,,,,,,,,,
SB23,C00165159,SB23.19828.0,SB23.19828,SB23,COM,MARC FOR US INC.,,,,,,PO BOX 219,,LEEDS,NY,12451,P2024,,2023-07-31,1000.00,,Donation,011,C00789586,MARC FOR US INC.,,,,,,,H,NY,19,,,,,,,X,
SB23,C00165159,SB23.19828.1,SB23.19828,SB23,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,PO BOX 33,,OTTUMWA,IA,52501,P2024,,2023-07-31,1000.00,,Donation,011,C00558825,MILLER-MEEKS FOR CONGRESS,,,,,,,H,IA,02,,,,,,,X,
SB23,C00165159,SB23.19828.2,SB23.19828,SB23,CCM,MAX MILLER FOR CONGRESS,,,,,,19525 HILLIARD BLVD #16010,,ROCKY RIVER,OH,44116,P2024,,2023-07-31,1000.00,,Donation,011,C00770818,MAX MILLER FOR CONGRESS,,,,,,,H,OH,07,,,,,,,X,
SB23,C00165159,SB23.19828.3,SB23.19828,SB23,CCM,LISA MCCLAIN FOR CONGRESS,,,,,,11540 34 MILE ROAD,,BRUCE TOWNSHIP,MI,48065,P2024,,2023-07-31,1000.00,,Donation,011,C00726042,LISA MCCLAIN FOR CONGRESS,,,,,,,H,MI,10,,,,,,,X,
SB23,C00165159,SB23.19828.4,SB23.19828,SB23,CCM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,P2024,,2023-07-31,1000.00,,Donation,011,C00815415,LAWLER FOR CONGRESS,,,,,,,H,NY,17,,,,,,,X,
SB23,C00165159,SB23.19828.5,SB23.19828,SB23,CCM,"LAUREL LEE FOR CONGRESS, INC.",,,,,,P.O. BOX 2743,,BRANDON,FL,33509,P2024,,2023-07-31,1000.00,,Donation,011,C00815373,"LAUREL LEE FOR CONGRESS, INC.",,,,,,,H,FL,15,,,,,,,X,
SB23,C00165159,SB23.19828.6,SB23.19828,SB23,CCM,LANGWORTHY FOR CONGRESS,,,,,,PO BOX 120,,CLARENCE,NY,14031,P2024,,2023-07-31,1000.00,,Donation,011,C00817932,LANGWORTHY FOR CONGRESS,,,,,,,H,NY,23,,,,,,,X,
SB23,C00165159,SB23.19828.7,SB23.19828,SB23,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,P2024,,2023-07-31,1000.00,,Donation,011,C00806018,LALOTA FOR CONGRESS,,,,,,,H,NY,01,,,,,,,X,
SB23,C00165159,SB23.19828.8,SB23.19828,SB23,COM,KEVIN KILEY FOR CONGRESS,,,,,,9458 TREELAKE RD.,,GRANITE BAY,CA,95746,P2024,,2023-07-31,1000.00,,Donation,011,C00801985,KEVIN KILEY FOR CONGRESS,,,,,,,H,CA,03,,,,,,,X,
SB23,C00165159,SB23.19828.9,SB23.19828,SB23,CCM,FRIENDS OF DUSTY JOHNSON,,,,,,PO BOX 278,,MITCHELL,SD,57301,P2024,,2023-07-31,1000.00,,Donation,011,C00628917,FRIENDS OF DUSTY JOHNSON,,,,,,,H,SD,01,,,,,,,X,
SB23,C00165159,SB23.19828.10,SB23.19828,SB23,CCM,HUIZENGA FOR CONGRESS,,,,,,PO BOX 254,,ZEELAND,MI,49464,P2024,,2023-07-31,1000.00,,Donation,011,C00459297,HUIZENGA FOR CONGRESS,,,,,,,H,MI,04,,,,,,,X,
SB23,C00165159,SB23.19828.11,SB23.19828,SB23,CCM,HOUCHIN FOR CONGRESS,,,,,,PO BOX 234,,SALEM,IN,47167,P2024,,2023-07-31,1000.00,,Donation,011,C00800649,HOUCHIN FOR CONGRESS,,,,,,,H,IN,09,,,,,,,X,
SB23,C00165159,SB23.19828.12,SB23.19828,SB23,CCM,FRIENDS OF MICHAEL GUEST,,,,,,POST OFFICE BOX 470,,BRANDON,MS,39043,P2024,,2023-07-31,1000.00,,Donation,011,C00665752,FRIENDS OF MICHAEL GUEST,,,,,,,H,MS,03,,,,,,,X,
SB23,C00165159,SB23.19828.13,SB23.19828,SB23,CCM,CARLOS GIMENEZ FOR CONGRESS,,,,,,1421 SW 107TH AVE #236,,MIAMI,FL,33174,P2024,,2023-07-31,1000.00,,Donation,011,C00735985,CARLOS GIMENEZ FOR CONGRESS,,,,,,,H,FL,26,,,,,,,X,
SB23,C00165159,SB23.19828.14,SB23.19828,SB23,COM,GARBARINO FOR CONGRESS,,,,,,PO BOX 101,,BAYPORT,NY,11705,P2024,,2023-07-31,1000.00,,Donation,011,C00729954,GARBARINO FOR CONGRESS,,,,,,,H,NY,02,,,,,,,X,
SB23,C00165159,SB23.19828.15,SB23.19828,SB23,CCM,MIKE FLOOD FOR CONGRESS,,,,,,PO BOX 81041,,LINCOLN,NE,68501,P2024,,2023-07-31,1000.00,,Donation,011,C00801241,MIKE FLOOD FOR CONGRESS,,,,,,,H,NE,01,,,,,,,X,
SB23,C00165159,SB23.19828.16,SB23.19828,SB23,COM,FEENSTRA FOR CONGRESS,,,,,,641 2ND ST,,HULL,IA,51239,P2024,,2023-07-31,1000.00,,Donation,011,C00693663,FEENSTRA FOR CONGRESS,,,,,,,H,IA,04,,,,,,,X,
SB23,C00165159,SB23.19828.17,SB23.19828,SB23,CCM,FINSTAD FOR CONGRESS,,,,,,PO BOX 923,,NEW ULM,MN,56073,P2024,,2023-07-31,1000.00,,Donation,011,C00807743,FINSTAD FOR CONGRESS,,,,,,,H,MN,01,,,,,,,X,
SB23,C00165159,SB23.19828.18,SB23.19828,SB23,CCM,CHUCK EDWARDS FOR CONGRESS,,,,,,337 NORTH MAIN STREET,,HENDERSONVILLE,NC,28792,P2024,,2023-07-31,1000.00,,Donation,001,C00796433,CHUCK EDWARDS FOR CONGRESS,,,,,,,,,,,,,,,,X,
