form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00324483,SB23.13676,,,CCM,Andrea Salinas for Oregon,,,,,,PO Box 230985,,Tigard,OR,97281,P2024,,2023-04-19,1000.00,,Contribution,011,,Andrea Salinas for Oregon,,Salinas,Andrea,,,,H,OR,06,,,,,,,,
SB23,C00324483,SB23.13643,,,CCM,Ashley Hinson for Congress,,,,,,PO Box 811,,Marion,IA,52302,P2024,,2023-06-21,3000.00,,Contribution,011,,Ashley Hinson for Congress,,Hinson,Ashley,A,,,H,IA,02,,,,,,,,
SB23,C00324483,SB23.13620,,,CCM,BIG SKY OPPORTUNITY PAC,,,,,,PO BOX 1618,,HELENA,MT,59624,O2023,NA,2023-03-16,1000.00,,Contribution,011,C00542027,,,,,,,,,,,,,,,,,,
SB23,C00324483,SB23.13624,,,CCM,Blake Moore for Congress,,,,,,358 South 700 E B505,,Salt Lake City,UT,84102,C2024,Convention,2023-03-28,5000.00,,Contribution,011,,Blake Moore for Congress,,Moore,Blake,,,,H,UT,01,,,,,,,,
SB23,C00324483,SB23.13670,,,CCM,Bonamici For Congress,,,,,,PO Box 1632,,Beaverton,OR,97075,P2024,,2023-03-16,1000.00,,Contribution,011,,Bonamici For Congress,,Bonamici,Suzanne,,,,H,OR,01,,,,,,,,
SB23,C00324483,SB23.13633,,,CCM,Cathy McMorris Rodgers for Congress,,,,,,Box 137,,Spokane,WA,99210,P2024,,2023-06-21,5000.00,,Contribution,011,,Cathy McMorris Rodgers for Congress,,McMorris Rodgers,Cathy,,,,H,WA,05,,,,,,,,
SB23,C00324483,SB23.13687,,,PAC,CLEANPOWER PAC,,,,,,1501 M Street,,Washington,DC,20005,O2023,NA,2023-04-19,5000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB23,C00324483,SB23.13628,,,PAC,COUNTRY ROADS PAC,,,,,,PO BOX 1387,,CHARLESTON,WV,25325,O2023,NA,2023-04-19,5000.00,,Contribution,011,C00484402,,,,,,,,,,,,,,,,,,
SB23,C00324483,SB23.13671,,,CCM,Cramer for Senate,,,,,,PO Box 396,,Bismarck,ND,58502,P2024,,2023-03-16,1000.00,,Contribution,011,,Cramer for Senate,,Cramer,Kevin,,,,S,ND,,,,,,,,,
SB23,C00324483,SB23.13616,,,CCM,Curtis for Congress,,,,,,370 East South Temple,Suite 580,Salt Lake City,UT,84111,C2024,Convention,2023-03-16,2500.00,,Contribution,011,,Curtis for Congress,,Curtis,John,,,,H,UT,03,,,,,,,,
