form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00211318,E0EB1C1E3C9AE14FC6C,,,COM,A House United,,,,,,39 Washburn Avenue,,Portland,ME,04101,,,2023-11-03,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,8098FA012F18E750831,,,COM,Assembly Democratic Campaign Committee,,,,,,PO Box 814,,Madison,WI,53701,,,2023-11-20,750.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,CE20E2916CA58B59BB4,,,COM,Bannister for House,,,,,,PO Box 1828,,Greenville,SC,29602,,,2023-11-20,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,767FA7BA82FB691C401,,,COM,Beshear Coleman 2023 Inaugural,,,,,,250 West Main Street Suite 2900,,Lexington,KY,40507,,,2023-11-30,25000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,AD2B00BD43E645A7B1B,,,COM,Binkley for Montana House District 85,,,,,,PO Box 1601,,Hamilton,MT,59840,,,2023-11-21,400.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,A7650F349C5702B52E4,,,COM,Born for Assembly,,,,,,PO Box 851,,Beaver Dam,WI,53916,,,2023-11-20,750.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,46EB8E6C8A5D6D37A94,,,COM,Brockman for House District 8,,,,,,PO Box 10016,,Kalispell,MT,59904,,,2023-11-21,200.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,2F03156F42B367553A1,,,COM,Buttrey for Montana,,,,,,708 Central Avenue,,Great Falls,MT,59401,,,2023-11-21,200.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,756C837A8DF2C085971,,,COM,Cavalier for Milwaukee,,,,,,5027 W North Avenue,,Milwaukee,WI,53208,,,2023-11-03,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,D5F9FA883F6E36511D9,,,COM,Committee to Elect a Republican Senate,,,,,,PO Box 2741,,Madison,WI,53701,,,2023-11-20,750.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,D9BE90C04FCD8FDDFB9,,,COM,Committee to Elect Brenden Jones,,,,,,PO Box 1,,Tabor City,NC,28463,,,2023-11-20,1100.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,17C8B833201BFCA13B0,,,COM,Committee to Elect Donny Lambeth,,,,,,4627 South Main St,,Winston-Salem,NC,27127,,,2023-11-20,1300.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,BFEA7403256BF91FCC2,,,COM,Committee to Elect Jake Johnson,,,,,,PO Box 681,,Columbus,NC,28722,,,2023-11-20,1300.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,6C251CD6F4EAFB22797,,,COM,Courtenay for Kalispell HD7,,,,,,PO Box 8315,,Kalispell,MT,59904,,,2023-11-21,200.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,ABFB601146EE45EB3C2,,,COM,Davis for SC House 100,,,,,,123 Linesquare Road,,Moncks Corner,SC,29461,,,2023-11-20,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,13B710B53E0A8966911,,,COM,Fern for SD 2,,,,,,211 Dakota Ave,,Whitefish,MT,59937,,,2023-11-21,150.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,3E240ED2C83FCC823ED,,,COM,Friends of Ben Bowman,,,,,,9390 SW Julia Pl,,Tigard,OR,97224,,,2023-11-21,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,D7EC00C8F44D608FB00,,,COM,Friends of Deb Patterson,,,,,,3222 Sunridge Dr,,S. Salem,OR,97302,,,2023-11-21,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,A92BD75AB5993632F4B,,,COM,Friends of Elizabeth Steiner Hayward,,,,,,3321 SE 20th Ave,,Portland,OR,97202,,,2023-11-21,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,027949955C5F6CD08EE,,,COM,Friends of Emma Kerr-Carpenter,,,,,,425 Burlington Ave,,Billings,MT,59101,,,2023-11-21,200.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,91C64070ABDCFA09CC3,,,COM,Friends of Julie Fahey,,,,,,1831 Todd St,,Eugene,OR,97405,,,2023-11-21,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,FF8850FF1A5B044B6A4,,,COM,Friends of Melissa Agard,,,,,,1638 Mayfield Lane,,Madison,WI,53704,,,2023-11-20,750.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,05645BBE6D1DCD5DCCF,,,COM,Friends of Nancy Nathanson,,,,,,2145 Ashbury Dr,,Eugene,OR,97408,,,2023-11-21,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,72588AC2F41EB8BE042,,,COM,Harvey Peeler for Senate,,,,,,PO Box 742,,Gaffney,SC,29342,,,2023-11-20,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,B01F3102B3E90B0D046,,,COM,House Democratic Campaign Committee,,,,,,PO Box 2021,,Augusta,ME,04338,,,2023-11-03,1500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,034360651949B823446,,,COM,House Republican Fund,,,,,,PO Box 5629,,Augusta,ME,04332,,,2023-11-03,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,4C691AF281971985FDA,,,COM,Jason Saine Committee,,,,,,417 East Main St - Ste 103,,Lincolnton,NC,28092,,,2023-11-20,1300.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,7D8F9DD5854301F76E9,,,COM,Jim Burgin for Senate Committee,,,,,,PO Box 1,,Angier,NC,27501,,,2023-11-20,1300.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,3F925B18FCD0661A7F0,,,COM,Jim Perry Committee,,,,,,3504 Lakeview Trail,,Kinston,NC,28504,,,2023-11-20,1300.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,4921DCF99A8EA220E98,,,COM,Jon Husted for Ohio,,,,,,PO Box 6290,,Columbus,OH,43206,,,2023-11-03,5000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,DC75568D9D6BC404A3E,,,COM,Joyce Krawiec for NC Senate,,,,,,7030 Interlaken Dr,,Kernersville,NC,27284,,,2023-11-20,1300.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,A2490520A0749151AAE,,,COM,Kate Lieber for State Senate,,,,,,3321 SE 20th Ave,,Portland,OR,97202,,,2023-11-21,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,17CFC128F536D1A57A1,,,COM,Liz Baker Murrill for Attorney General,,,,,,111 Veterans Memorial Blvd - Ste 1,,Metairie,LA,70005,,,2023-11-03,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,3006536C478A6AA32D6,,,COM,Llew Jones for Montana Legislature,,,,,,1102 4th Avenue SW,,Conrad,MT,59425,,,2023-11-21,200.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,96E4554FB2B689D4C17,,,COM,Maine Senate Republican Majority,,,,,,Po Box 1,,Augusta,ME,04332,,,2023-11-03,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,A5344636011BE543C91,,,COM,Mary Caferro for HD 81,,,,,,PO Box 668,,Helena,MT,59624,,,2023-11-21,200.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,390F887A49A75E2A9EA,,,COM,McInnis for State Senate,,,,,,PO Box 3776,,Pinehurst,NC,28374,,,2023-11-20,1100.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,E05DAA1538E6DAB2E53,,,COM,Montana Republican State Central Committee (NON-FEDERAL),,,,,,PO Box 935,,Helena,MT,59624,,,2023-11-21,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,737A40324AC6DEBAEBB,,,COM,Murrell Smith for SC House,,,,,,PO Box 580,,Sumter,SC,29151,,,2023-11-20,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,6771965887E1B6CFB7E,,,COM,New Mexico Senate Democrats,,,,,,313 Moon Street NE,,Albuquerque,NM,87123,,,2023-11-21,2000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,B97E98EE24BD64F3ABB,,,COM,One Team Louisiana,,,,,,6048 Marshall Foch Street,,New Orleans,LA,70124,,,2023-11-03,5000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,20310B8D7DEEB7D3219,,,COM,PAC 22,,,,,,PO Box 1397,,Belen,NM,87002,,,2023-11-21,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,E4517411F7A210E6C1E,,,COM,Republican Assembly Campaign Committee,,,,,,148 E. Johnson Street,,Madison,WI,53703,,,2023-11-20,750.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,B2FB12CC0D7331CAF21,,,COM,Senate Democratic Campaign Committee,,,,,,PO Box 2207,,Augusta,ME,04338,,,2023-11-03,1500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,4863A18F547B045E89F,,,COM,Taxpayers for Marklein,,,,,,S11665 Soeldner Road,,Spring Green,WI,53588,,,2023-11-20,750.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,98A72492B573228F823,,,COM,The Speaker Fund,,,,,,PO Box 27654,,Albuquerque,NM,87125,,,2023-11-21,2000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00211318,AD20CCF4D7D2DAADC46,,,COM,Thomas Alexander for SC Senate,,,,,,150 Cleveland Drive,,Walhalla,SC,29691,,,2023-11-20,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
