form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00028787,11861321,,,PAC,ARKPAC,,,,,,PO Box 1672,,Alexandria,VA,22313,,,2024-05-07,5000.00,0.00,,011,C00413948,,,,,,,,,,,,,,,,,,
SB23,C00028787,11861322,,,CCM,Pete Sessions For Congress,,,,,,PO Box 7754,,Waco,TX,767147754,G2024,,2024-05-07,5000.00,0.00,,011,C00303305,Pete Sessions For Congress,H2TX03126,Sessions,Pete,,Rep.,,H,TX,17,,,,,,,,
SB23,C00028787,11861325,,,CCM,Dobson for Congress,,,,,,PO Box 6051,,Montgomery,AL,36106,G2024,,2024-05-07,5000.00,0.00,,011,C00855494,Dobson for Congress,,Dobson,Caroleene,,,,H,AL,02,,,,,,,,
SB23,C00028787,11861822,,,CCM,Andy Harris For Congress,,,,,,PO Box 426,,Stevensville,MD,21666,G2024,,2024-05-07,5000.00,0.00,,011,C00435974,Andy Harris For Congress,H8MD01094,Harris,Andy,,Rep.,,H,MD,01,,,,,,,,
SB23,C00028787,11862333,,,CCM,Scott Fitzgerald For Congress,,,,,,PO Box 484,,Oconomowoc,WI,53066,P2024,,2024-05-07,5000.00,0.00,,011,C00720011,Scott Fitzgerald For Congress,H0WI05113,Fitzgerald,Scott,,Rep.,,H,WI,05,,,,,,,,
SB23,C00028787,11863983,,,CCM,Tony Gonzales For Congress,,,,,,14439 Nw Military Highway,Suite 108-488,San Antonio,TX,78231,R2024,2024 Texas Run-Off,2024-05-14,5000.00,0.00,,011,C00706614,Tony Gonzales For Congress,H0TX35015,Gonzales,Ernest,,,II,H,TX,23,,,,,,,,
SB23,C00028787,11863984,,,CCM,Max Miller For Congress,,,,,,12 Chippenham Ct,,Rocky River,OH,44116,G2024,,2024-05-14,2500.00,0.00,,011,C00770818,Max Miller For Congress,H2OH16051,Miller,Max,,Rep.,,H,OH,07,,,,,,,,
SB23,C00028787,11863986,,,CCM,Barry Moore For Congress,,,,,,P.O. Box 310815,,Enterprise,AL,36331,G2024,,2024-05-14,5000.00,0.00,,011,C00720375,Barry Moore For Congress,H8AL02171,Moore,Barry,,Rep.,,H,AL,02,,,,,,,,
SB23,C00028787,11863998,,,CCM,Desposito For New York,,,,,,PO Box 188,,Island Park,NY,11558,P2024,,2024-05-14,2500.00,0.00,,011,C00809426,Desposito For New York,H2NY04277,D'Esposito,Anthony,,Rep.,,H,NY,04,,,,,,,,
SB23,C00028787,11864955,,,CCM,Jeff Crank For Congress,,,,,,9235 N Union Blvd,Ste 150-164,Colorado Springs,CO,80920,P2024,,2024-05-15,5000.00,0.00,,011,C00865592,Jeff Crank For Congress,H4CO05147,Crank,Jeff,,Mr.,,H,CO,05,,,,,,,,
SB23,C00028787,11865028,,,CCM,Aaron Bean for Congress,,,,,,2640 A Witcham Dtive,,Tallahassee,FL,32308,P2024,,2024-05-15,2500.00,0.00,,011,C00816983,Aaron Bean for Congress,,Bean,Aaron,,,,H,FL,04,,,,,,,,
SB23,C00028787,11865029,,,CCM,Friends Of Neal Dunn,,,,,,PO Box 16088,,Panama City,FL,32406,P2024,,2024-05-15,2500.00,0.00,,011,C00582304,Friends Of Neal Dunn,H6FL02208,Dunn,Neal,,Rep.,,H,FL,02,,,,,,,,
SB23,C00028787,11865030,,,CCM,Greg Steube For Congress,,,,,,5317 Fruitville Rd,#102,Sarasota,FL,34232,P2024,,2024-05-15,2500.00,0.00,,011,C00671891,Greg Steube For Congress,H8FL17053,Steube,Greg,,,,H,FL,17,,,,,,,,
SB23,C00028787,11865362,,,CCM,Scott Franklin For Congress,,,,,,P.O. Box 2811,,Lakeland,FL,33806,P2024,,2024-05-16,2500.00,0.00,,011,C00742247,Scott Franklin For Congress,H0FL15104,Franklin,Scott,,,,H,FL,18,,,,,,,,
SB23,C00028787,11866386,,,CCM,Zinke For Congress,,,,,,PO Box 1596,,Helena,MT,59624,G2024,,2024-05-20,5000.00,0.00,,011,C00550871,Zinke For Congress,H4MT01041,Zinke,Ryan,,,,H,MT,01,,,,,,,,
SB23,C00028787,11866387,,,CCM,Celeste For Congress,,,,,,1794 W. Aaron Tippets Road,,Cedar City,UT,84721,P2024,,2024-05-20,5000.00,0.00,,011,C00842765,Celeste For Congress,H4UT02296,Maloy,Celeste,,Ms.,,H,UT,02,,,,,,,,
SB23,C00028787,11866388,,,CCM,Amodei For Nevada,,,,,,503 N Division St,,Carson City,NV,89703,P2024,,2024-05-20,5000.00,0.00,,011,C00496760,Amodei For Nevada,H2NV02395,Amodei,Mark,E.,Rep.,,H,NV,02,,,,,,,,
SB23,C00028787,11866706,,,CCM,Hogan For Maryland Inc.,,,,,,2077 Somerville Road,Suite 206,Annapolis,MD,21401,G2024,,2024-05-21,5000.00,0.00,,011,C00869016,Hogan For Maryland Inc.,S4MD00483,Hogan,Larry,,Mr.,,S,MD,,,,,,,,,
