form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00668905,SE.5131,,,ORG,360 Touch Advertising,,,,,,PO Box 982467,,Park City,UT,84098,P2024,,2024-05-30,659937.56,2024-05-30,3438302.33,Media Placement,004,C00668905,S,H0VA07133,MCGUIRE,JOHN,J,,III,H,05,VA,Wojciechowski,Maria,,,,2024-10-08,
SE,C00668905,SE.5185,,,ORG,360 Touch Advertising,,,,,,PO Box 982467,,Park City,UT,84098,P2024,,2024-06-04,470396.32,2024-05-31,4116551.25,Media Placement,004,C00668905,O,H0VA05160,GOOD,ROBERT,G,,,H,05,VA,Wojciechowski,Maria,,,,2024-10-08,
SE,C00668905,SE.5240,,,ORG,360 Touch Advertising,,,,,,PO Box 982467,,Park City,UT,84098,P2024,,2024-06-11,96612.00,2024-06-07,4367677.81,Media Placement,004,C00668905,O,H0VA05160,GOOD,ROBERT,G,,,H,05,VA,Wojciechowski,Maria,,,,2024-10-08,
SE,C00668905,SE.5248,,,ORG,Advantage Inc.,,,,,,9420 Bonita Beach Road SE,Suite 200,Bonita Springs,FL,34135,P2024,,2024-06-14,18750.00,2024-06-14,4388689.43,Phone calls,004,C00668905,S,H0VA07133,MCGUIRE,JOHN,J,,III,H,05,VA,Wojciechowski,Maria,,,,2024-10-08,
SE,C00668905,SE.5249,,,ORG,Advantage Inc.,,,,,,9420 Bonita Beach Road SE,Suite 200,Bonita Springs,FL,34135,P2024,,2024-06-14,6250.00,2024-06-14,4394939.43,Phone calls,004,C00668905,O,H0VA05160,GOOD,ROBERT,G,,,H,05,VA,Wojciechowski,Maria,,,,2024-10-08,
SE,C00668905,SE.5253,,,ORG,Advantage Inc.,,,,,,9420 Bonita Beach Road SE,Suite 200,Bonita Springs,FL,34135,P2024,,2024-06-14,13500.00,2024-06-14,1567845.65,Phone calls,004,C00668905,S,H2VA07170,ANDERSON,DERRICK,,,,H,07,VA,Wojciechowski,Maria,,,,2024-10-08,
SE,C00668905,SE.5221,,,ORG,APEX Strategies LLC,,,,,,PO Box 17302,,Arlington,VA,22216,P2024,,2024-06-04,1661.96,2024-06-05,4168713.51,Text messages,004,C00668905,O,H0VA05160,GOOD,ROBERT,G,,,H,05,VA,Wojciechowski,Maria,,,,2024-10-08,
SE,C00668905,SE.5245,,,ORG,APEX Strategies LLC,,,,,,PO Box 17302,,Arlington,VA,22216,P2024,,2024-06-12,2261.62,2024-06-13,4369939.43,Text Messages,004,C00668905,O,H0VA05160,GOOD,ROBERT,G,,,H,05,VA,Wojciechowski,Maria,,,,2024-10-08,
SE,C00668905,SE.5259,,,ORG,APEX Strategies LLC,,,,,,PO Box 17302,,Arlington,VA,22216,P2024,,2024-06-15,2225.51,2024-06-15,4397164.94,Text messages,004,C00668905,S,H0VA07133,MCGUIRE,JOHN,J,,III,H,05,VA,Wojciechowski,Maria,,,,2024-10-08,
SE,C00668905,SE.5260,,,ORG,APEX Strategies LLC,,,,,,PO Box 17302,,Arlington,VA,22216,P2024,,2024-06-15,2225.51,2024-06-15,4397164.94,Text messages,004,C00668905,O,H0VA05160,GOOD,ROBERT,G,,,H,05,VA,Wojciechowski,Maria,,,,2024-10-08,
SE,C00668905,SE.5152,,,ORG,Creative Direct,,,,,,PO Box 6654,,Richmond,VA,23230,P2024,,2024-05-31,2525.00,2024-05-30,762755.55,Text Messages,004,C00668905,S,H2VA07170,ANDERSON,DERRICK,,,,H,07,VA,Wojciechowski,Maria,,,,2024-10-08,
SE,C00668905,SE.5180,,,ORG,Creative Direct,,,,,,PO Box 6654,,Richmond,VA,23230,P2024,,2024-06-04,20915.00,2024-05-30,783670.55,Direct Mail,004,C00668905,S,H2VA07170,ANDERSON,DERRICK,,,,H,07,VA,Wojciechowski,Maria,,,,2024-10-08,
SE,C00668905,SE.5224,,,ORG,Creative Direct,,,,,,PO Box 6654,,Richmond,VA,23230,P2024,,2024-06-07,2470.00,2024-06-04,1133451.85,Text messages,004,C00668905,S,H2VA07170,ANDERSON,DERRICK,,,,H,07,VA,Wojciechowski,Maria,,,,2024-10-08,
SE,C00668905,SE.5231,,,ORG,Creative Direct,,,,,,PO Box 6654,,Richmond,VA,23230,P2024,,2024-06-11,24022.00,2024-06-05,1157473.85,Direct Mail,004,C00668905,S,H2VA07170,ANDERSON,DERRICK,,,,H,07,VA,Wojciechowski,Maria,,,,2024-10-08,
SE,C00668905,SE.5256,,,ORG,Creative Direct,,,,,,PO Box 6654,,Richmond,VA,23230,P2024,,2024-06-15,2442.00,2024-06-11,1554345.65,Text messages,004,C00668905,S,H2VA07170,ANDERSON,DERRICK,,,,H,07,VA,Wojciechowski,Maria,,,,2024-10-08,
SE,C00668905,SE.5264,,,ORG,Creative Direct,,,,,,PO Box 6654,,Richmond,VA,23230,P2024,,2024-06-16,7149.00,2024-06-14,1574994.65,Text Messages,004,C00668905,S,H2VA07170,ANDERSON,DERRICK,,,,H,07,VA,Wojciechowski,Maria,,,,2024-10-08,
