form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00423236,SB23.58054,,,CCM,BLAKE MOORE FOR CONGRESS,,,,,,358 SOUTH 700 E,B505,SALT LAKE CITY,UT,84102,P2024,,2023-05-23,1000.00,,,,C00738872,BLAKE MOORE FOR CONGRESS,H0UT01205,MOORE,BLAKE,,,,H,UT,01,,,,,,,,
SB23,C00423236,SB23.58057,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO BOX 58746,,PHILADELPHIA,PA,19102,G2024,,2023-05-23,1000.00,,,,C00431056,BOB CASEY FOR SENATE INC,S6PA00217,CASEY,ROBERT P JR,,,,S,PA,00,,,,,,,,
SB23,C00423236,SB23.58032,,,CCM,BUCSHON FOR CONGRESS,,,,,,PO BOX 250,,NEWBURGH,IN,47629,P2024,,2023-02-23,1000.00,,,,C00468256,BUCSHON FOR CONGRESS,H0IN08114,BUCSHON,LARRY D,,,,H,IN,08,,,,,,,,
SB23,C00423236,SB23.58031,,,CCM,CATHY MCMORRIS RODGERS FOR CONGRESS,,,,,,BOX 137,,SPOKANE,WA,99210,P2024,,2023-02-17,2500.00,,,,C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,H4WA05077,MCMORRIS RODGERS,CATHY,,,,H,WA,05,,,,,,,,
SB23,C00423236,SB23.58042,,,CCM,CURTIS FOR CONGRESS,,,,,,"370 EAST SOUTH TEMPLE, SUITE 580",,SALT LAKE CITY,UT,84111,P2024,,2023-03-27,1000.00,,Federal Contribution,,C00647339,CURTIS FOR CONGRESS,H8UT03238,CURTIS,JOHN,,,,H,UT,03,,,,,,,,
SB23,C00423236,SB23.58039,,,PAC,DAINES SENATE MAJORITY FUND,,,,,,228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,O2023,OTHER,2023-03-07,2500.00,,Federal Contribution,,C00571596,,,,,,,,,,,,,,,,,,
SB23,C00423236,SB23.58048,,,CCM,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,,,,,,PO BOX 1131,,GREENVILLE,NC,27835,P2024,,2023-05-23,1000.00,,,,C00697649,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,H0NC03172,MURPHY,GREGORY FRANCIS DR.,,,,H,NC,03,,,,,,,,
SB23,C00423236,SB23.58035,,,CCM,GUTHRIE FOR CONGRESS,,,,,,PO BOX 9639,,BOWLING GREEN,KY,42102,P2024,,2023-03-07,1000.00,,,,C00445023,GUTHRIE FOR CONGRESS,H8KY02031,GUTHRIE,S. BRETT HON.,,,,H,KY,02,,,,,,,,
SB23,C00423236,SB23.58033,,,PAC,IDAHO CONSERVATIVE GROWTH FUND,,,,,,"824 S MILLEDGE AVE, STE 101",,ATHENS,GA,30605,O2023,other,2023-02-23,5000.00,,federal contribution,,C00544270,,,,,,,,,,,,,,,,,,
SB23,C00423236,SB23.58029,,,PAC,JACKY ROSEN VICTORY FUND,,,,,,611 PENNSYLVANIA AVE SE,NUM 143,WASHINGTON,DC,20003,O2023,OTHER,2023-02-13,1000.00,,Federal Contribution,,C00772517,,,,,,,,,,,,,,,,,,
SB23,C00423236,SB23.58030,,,CCM,JOSH GOTTHEIMER FOR CONGRESS,,,,,,PO BOX 584,,RIDGEWOOD,NJ,07451,P2024,,2023-02-17,1000.00,,,,C00573949,JOSH GOTTHEIMER FOR CONGRESS,H6NJ05171,GOTTHEIMER,JOSH,,,,H,NJ,05,,,,,,,,
SB23,C00423236,SB23.58040,,,PAC,MA 4 DEMS PAC,,,,,,PO BOX 600698,,NEWTONVILLE,MA,02460,O2023,OTHER,2023-03-07,1000.00,,Federal Contribution,,C00786392,,,,,,,,,,,,,,,,,,
SB23,C00423236,SB23.58022,,,CCM,MARSHA FOR SENATE,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,P2024,,2023-02-02,1500.00,,,,C00376939,MARSHA FOR SENATE,H2TN06030,BLACKBURN,MARSHA MRS.,,,,H,TN,07,,,,,,,,
SB23,C00423236,SB23.58021,,,CCM,MATSUI FOR CONGRESS,,,,,,PO BOX 1738,,SACRAMENTO,CA,95812,P2024,,2023-02-03,4000.00,,,,C00409219,MATSUI FOR CONGRESS,H6CA05195,MATSUI,DORIS,,,,H,CA,06,,,,,,,,
SB23,C00423236,SB23.58059,,,PAC,MR. SOUTHERN MISSOURIAN IN THE HOUSE PAC,,,,,,PO BOX 30844,,BETHESDA,MD,20824,O2023,OTHER,2023-05-23,2000.00,,Federal Contribution,,C00563726,,,,,,,,,,,,,,,,,,
SB23,C00423236,SB23.58058,,,CCM,PASCRELL FOR CONGRESS,,,,,,POB 100,,TEANECK,NJ,07666,P2024,,2023-06-27,1000.00,,,,C00313510,PASCRELL FOR CONGRESS,H6NJ08118,PASCRELL,WILLIAM J. JR.,,,,H,NJ,09,,,,,,,,
SB23,C00423236,SB23.58027,,,CCM,RICHARD E NEAL FOR CONGRESS COMMITTEE,,,,,,76 MAGNOLIA TERRACE,,SPRINGFIELD,MA,01108,P2024,,2023-02-13,2500.00,,,,C00226522,RICHARD E NEAL FOR CONGRESS COMMITTEE,H8MA02041,NEAL,RICHARD E MR.,,,,H,MA,01,,,,,,,,
SB23,C00423236,SB23.58026,,,PAC,SINEMA LEADERSHIP FUND,,,,,,928 W GLENROSA,,PHOENIX,AZ,85013,O2023,OTHER,2023-02-13,2500.00,,Federal Contribution,,C00789834,,,,,,,,,,,,,,,,,,
SB23,C00423236,SB23.58025,,,CCM,TERRI SEWELL FOR CONGRESS,,,,,,PO BOX 1964,,BIRMINGHAM,AL,35201,P2024,,2023-02-06,1000.00,,,,C00458976,TERRI SEWELL FOR CONGRESS,H0AL07086,SEWELL,TERRI A.,,,,H,AL,07,,,,,,,,
SB23,C00423236,SB23.58043,,,PAC,TIM SCOTT FOR AMERICA,,,,,,7620 RIVERS AVE,"STE 370, #312",NORTH CHARLESTON,SC,29406,P2024,,2023-04-10,5000.00,,,,,,S4SC00240,SCOTT,TIMOTHY E.,,,,S,SC,00,,,,,,,,
SB23,C00423236,SB23.58036,,,PAC,TOGETHER HOLDING OUR MAJORITY PAC,,,,,,PO BOX 97275,,RALEIGH,NC,27624,P2024,,2023-03-07,2500.00,,,,C00571323,,,,,,,,,,,,,,,,,,
SB23,C00423236,SB23.58047,,,CCM,WENSTRUP FOR CONGRESS,,,,,,PO BOX 9551,,CINCINNATI,OH,45209,P2024,,2023-04-10,1000.00,,,,C00497818,WENSTRUP FOR CONGRESS,H2OH02085,WENSTRUP,BRAD DR.,,,,H,OH,02,,,,,,,,
