form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00883876,SB21B.4375,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,P2024,,2024-08-04,202.24,,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00883876,SB21B.4376,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,P2024,,2024-08-11,573.17,,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00883876,SB21B.4377,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,P2024,,2024-08-18,1461.50,,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00883876,SB21B.4378,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,P2024,,2024-08-25,542.36,,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00883876,SB21B.4379,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,P2024,,2024-08-31,2.97,,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00883876,SB21B.4380,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,P2024,,2024-09-01,15.80,,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00883876,SB21B.4381,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,P2024,,2024-09-08,1.98,,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00883876,SB21B.4382,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,G2024,,2024-09-15,42.47,,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00883876,SB21B.4383,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,G2024,,2024-09-22,1.19,,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00883876,SB21B.4384,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,G2024,,2024-09-29,0.99,,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00883876,SB21B.4391,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,G2024,,2024-09-30,1.98,,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00883876,SB21B.4392,,,ORG,"Blue Wave Political Partners, LLC",,,,,,122 C St NW Ste 360,,Washington,DC,20001,G2024,,2024-09-30,1000.00,,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00883876,SB21B.4394,,,ORG,"Blue Wave Political Partners, LLC",,,,,,122 C St NW Ste 360,,Washington,DC,20001,G2024,,2024-09-30,9462.23,,Fundraising Expense,,,,,,,,,,,,,,,,,,,,
