form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00197103,B865310,,,PAC,Treasure Florida,,,,,,224 East 6th Avenue 2nd Floor,,Tallahassee,FL,32303,G2024,,2024-02-07,7500.00,,G-2024 State PAC  FL,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B869069,,,PTY,Florida Republican Senatorial Campaign Committee,,,,,,2640-A Mitcham Drive,,Tallahassee,FL,32308,O2024,Not Applicable,2024-03-29,10000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B869070,,,PTY,Florida House Republican Campaign Cmte,,,,,,1103 Hays Street,,Tallahassee,FL,32301,O2024,Not Applicable,2024-03-29,10000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B869071,,,PAC,Committee to Protect Florida,,,,,,PO Box 10205,,Tallahassee,FL,32302,O2024,Not Applicable,2024-03-29,7500.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B869072,,,PAC,Yeager for Florida,,,,,,1509 East 9th Avenue,,Tampa,FL,33605,O2024,Not Applicable,2024-03-29,2500.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B869073,,,PAC,Friends of Nick DiCeglie,,,,,,1103 Hays Street,,Tallahassee,FL,32301,O2024,Not Applicable,2024-03-29,5000.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B869074,,,PAC,Friends of Blaise Ingoglia,,,,,,610 S. Boulevard,,Tampa,FL,33606,O2024,Not Applicable,2024-03-29,5000.00,,Non-Federal PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B869075,,,PTY,Florida House Democratic Campaign Committee,,,,,,2618 Centennial Place,,Tallahassee,FL,32308,O2024,Not Applicable,2024-03-29,5000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B869076,,,PAC,Faith Family Freedom Coalition,,,,,,1103 Hays Street,,Tallahassee,FL,32301,O2024,Not Applicable,2024-03-29,2500.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B869077,,,PAC,Floridians for Economic Prosperity,,,,,,2055 NW Diamond Creek Way,,Jensen Beach,FL,34957,O2024,Not Applicable,2024-03-29,2500.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B869078,,,PAC,Friends of Danny Alvarez,,,,,,1509 E 9th Ave,,Tampa,FL,33605,O2024,Not Applicable,2024-03-29,2500.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B865747,,,PAC,Carter for Michigan PAC,,,,,,86 W. Yale Avenue,,Pontiac,MI,48340,O2024,Not Applicable,2024-02-12,1000.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B865748,,,PAC,House Republican Campaign Cmte,,,,,,Post Office Box 15035,,Lansing,MI,48901,O2024,Not Applicable,2024-02-12,1000.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B865749,,,PAC,NESBITT MAJORITY FUND 2,,,,,,PO Box 419,,Paw Paw,MI,49079,O2024,Not Applicable,2024-02-12,500.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B867046,,,PAC,Santana for Michigan,,,,,,5700 Brace St,,Detroit,MI,48228,O2024,Not Applicable,2024-03-01,500.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
