form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00832139,SB23.4408,,,PAC,Bergman Victory Committee,,,,,,PO Box 9891,,Arlington,VA,22219,G2024,,2024-09-23,1000.00,,Contribution,011,C00626507,Bergman Victory Committee,,,,,,,,,,,,,,,,,
SB23,C00832139,SB23.4412,,,CCM,Boozman for Arkansas,,,,,,PO Box 671,,Rogers,AR,72757,G2024,,2024-09-23,2000.00,,Contribution to campaign,011,C00476317,Boozman for Arkansas,,,,,,,S,AR,03,,,,,,,,
SB23,C00832139,SB23.4393,,,PAC,Greater Tomorrow PAC,,,,,,PO Box 30844,,Bethesda,MD,20824,G2024,,2024-09-09,2000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB23,C00832139,SB23.4397,,,CCM,Hertel for Michigan,,,,,,PO Box 16037,,Lansing,MI,48901,G2024,,2024-09-23,500.00,,Contribution to campaign,011,C00844480,Hertel for Michigan,,,,,,,H,MI,07,,,,,,,,
SB23,C00832139,SB23.4410,,,CCM,Huizenga for Congress,,,,,,PO Box 254,,Zeeland,MI,494641509,G2024,,2024-09-23,1000.00,,Contribution to campaign,011,C00459297,Huizenga for Congress,,,,,,,H,MI,04,,,,,,,,
SB23,C00832139,SB23.4405,,,CCM,John James for Congress,,,,,,PO Box 628,,St Clair Shores,MI,48080,G2024,,2024-09-23,2000.00,,Contribution to campaign,011,,John James for Congress,,,,,,,H,MI,10,,,,,,,,
SB23,C00832139,SB23.4414,,,CCM,Klobuchar for Minnesota,,,,,,PO Box 4146,,St Paul,MN,55104,G2024,,2024-09-23,2000.00,,Contribution to campaign,011,C00431353,Klobuchar for Minnesota,,,,,,,S,MN,07,,,,,,,,
SB23,C00832139,SB23.4401,,,CCM,Kristen for Michigan,,,,,,PO Box 854,,Bay City,MI,48707,G2024,,2024-09-23,500.00,,Contribution to campaign,011,,Kristen for Michigan,,,,,,,H,MI,08,,,,,,,,
SB23,C00832139,SB23.4390,,,CCM,Lisa McClain for Congress,,,,,,PO Box 327,,Romeo,MI,48065,G2024,,2024-09-09,2000.00,,Contribution to campaign,011,,Lisa McClain for Congress,,,,,,,H,MI,09,,,,,,,,
SB23,C00832139,SB23.4395,,,PAC,Mike Rogers Victory Committee,,,,,,PO Box 132,,St Joseph,MI,49085,G2024,,2024-09-18,1000.00,,Contribution,011,C00851170,Mike Rogers Victory Committee,,,,,,,,,,,,,,,,,
SB23,C00832139,SB23.4406,,,CCM,Moolenaar for Congress,,,,,,"5915 Eastman Ave, Suite 100",,Midland,MI,486406824,G2024,,2024-09-23,2000.00,,Contribution,011,,Moolenaar for Congress,,,,,,,H,MI,02,,,,,,,,
SB23,C00832139,SB23.4403,,,CCM,Paul Junge for Congress,,,,,,17195 Silver Parkway,,Fenton,MI,48430,G2024,,2024-09-23,500.00,,Contribution,011,C00726687,Paul Junge for Congress,,,,,,,H,MI,08,,,,,,,,
SB23,C00832139,SB23.4388,,,PAC,Slotkin Victory Fund 2024,,,,,,PO Box 4145,,East Lansing,MI,48826,G2024,,2024-09-09,1000.00,,Contribution,011,C00834218,ELISSA SLOTKIN FOR MICHIGAN,,,,,,,S,MI,08,,,,,,,,
SB23,C00832139,SB23.4399,,,CCM,Tom Barrett for Congress,,,,,,PO Box 15221,,Lansing,MI,48901,G2024,,2024-09-23,500.00,,Contribution,011,C00793976,Tom Barrett for Congress,,,,,,,H,MI,07,,,,,,,,
SB23,C00832139,SB23.4391,,,CAN,,WALBERG,TIMOTHY L REP,,,,6769 TEACHOUT RD,,TIPTON,MI,49287,G2024,,2024-09-09,2000.00,,Contribution,011,,,H4MI07103,WALBERG,TIMOTHY L REP,,,,H,MI,05,,,,,,,,
