form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002089,500024630,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,PO Box 22116,,Eagan,MN,551220116,G2024,,2024-02-13,5000.00,0.00,Federal Candidate Contribution,011,C00575209,,,CRAIG,ANGELA,,,,H,MN,02,,,,,,,,
SB23,C00002089,500024686,,,PAC,Biden Victory Fund,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2024-02-06,60000.00,0.00,Federal Committee Contribution,011,C00744946,Biden Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00002089,500024617,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,G2024,,2024-02-01,5000.00,0.00,Federal Candidate Contribution,011,C00431056,,,CASEY,ROBERT,P,,JR,S,PA,,,,,,,,,
SB23,C00002089,500024631,,,CCM,Bonnie Watson Coleman For Congress,,,,,,918 Pennsylvania Ave SE,,Washington,DC,200032140,P2024,,2024-02-13,2500.00,0.00,Federal Candidate Contribution,011,C00558437,,,Coleman,Bonnie Watson,,,,H,NJ,12,,,,,,,,
SB23,C00002089,500024635,,,PAC,Build Our Movement PAC,,,,,,PO Box 21912,,Seattle,WA,981113912,,,2024-02-01,5000.00,0.00,Federal Committee Contribution,011,C00629576,Build Our Movement PAC,,,,,,,,,,,,,,,,,
SB23,C00002089,500024663,,,CCM,CARAVEO FOR CONGRESS,,,,,,PO Box 953,,Eastlake,CO,806140953,P2024,,2024-02-01,2500.00,0.00,Federal Candidate Contribution,011,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB23,C00002089,500024636,,,PAC,CHC BOLD PAC,,,,,,PO Box 33079,,Washington,DC,200330079,,,2024-02-06,5000.00,0.00,Federal Committee Contribution,011,C00365536,CHC BOLD PAC,,,,,,,,,,,,,,,,,
SB23,C00002089,500024625,,,CCM,CITIZENS FOR WATERS,,,,,,1044 W 82nd St,,Los Angeles,CA,900443518,G2024,,2024-02-27,5000.00,0.00,Federal Candidate Contribution,011,C00167585,,,WATERS,MAXINE,,,,H,CA,43,,,,,,,,
SB23,C00002089,500024626,,,CCM,CITIZENS FOR WATERS,,,,,,1044 W 82nd St,,Los Angeles,CA,900443518,P2024,,2024-02-27,2500.00,0.00,Federal Candidate Contribution,011,C00167585,,,WATERS,MAXINE,,,,H,CA,43,,,,,,,,
SB23,C00002089,500024638,,,PAC,CONGRESSIONAL BLACK CAUCUS PAC (CBC-PAC),,,,,,PO Box 33079,,Washington,DC,200330079,,,2024-02-06,5000.00,0.00,Federal Committee Contribution,011,C00147512,CONGRESSIONAL BLACK CAUCUS PAC (CBC-PAC),,,,,,,,,,,,,,,,,
SB23,C00002089,500024621,,,PAC,CONGRESSIONAL PROGRESSIVE CAUCUS PAC,,,,,,PO Box 33079,,Washington,DC,200330079,,,2024-02-06,5000.00,0.00,Federal Committee Contribution,011,C00513176,CONGRESSIONAL PROGRESSIVE CAUCUS PAC,,,,,,,,,,,,,,,,,
SB23,C00002089,500024632,,,CCM,Deborah Ross for Congress,,,,,,PO Box 28258,,Raleigh,NC,276118258,P2024,,2024-02-29,5000.00,0.00,Federal Candidate Contribution,011,C00589820,,,Ross,Deborah,,,,H,NC,02,,,,,,,,
SB23,C00002089,500024611,,,CCM,DOGGETT FOR CONGRESS,,,,,,1157 San Bernard St,,Austin,TX,787022029,P2024,,2024-02-13,1500.00,0.00,Federal Candidate Contribution,011,C00286500,,,DOGGETT,LLOYD,,,,H,TX,35,,,,,,,,
SB23,C00002089,500024657,,,CCM,Don Bacon for Congress,,,,,,PO Box 391368,,Omaha,NE,681391368,G2024,,2024-02-01,1000.00,0.00,Federal Candidate Contribution,011,C00575167,,,BACON,DONALD,,,,H,NE,02,,,,,,,,
SB23,C00002089,500024658,,,CCM,Don Bacon for Congress,,,,,,PO Box 391368,,Omaha,NE,681391368,P2024,,2024-02-01,2500.00,0.00,Federal Candidate Contribution,011,C00575167,,,BACON,DONALD,,,,H,NE,02,,,,,,,,
SB23,C00002089,500024661,,,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,P2024,,2024-02-01,2500.00,0.00,Federal Candidate Contribution,011,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,,
SB23,C00002089,500024648,,,CCM,ELIZABETH PANNILL FLETCHER FOR CONGRESS,,,,,,3262 Westheimer Rd,# 636,Houston,TX,770981002,P2024,,2024-02-20,1500.00,0.00,Federal Candidate Contribution,011,C00640045,,,Fletcher,Elizabeth,P,,,H,TX,07,,,,,,,,
SB23,C00002089,500024665,,,CCM,ENGEL FOR ARIZONA,,,,,,PO Box 40721,,Tucson,AZ,857170721,P2024,,2024-02-20,5000.00,0.00,Federal Candidate Contribution,011,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,,
SB23,C00002089,500024624,,,CCM,FRIENDS OF BENNIE THOMPSON,,,,,,PO Box 100,,Bolton,MS,390410100,G2024,,2024-02-20,2500.00,0.00,Federal Candidate Contribution,011,C00279851,,,THOMPSON,BENNIE,G,,,H,MS,02,,,,,,,,
SB23,C00002089,500024616,,,PAC,IMPACT,,,,,,509 Madison Ave,Rm 1902,New York,NY,100225523,,,2024-02-27,5000.00,0.00,Federal Committee Contribution,011,C00348607,IMPACT,,,,,,,,,,,,,,,,,
SB23,C00002089,500024702,,,CCM,KATIE PORTER FOR SENATE,,,,,,PO Box 5176,,Irvine,CA,926165176,P2024,,2024-02-29,1000.00,0.00,Federal Candidate Contribution,011,C00831107,,,Porter,Katherine,,,,S,CA,,,,,,,,,
SB23,C00002089,500024676,,,PAC,Keystone America PAC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,,,2024-02-01,5000.00,0.00,Federal Committee Contribution,011,C00439992,Keystone America PAC,,,,,,,,,,,,,,,,,
SB23,C00002089,500024647,,,CCM,KLOBUCHAR FOR MINNESOTA,,,,,,PO Box 4146,,Saint Paul,MN,551040146,P2024,,2024-02-13,2500.00,0.00,Federal Candidate Contribution,011,C00431353,,,Klobuchar,Amy,,,,S,MN,,,,,,,,,
SB23,C00002089,500024646,,,PAC,LATINO LEADERS FOR EQUALITY GROWTH OPPORTUNITY PROGRESSIVE ACTION & CHANGE (LLEGO-PAC),,,,,,910 17th St NW,Ste 925,Washington,DC,200062641,,,2024-02-01,5000.00,0.00,Federal Committee Contribution,011,C00576975,LATINO LEADERS FOR EQUALITY GROWTH OPPORTUNITY PROGRESSIVE ACTION & CHANGE (LLEGO-PAC),,,,,,,,,,,,,,,,,
SB23,C00002089,500024674,,,CCM,LAWLER FOR CONGRESS,,,,,,PO Box 87,,South Salem,NY,105900087,P2024,,2024-02-01,1000.00,0.00,Federal Candidate Contribution,011,C00815415,,,Lawler,Michael,Vincent,,,H,NY,17,,,,,,,,
SB23,C00002089,500024652,,,CCM,MARK TAKANO FOR CONGRESS,,,,,,PO Box 5214,,Riverside,CA,925175214,P2024,,2024-02-27,2500.00,0.00,Federal Candidate Contribution,011,C00498667,,,Takano,Mark,,,,H,CA,41,,,,,,,,
SB23,C00002089,500024651,,,CCM,Melanie for New Mexico,,,,,,PO Box 51493,,Albuquerque,NM,871811493,P2024,,2024-02-20,2500.00,0.00,Federal Candidate Contribution,011,C00765099,,,Stansbury,Melanie,,,,H,NM,01,,,,,,,,
SB23,C00002089,500024659,,,CCM,MICHELLE VALLEJO FOR CONGRESS,,,,,,PO Box 1265,,Mission,TX,785730021,P2024,,2024-02-29,1500.00,0.00,Federal Candidate Contribution,011,C00797217,,,VALLEJO,MICHELLE,,,,H,TX,15,,,,,,,,
SB23,C00002089,500024643,,,CCM,Montanans for Tester,,,,,,PO Box 3171,,Billings,MT,591033171,G2024,,2024-02-01,5000.00,0.00,Federal Candidate Contribution,011,C00412304,,,Tester,Jon,,,,S,MT,,,,,,,,,
SB23,C00002089,500024660,,,CCM,MRVAN FOR CONGRESS,,,,,,8717 Idlewild Ave,,Highland,IN,463221505,P2024,,2024-02-20,2500.00,0.00,Federal Candidate Contribution,011,C00727529,,,MRVAN,FRANK,J,,,H,IN,01,,,,,,,,
SB23,C00002089,500024622,,,PAC,REPUBLICAN MAINSTREET PARTNERSHIP PAC,,,,,,410 1st St SE,Ste 200,Washington,DC,200031819,,,2024-02-29,5000.00,0.00,Federal Committee Contribution,011,C00165159,REPUBLICAN MAINSTREET PARTNERSHIP PAC,,,,,,,,,,,,,,,,,
SB23,C00002089,500024627,,,CCM,SCOTT FOR CONGRESS,,,,,,PO Box 251,,Newport News,VA,236070251,P2024,,2024-02-20,5000.00,0.00,Federal Candidate Contribution,011,C00256925,,,SCOTT,ROBERT,C,,,H,VA,03,,,,,,,,
SB23,C00002089,500024637,,,CCM,SHARICE FOR CONGRESS,,,,,,13851 W 63rd St,Num 303,Shawnee,KS,662163800,G2024,,2024-02-01,5000.00,0.00,Federal Candidate Contribution,011,C00670034,,,Sharice,Davids,,,,H,KS,03,,,,,,,,
SB23,C00002089,500024639,,,CCM,SUSIE LEE FOR CONGRESS,,,,,,5130 S Fort Apache Rd,Ste 215 Pmb 382,Las Vegas,NV,891481732,P2024,,2024-02-06,5000.00,0.00,Federal Candidate Contribution,011,C00655613,,,Lee,Susie,,,,H,NV,03,,,,,,,,
SB23,C00002089,500024690,,,CCM,TERAN FOR CONGRESS,,,,,,PO Box 1041,,Glendale,AZ,853111041,G2024,,2024-02-20,5000.00,0.00,Federal Candidate Contribution,011,C00836890,,,Teran,Raquel,,,,H,AZ,03,,,,,,,,
SB23,C00002089,500024650,,,CCM,Teresa for All,,,,,,414 Old Taos Hwy,,Santa Fe,NM,875011204,P2024,,2024-02-20,1000.00,0.00,Federal Candidate Contribution,011,C00704049,,,LEGER,TERESA,,,,H,NM,03,,,,,,,,
SB23,C00002089,500024620,,,PAC,TrueDem Leadership Fund,,,,,,PO Box 442,,Toledo,OH,436970442,,,2024-02-01,5000.00,0.00,Federal Committee Contribution,011,C00417865,TrueDem Leadership Fund,,,,,,,,,,,,,,,,,
SB23,C00002089,500024664,,,CCM,UNITED WITH DELIA FOR CONGRESS,,,,,,1647 N Central Park Ave,,Chicago,IL,606474701,P2024,,2024-02-29,1500.00,0.00,Federal Candidate Contribution,011,C00796672,,,RAMIREZ,DELIA,,,,H,IL,03,,,,,,,,
SB23,C00002089,500024618,,,CCM,VERONICA ESCOBAR FOR CONGRESS,,,,,,PO Box 3961,,El Paso,TX,799233961,P2024,,2024-02-13,2500.00,0.00,Federal Candidate Contribution,011,C00653923,,,ESCOBAR,VERONICA,,,,H,TX,16,,,,,,,,
SB23,C00002089,500024678,,,CCM,"WARREN FOR SENATE, INC.",,,,,,24 Linnaean St,,Cambridge,MA,021381611,P2024,,2024-02-01,5000.00,0.00,Federal Candidate Contribution,011,C00500843,,,Warren,Elizabeth,,,,S,MA,,,,,,,,,
SB23,C00002089,500024634,,,CCM,WHITEHOUSE FOR SENATE,,,,,,PO Box 40280,,Providence,RI,029400280,P2024,,2024-02-06,2500.00,0.00,Federal Candidate Contribution,011,C00410803,,,Whitehouse,Sheldon,,,,S,RI,,,,,,,,,
