form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00314617,500690339,,,CCM,Adam For Colorado,,,,,,PO Box 371,,Woody Creek,CO,816560371,G2024,,2024-11-04,5000.00,0.00,Contribution,,C00805275,,,Frisch,Adam,,,,H,CO,03,,,,,,,,
SB23,C00314617,500690332,,,CCM,Adam Gray For Congress,,,,,,400 Capitol Mall,Ste 1545,Sacramento,CA,958144434,G2024,,2024-11-01,2500.00,0.00,Contribution,,C00801431,,,Gray,Adam,C,,,H,CA,13,,,,,,,,
SB23,C00314617,500692014,,,CCM,Alsobrooks For Senate,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,G2024,,2024-11-05,2782.00,0.00,Contribution,,C00840017,,,Alsobrooks,Angela,,,,S,MD,,,,,,,,,
SB23,C00314617,500690718,,,CCM,Altman For Congress,,,,,,PO Box 267,,Lambertville,NJ,085300267,G2024,,2024-11-04,2500.00,0.00,Contribution,,C00841643,,,Altman,Susan,Copius,,,H,NJ,07,,,,,,,,
SB23,C00314617,500690356,,,CCM,Andrea Salinas For Oregon,,,,,,PO Box 230985,,Tigard,OR,972810985,G2024,,2024-11-01,2500.00,0.00,Contributon,,C00793703,,,Salinas,Andrea,,,,H,OR,06,,,,,,,,
SB23,C00314617,500690346,,,CCM,Angie Craig For Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,G2024,,2024-11-01,2500.00,0.00,Contribution,,C00575209,,,Craig,Angela,Dawn,,,H,MN,02,,,,,,,,
SB23,C00314617,500690345,,,CCM,April McClain Delaney For Congress,,,,,,PO Box 83940,,Gaithersburg,MD,208833940,G2024,,2024-11-04,5000.00,0.00,Contribution,,C00854471,,,McClain Delaney,April,,,,H,MD,06,,,,,,,,
SB23,C00314617,500691964,,,CCM,Baccam For Iowa,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,G2024,,2024-11-05,2366.00,0.00,Contribution,,C00856021,,,Baccam,Lanon,,,,H,IA,03,,,,,,,,
SB23,C00314617,500690712,,,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,G2024,,2024-11-01,2500.00,0.00,Contribution,,C00787788,,,Caraveo,Yadira,,,,H,CO,08,,,,,,,,
SB23,C00314617,500690358,,,CCM,Chris DeLuzio For Congress,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,G2024,,2024-11-01,2500.00,0.00,Contribution,,C00787648,,,DeLuzio,Christopher,,,,H,PA,17,,,,,,,,
SB23,C00314617,500690349,,,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,031050313,G2024,,2024-11-01,5000.00,0.00,Contribution,,C00660464,,,Pappas,Chris,,,,H,NH,01,,,,,,,,
SB23,C00314617,500691801,,,CCM,Christina Bohannan For Congress,,,,,,PO Box 722,,Iowa City,IA,522440722,G2024,,2024-11-04,2296.00,0.00,Contribution,,C00787820,,,Bohannan,Christina,,,,H,IA,01,,,,,,,,
SB23,C00314617,500690363,,,CCM,Citizens For Peter Barca,,,,,,PO Box 1509,,Kenosha,WI,531411509,G2024,,2024-11-01,2500.00,0.00,Contribution,,C00876490,,,Barca,Peter,,,,H,WI,01,,,,,,,,
SB23,C00314617,500691797,,,CCM,Colin Allred For Senate,,,,,,PO Box 601631,,Dallas,TX,753601631,G2024,,2024-11-04,4392.00,0.00,Contribution,,C00839597,,,Allred,Colin,,,,S,TX,,,,,,,,,
SB23,C00314617,500690329,,,CCM,Committee To Elect Shomari Figures For Congress,,,,,,907 Spring Hill Ave,,Mobile,AL,366042711,G2024,,2024-11-01,2500.00,0.00,Contribution,,C00856237,,,Figures,Shomari,,,,H,AL,02,,,,,,,,
SB23,C00314617,500690726,,,CCM,Cooke For Congress,,,,,,PO Box 1846,,Eau Claire,WI,547021846,G2024,,2024-11-04,5000.00,0.00,Contribution,,C00844993,,,Cooke,Rebecca,,,,H,WI,03,,,,,,,,
SB23,C00314617,500690337,,,CCM,Dave Min For Congress,,,,,,PO Box 5959,,Irvine,CA,926165959,G2024,,2024-11-01,2500.00,0.00,Contribution,,C00831537,,,Min,Dave,,,,H,CA,47,,,,,,,,
SB23,C00314617,500690727,,,CCM,Debbie For Florida,,,,,,PO Box 432250,,Miami,FL,332432250,G2024,,2024-11-01,5000.00,0.00,Contribution,,C00848648,,,Mucarsel-Powell,Debbie,,,,S,FL,,,,,,,,,
